,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,UBW,UBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
294,7,Vina del Mar,Movistar Open,20080129,International,Outdoor,Clay,1st Round,3,Berlocq C.,Devilder N.,78.0,108.0,517.0,391.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.37,2.92,1.4,2.75,1.446,3.04,1.36,3.05,2008-505,Vina del Mar,Clay,32.0,A,20080128.0,3.0,104122.0,,,Carlos Berlocq,R,183.0,ARG,24.9,103534.0,,,Nicolas Devilder,L,173.0,FRA,27.8,7-5 6-2,3.0,R32,128.0,5.0,2.0,66.0,31.0,25.0,19.0,10.0,3.0,4.0,2.0,4.0,81.0,48.0,30.0,13.0,10.0,8.0,12.0,78.0,517.0,108.0,391.0
295,7,Vina del Mar,Movistar Open,20080129,International,Outdoor,Clay,1st Round,3,Marrero D.,Garcia A.,289.0,213.0,131.0,193.0,6.0,7.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,,,1.75,2.05,1.8,1.909,1.8,2.15,1.8,1.97,2008-505,Vina del Mar,Clay,32.0,A,20080128.0,15.0,103543.0,,Q,David Marrero,R,185.0,ESP,27.8,103201.0,,WC,Adrian Garcia,R,175.0,CHI,29.6,6-7(2) 7-6(3) 6-4,3.0,R32,172.0,11.0,5.0,113.0,74.0,51.0,25.0,17.0,3.0,4.0,8.0,2.0,121.0,76.0,51.0,27.0,17.0,10.0,12.0,289.0,131.0,213.0,193.0
296,7,Vina del Mar,Movistar Open,20080129,International,Outdoor,Clay,1st Round,3,Horna L.,Calleri A.,76.0,41.0,520.0,730.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.4,1.53,2.25,1.571,2.32,1.704,2.28,1.6,2008-505,Vina del Mar,Clay,32.0,A,20080128.0,4.0,103632.0,,,Luis Horna,R,180.0,PER,27.3,102860.0,5.0,,Agustin Calleri,R,183.0,ARG,31.3,6-4 6-4,3.0,R32,82.0,2.0,2.0,57.0,41.0,35.0,9.0,10.0,4.0,4.0,10.0,2.0,66.0,38.0,31.0,10.0,10.0,2.0,4.0,76.0,520.0,41.0,730.0
297,7,Vina del Mar,Movistar Open,20080130,International,Outdoor,Clay,1st Round,3,Gonzalez F.,Capdeville P.,24.0,100.0,1380.0,413.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.21,4.06,1.222,4.0,1.27,4.4,1.26,3.7,2008-505,Vina del Mar,Clay,32.0,A,20080128.0,1.0,103602.0,1.0,,Fernando Gonzalez,R,183.0,CHI,27.4,104154.0,,,Paul Capdeville,R,190.0,CHI,24.8,7-5 6-3,3.0,R32,75.0,5.0,2.0,57.0,38.0,28.0,9.0,11.0,1.0,4.0,1.0,3.0,63.0,46.0,26.0,6.0,10.0,2.0,7.0,24.0,1380.0,100.0,413.0
298,7,Vina del Mar,Movistar Open,20080130,International,Outdoor,Clay,2nd Round,3,Brzezicki J.P.,Granollers M.,106.0,125.0,402.0,349.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.3,1.6,2.1,1.66,2.3,1.714,2.28,1.6,2008-505,Vina del Mar,Clay,32.0,A,20080128.0,21.0,103976.0,,,Juan Pablo Brzezicki,R,178.0,ARG,25.7,104719.0,,Q,Marcel Granollers,R,190.0,ESP,21.7,6-2 6-2,3.0,R16,88.0,1.0,0.0,49.0,29.0,23.0,12.0,8.0,1.0,1.0,1.0,2.0,67.0,32.0,15.0,19.0,8.0,11.0,15.0,106.0,402.0,125.0,349.0
299,7,Vina del Mar,Movistar Open,20080130,International,Outdoor,Clay,2nd Round,3,Acasuso J.,Gimeno-Traver D.,58.0,171.0,581.0,245.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.26,3.6,1.3,3.4,1.312,3.91,1.28,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,7,Vina del Mar,Movistar Open,20080130,International,Outdoor,Clay,2nd Round,3,Monaco J.,Vassallo-Arguello M.,21.0,86.0,1450.0,485.0,6.0,3.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.14,5.0,1.18,4.45,1.222,4.0,1.2,5.5,1.22,4.1,2008-505,Vina del Mar,Clay,32.0,A,20080128.0,22.0,104338.0,3.0,,Juan Monaco,R,185.0,ARG,23.8,103506.0,,,Martin Vassallo Arguello,R,183.0,ARG,27.9,6-3 4-6 7-5,3.0,R16,165.0,7.0,2.0,106.0,64.0,45.0,21.0,16.0,9.0,12.0,1.0,2.0,106.0,70.0,43.0,18.0,15.0,5.0,9.0,21.0,1450.0,86.0,485.0
301,7,Vina del Mar,Movistar Open,20080131,International,Outdoor,Clay,2nd Round,3,Cuevas P.,Verdasco F.,111.0,29.0,384.0,1050.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,4.0,1.22,4.25,1.2,3.75,1.25,4.54,1.26,4.1,1.22,2008-505,Vina del Mar,Clay,32.0,A,20080128.0,19.0,104655.0,,,Pablo Cuevas,R,180.0,URU,22.0,104269.0,4.0,,Fernando Verdasco,L,188.0,ESP,24.2,7-5 6-3,3.0,R16,87.0,4.0,1.0,75.0,46.0,33.0,19.0,11.0,6.0,6.0,1.0,6.0,63.0,38.0,26.0,15.0,10.0,3.0,5.0,111.0,384.0,29.0,1050.0
302,7,Vina del Mar,Movistar Open,20080131,International,Outdoor,Clay,2nd Round,3,Fognini F.,Marrero D.,104.0,289.0,407.0,131.0,6.0,4.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.3,3.4,1.35,3.01,1.364,3.0,1.331,3.72,1.33,3.2,2008-505,Vina del Mar,Clay,32.0,A,20080128.0,24.0,104926.0,,,Fabio Fognini,R,178.0,ITA,20.6,103543.0,,Q,David Marrero,R,185.0,ESP,27.8,6-4 6-7(5) 6-3,3.0,R16,132.0,9.0,4.0,104.0,52.0,41.0,31.0,16.0,7.0,8.0,4.0,1.0,103.0,64.0,42.0,22.0,15.0,8.0,11.0,104.0,407.0,289.0,131.0
303,7,Vina del Mar,Movistar Open,20080131,International,Outdoor,Clay,2nd Round,3,Ventura S.,Roitman S.,88.0,72.0,472.0,537.0,4.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,2.1,1.66,2.05,1.75,2.0,1.727,2.16,1.794,2.2,1.64,2008-505,Vina del Mar,Clay,32.0,A,20080128.0,23.0,103490.0,,,Santiago Ventura,R,183.0,ESP,28.0,103373.0,,,Sergio Roitman,R,185.0,ARG,28.7,4-6 6-3 7-6(4),3.0,R16,138.0,2.0,6.0,97.0,49.0,34.0,18.0,16.0,8.0,15.0,6.0,1.0,98.0,59.0,29.0,22.0,15.0,7.0,14.0,88.0,472.0,72.0,537.0
304,7,Vina del Mar,Movistar Open,20080131,International,Outdoor,Clay,2nd Round,3,Berlocq C.,Horna L.,78.0,76.0,517.0,520.0,7.0,6.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.62,1.44,2.53,1.48,2.375,1.533,2.71,1.552,2.32,1.58,2008-505,Vina del Mar,Clay,32.0,A,20080128.0,18.0,104122.0,,,Carlos Berlocq,R,183.0,ARG,24.9,103632.0,,,Luis Horna,R,180.0,PER,27.3,7-6(3) 3-6 7-6(3),3.0,R16,184.0,12.0,2.0,110.0,58.0,41.0,31.0,16.0,4.0,8.0,3.0,1.0,111.0,86.0,61.0,10.0,17.0,5.0,8.0,78.0,517.0,76.0,520.0
305,7,Vina del Mar,Movistar Open,20080102,International,Outdoor,Clay,2nd Round,3,Gonzalez F.,Hartfield D.,24.0,102.0,1380.0,410.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.2,4.25,1.2,4.333,1.27,4.4,1.24,3.9,2008-505,Vina del Mar,Clay,32.0,A,20080128.0,17.0,103602.0,1.0,,Fernando Gonzalez,R,183.0,CHI,27.4,103701.0,,,Diego Hartfield,R,185.0,ARG,26.9,6-3 6-4,3.0,R16,67.0,6.0,6.0,64.0,38.0,29.0,12.0,10.0,2.0,4.0,1.0,1.0,47.0,29.0,15.0,11.0,9.0,1.0,5.0,24.0,1380.0,102.0,410.0
306,7,Vina del Mar,Movistar Open,20080102,International,Outdoor,Clay,Quarterfinals,3,Ventura S.,Fognini F.,88.0,104.0,472.0,407.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.8,1.9,1.83,1.91,1.727,2.0,1.971,1.935,1.9,1.86,2008-505,Vina del Mar,Clay,32.0,A,20080128.0,28.0,103490.0,,,Santiago Ventura,R,183.0,ESP,28.0,104926.0,,,Fabio Fognini,R,178.0,ITA,20.6,6-3 6-3,3.0,QF,80.0,6.0,1.0,52.0,30.0,24.0,14.0,9.0,1.0,1.0,2.0,1.0,69.0,39.0,26.0,13.0,9.0,5.0,8.0,88.0,472.0,104.0,407.0
307,7,Vina del Mar,Movistar Open,20080102,International,Outdoor,Clay,Quarterfinals,3,Monaco J.,Brzezicki J.P.,21.0,106.0,1450.0,402.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.16,4.5,1.2,4.25,1.25,3.75,1.267,4.45,1.23,4.0,2008-505,Vina del Mar,Clay,32.0,A,20080128.0,27.0,104338.0,3.0,,Juan Monaco,R,185.0,ARG,23.8,103976.0,,,Juan Pablo Brzezicki,R,178.0,ARG,25.7,6-2 6-3,3.0,QF,84.0,3.0,0.0,53.0,27.0,22.0,14.0,9.0,1.0,2.0,1.0,2.0,66.0,41.0,23.0,10.0,8.0,10.0,14.0,21.0,1450.0,106.0,402.0
308,7,Vina del Mar,Movistar Open,20080102,International,Outdoor,Clay,Quarterfinals,3,Cuevas P.,Acasuso J.,111.0,58.0,384.0,581.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,3.4,1.3,3.35,1.3,3.25,1.333,3.55,1.364,3.25,1.32,2008-505,Vina del Mar,Clay,32.0,A,20080128.0,26.0,104655.0,,,Pablo Cuevas,R,180.0,URU,22.0,104076.0,7.0,,Jose Acasuso,R,190.0,ARG,25.2,6-3 6-3,3.0,QF,91.0,5.0,2.0,71.0,45.0,32.0,12.0,9.0,3.0,4.0,5.0,4.0,73.0,39.0,24.0,13.0,9.0,12.0,16.0,111.0,384.0,58.0,581.0
309,7,Vina del Mar,Movistar Open,20080202,International,Outdoor,Clay,Quarterfinals,3,Gonzalez F.,Berlocq C.,24.0,78.0,1380.0,517.0,7.0,5.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.2,4.33,1.23,3.89,1.25,3.75,1.25,4.6,1.24,3.9,2008-505,Vina del Mar,Clay,32.0,A,20080128.0,25.0,103602.0,1.0,,Fernando Gonzalez,R,183.0,CHI,27.4,104122.0,,,Carlos Berlocq,R,183.0,ARG,24.9,7-5 6-0,3.0,QF,83.0,4.0,1.0,57.0,37.0,26.0,14.0,9.0,3.0,3.0,1.0,4.0,64.0,42.0,27.0,7.0,9.0,3.0,7.0,24.0,1380.0,78.0,517.0
310,7,Vina del Mar,Movistar Open,20080202,International,Outdoor,Clay,Semifinals,3,Monaco J.,Ventura S.,21.0,88.0,1450.0,472.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.25,3.75,1.25,3.75,1.294,4.1,1.25,3.8,2008-505,Vina del Mar,Clay,32.0,A,20080128.0,30.0,104338.0,3.0,,Juan Monaco,R,185.0,ARG,23.8,103490.0,,,Santiago Ventura,R,183.0,ESP,28.0,6-2 6-4,3.0,SF,75.0,1.0,1.0,52.0,33.0,23.0,12.0,9.0,2.0,3.0,5.0,3.0,57.0,27.0,21.0,10.0,9.0,3.0,7.0,21.0,1450.0,88.0,472.0
311,7,Vina del Mar,Movistar Open,20080302,International,Outdoor,Clay,Semifinals,3,Gonzalez F.,Cuevas P.,24.0,111.0,1380.0,384.0,6.0,7.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.25,3.75,1.25,3.75,1.286,3.5,1.328,3.75,1.27,3.6,2008-505,Vina del Mar,Clay,32.0,A,20080128.0,29.0,103602.0,1.0,,Fernando Gonzalez,R,183.0,CHI,27.4,104655.0,,,Pablo Cuevas,R,180.0,URU,22.0,6-7(4) 7-6(6) 6-2,3.0,SF,168.0,10.0,2.0,107.0,61.0,44.0,26.0,16.0,7.0,10.0,4.0,1.0,115.0,80.0,50.0,17.0,16.0,2.0,7.0,24.0,1380.0,111.0,384.0
312,7,Vina del Mar,Movistar Open,20080302,International,Outdoor,Clay,The Final,3,Gonzalez F.,Monaco J.,24.0,21.0,1380.0,1450.0,,,,,,,,,,,,,Walkover,,,,,,,,,,,2008-505,Vina del Mar,Clay,32.0,A,20080128.0,31.0,103602.0,1.0,,Fernando Gonzalez,R,183.0,CHI,27.4,104338.0,3.0,,Juan Monaco,R,185.0,ARG,23.8,W/O,3.0,F,,,,,,,,,,,,,,,,,,,,24.0,1380.0,21.0,1450.0
313,8,Costa Do Sauipe,Brasil Open,20081102,International,Outdoor,Clay,1st Round,3,Montanes A.,Devilder N.,51.0,106.0,621.0,391.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.35,3.1,1.4,2.75,1.426,3.15,1.4,2.85,2008-533,Costa Do Sauipe,Clay,32.0,A,20080211.0,9.0,103656.0,8.0,,Albert Montanes,R,175.0,ESP,27.2,103534.0,,,Nicolas Devilder,L,173.0,FRA,27.8,6-4 6-4,3.0,R32,95.0,8.0,6.0,71.0,37.0,30.0,18.0,10.0,4.0,5.0,3.0,2.0,60.0,27.0,22.0,14.0,10.0,4.0,7.0,51.0,621.0,106.0,391.0
314,8,Costa Do Sauipe,Brasil Open,20081102,International,Outdoor,Clay,1st Round,3,Fognini F.,Vanek J.,93.0,102.0,439.0,414.0,6.0,3.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.36,3.0,1.4,2.85,1.364,3.0,1.408,3.25,1.35,3.1,2008-533,Costa Do Sauipe,Clay,32.0,A,20080211.0,10.0,104926.0,,,Fabio Fognini,R,178.0,ITA,20.7,103181.0,,,Jiri Vanek,R,185.0,CZE,29.8,6-3 6-7(4) 7-6(3),3.0,R32,163.0,5.0,8.0,133.0,68.0,49.0,29.0,17.0,6.0,10.0,7.0,4.0,117.0,59.0,38.0,25.0,16.0,7.0,12.0,93.0,439.0,102.0,414.0
315,8,Costa Do Sauipe,Brasil Open,20081102,International,Outdoor,Clay,1st Round,3,Pashanski B.,Vassallo-Arguello M.,101.0,98.0,416.0,425.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.4,1.53,2.375,1.533,2.36,1.685,2.4,1.54,2008-533,Costa Do Sauipe,Clay,32.0,A,20080211.0,15.0,104081.0,,,Boris Pashanski,R,180.0,SRB,25.2,103506.0,,,Martin Vassallo Arguello,R,183.0,ARG,28.0,6-4 6-4,3.0,R32,108.0,1.0,4.0,65.0,39.0,25.0,11.0,10.0,4.0,8.0,0.0,1.0,59.0,35.0,17.0,11.0,10.0,3.0,9.0,101.0,416.0,98.0,425.0
316,8,Costa Do Sauipe,Brasil Open,20081102,International,Outdoor,Clay,1st Round,3,Lapentti N.,Bellucci T.,112.0,181.0,379.0,229.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.36,3.0,,,1.364,3.0,1.426,3.15,1.32,3.25,2008-533,Costa Do Sauipe,Clay,32.0,A,20080211.0,7.0,102839.0,,,Nicolas Lapentti,R,188.0,ECU,31.4,105064.0,,WC,Thomaz Bellucci,L,188.0,BRA,20.1,6-2 6-2,3.0,R32,85.0,2.0,0.0,39.0,26.0,23.0,10.0,8.0,0.0,0.0,11.0,5.0,75.0,41.0,27.0,11.0,8.0,11.0,15.0,112.0,379.0,181.0,229.0
317,8,Costa Do Sauipe,Brasil Open,20081202,International,Outdoor,Clay,1st Round,3,Moya C.,Ventura S.,18.0,68.0,1505.0,540.0,6.0,4.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.33,3.25,1.3,3.35,1.333,3.25,1.417,3.2,1.32,3.25,2008-533,Costa Do Sauipe,Clay,32.0,A,20080211.0,1.0,102845.0,1.0,,Carlos Moya,R,190.0,ESP,31.4,103490.0,,,Santiago Ventura,R,183.0,ESP,28.1,6-4 4-6 6-4,3.0,R32,149.0,3.0,4.0,95.0,52.0,39.0,27.0,15.0,2.0,3.0,4.0,9.0,107.0,53.0,39.0,29.0,15.0,5.0,7.0,18.0,1505.0,68.0,540.0
318,8,Costa Do Sauipe,Brasil Open,20081202,International,Outdoor,Clay,1st Round,3,Schwank E.,Andreev I.,154.0,33.0,271.0,945.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,4.33,1.2,4.67,1.17,,,4.55,1.26,4.3,1.2,2008-533,Costa Do Sauipe,Clay,32.0,A,20080211.0,5.0,104724.0,,Q,Eduardo Schwank,R,183.0,ARG,21.8,104214.0,3.0,,Igor Andreev,R,185.0,RUS,24.5,6-3 6-2,3.0,R32,72.0,2.0,1.0,44.0,32.0,27.0,9.0,9.0,0.0,0.0,0.0,1.0,53.0,37.0,23.0,7.0,8.0,3.0,6.0,154.0,271.0,33.0,945.0
319,8,Costa Do Sauipe,Brasil Open,20081202,International,Outdoor,Clay,1st Round,3,Coria G.,Aldi F.,,238.0,,166.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.6,2.25,,,1.667,2.4,1.62,2.25,2008-533,Costa Do Sauipe,Clay,32.0,A,20080211.0,14.0,103909.0,,,Guillermo Coria,R,175.0,ARG,26.0,103849.0,,Q,Francesco Aldi,R,175.0,ITA,26.4,6-4 7-5,3.0,R32,117.0,0.0,16.0,77.0,48.0,25.0,12.0,11.0,8.0,14.0,0.0,8.0,65.0,43.0,19.0,8.0,11.0,5.0,13.0,,,238.0,166.0
320,8,Costa Do Sauipe,Brasil Open,20081202,International,Outdoor,Clay,1st Round,3,Minar I.,Starace P.,96.0,35.0,429.0,916.0,6.0,4.0,4.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,3.25,1.33,3.1,1.35,3.4,1.3,3.16,1.424,3.0,1.37,2008-533,Costa Do Sauipe,Clay,32.0,A,20080211.0,12.0,104371.0,,,Ivo Minar,R,183.0,CZE,23.7,103808.0,4.0,,Potito Starace,R,188.0,ITA,26.5,6-4 4-6 6-2,3.0,R32,129.0,4.0,2.0,75.0,38.0,29.0,22.0,14.0,7.0,10.0,1.0,3.0,81.0,54.0,36.0,12.0,14.0,8.0,13.0,96.0,429.0,35.0,916.0
321,8,Costa Do Sauipe,Brasil Open,20081202,International,Outdoor,Clay,1st Round,3,Hernandez O.,Cuevas P.,70.0,89.0,535.0,459.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.66,1.95,1.8,2.1,1.667,2.09,1.84,2.1,1.7,2008-533,Costa Do Sauipe,Clay,32.0,A,20080211.0,3.0,103169.0,,,Oscar Hernandez,R,180.0,ESP,29.8,104655.0,,,Pablo Cuevas,R,180.0,URU,22.1,7-6(5) 6-4,3.0,R32,100.0,2.0,5.0,69.0,45.0,34.0,11.0,11.0,1.0,3.0,6.0,1.0,67.0,41.0,28.0,14.0,11.0,1.0,4.0,70.0,535.0,89.0,459.0
322,8,Costa Do Sauipe,Brasil Open,20081202,International,Outdoor,Clay,1st Round,3,Almagro N.,Massu N.,31.0,94.0,965.0,432.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.4,2.85,1.4,2.75,1.485,2.86,1.45,2.68,2008-533,Costa Do Sauipe,Clay,32.0,A,20080211.0,16.0,104597.0,2.0,,Nicolas Almagro,R,183.0,ESP,22.4,103454.0,,,Nicolas Massu,R,183.0,CHI,28.3,6-3 6-2,3.0,R32,64.0,10.0,1.0,46.0,34.0,27.0,7.0,9.0,1.0,2.0,2.0,4.0,46.0,20.0,14.0,9.0,8.0,1.0,5.0,31.0,965.0,94.0,432.0
323,8,Costa Do Sauipe,Brasil Open,20081202,International,Outdoor,Clay,1st Round,3,Roitman S.,Calleri A.,76.0,42.0,512.0,730.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.35,1.55,2.375,1.533,2.25,1.741,2.38,1.55,2008-533,Costa Do Sauipe,Clay,32.0,A,20080211.0,4.0,103373.0,,,Sergio Roitman,R,185.0,ARG,28.7,102860.0,6.0,,Agustin Calleri,R,183.0,ARG,31.4,6-3 6-2,3.0,R32,62.0,10.0,1.0,50.0,30.0,25.0,11.0,9.0,0.0,0.0,5.0,2.0,46.0,29.0,20.0,6.0,8.0,2.0,5.0,76.0,512.0,42.0,730.0
324,8,Costa Do Sauipe,Brasil Open,20081202,International,Outdoor,Clay,1st Round,3,Volandri F.,Munoz de la Nava D.,41.0,200.0,731.0,209.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.22,4.0,,,,,,,1.2,4.3,2008-533,Costa Do Sauipe,Clay,32.0,A,20080211.0,13.0,103835.0,5.0,,Filippo Volandri,R,183.0,ITA,26.4,103926.0,,Q,Daniel Munoz de la Nava,L,178.0,ESP,26.0,6-2 6-4,3.0,R32,84.0,0.0,1.0,56.0,40.0,23.0,10.0,9.0,4.0,7.0,0.0,1.0,59.0,33.0,18.0,8.0,9.0,6.0,12.0,41.0,731.0,200.0,209.0
325,8,Costa Do Sauipe,Brasil Open,20081202,International,Outdoor,Clay,1st Round,3,Luczak P.,Daniel M.,81.0,108.0,495.0,385.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.9,1.8,1.95,1.8,2.0,1.727,1.962,1.943,2.0,1.77,2008-533,Costa Do Sauipe,Clay,32.0,A,20080211.0,6.0,103429.0,,,Peter Luczak,R,183.0,AUS,28.4,103228.0,,WC,Marcos Daniel,R,180.0,BRA,29.6,7-5 6-4,3.0,R32,96.0,5.0,1.0,65.0,38.0,28.0,17.0,11.0,3.0,4.0,5.0,4.0,67.0,34.0,23.0,17.0,11.0,3.0,6.0,81.0,495.0,108.0,385.0
326,8,Costa Do Sauipe,Brasil Open,20081202,International,Outdoor,Clay,1st Round,3,Patience O.,Brzezicki J.P.,110.0,100.0,380.0,416.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.2,1.61,2.35,1.55,2.375,1.533,2.37,1.68,2.28,1.6,2008-533,Costa Do Sauipe,Clay,32.0,A,20080211.0,2.0,103535.0,,,Olivier Patience,R,180.0,FRA,27.8,103976.0,,,Juan Pablo Brzezicki,R,178.0,ARG,25.8,6-3 7-5,3.0,R32,84.0,8.0,0.0,58.0,39.0,29.0,7.0,11.0,1.0,5.0,3.0,2.0,58.0,37.0,18.0,9.0,10.0,1.0,7.0,110.0,380.0,100.0,416.0
327,8,Costa Do Sauipe,Brasil Open,20081202,International,Outdoor,Clay,1st Round,3,Decoud S.,Acasuso J.,283.0,50.0,134.0,621.0,6.0,3.0,1.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,6.5,1.1,,,,,7.64,1.136,5.1,1.15,2008-533,Costa Do Sauipe,Clay,32.0,A,20080211.0,8.0,103850.0,,Q,Sebastian Decoud,L,178.0,ARG,26.3,104076.0,7.0,,Jose Acasuso,R,190.0,ARG,25.3,6-3 1-6 7-6(3),3.0,R32,158.0,3.0,3.0,93.0,64.0,42.0,15.0,14.0,8.0,11.0,11.0,4.0,97.0,61.0,43.0,17.0,14.0,7.0,9.0,283.0,134.0,50.0,621.0
328,8,Costa Do Sauipe,Brasil Open,20080213,International,Outdoor,Clay,1st Round,3,Berlocq C.,Kuerten G.,74.0,677.0,517.0,25.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.26,3.59,1.3,3.4,1.296,4.08,1.29,3.45,2008-533,Costa Do Sauipe,Clay,32.0,A,20080211.0,11.0,104122.0,,,Carlos Berlocq,R,183.0,ARG,25.0,102856.0,,WC,Gustavo Kuerten,R,190.0,BRA,31.4,7-5 6-1,3.0,R32,80.0,8.0,1.0,49.0,32.0,26.0,11.0,10.0,1.0,2.0,3.0,4.0,56.0,35.0,22.0,8.0,9.0,2.0,6.0,74.0,517.0,677.0,25.0
329,8,Costa Do Sauipe,Brasil Open,20080213,International,Outdoor,Clay,2nd Round,3,Fognini F.,Montanes A.,93.0,51.0,439.0,621.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.3,1.6,2.25,1.571,2.37,1.68,2.28,1.6,2008-533,Costa Do Sauipe,Clay,32.0,A,20080211.0,21.0,104926.0,,,Fabio Fognini,R,178.0,ITA,20.7,103656.0,8.0,,Albert Montanes,R,175.0,ESP,27.2,7-5 6-3,3.0,R16,98.0,4.0,2.0,68.0,28.0,22.0,22.0,11.0,7.0,9.0,1.0,9.0,75.0,43.0,27.0,14.0,10.0,9.0,13.0,93.0,439.0,51.0,621.0
330,8,Costa Do Sauipe,Brasil Open,20080213,International,Outdoor,Clay,2nd Round,3,Hernandez O.,Roitman S.,70.0,76.0,535.0,512.0,6.0,3.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.1,1.66,2.25,1.6,2.1,1.667,2.46,1.641,2.15,1.67,2008-533,Costa Do Sauipe,Clay,32.0,A,20080211.0,18.0,103169.0,,,Oscar Hernandez,R,180.0,ESP,29.8,103373.0,,,Sergio Roitman,R,185.0,ARG,28.7,6-3 2-6 6-4,3.0,R16,161.0,1.0,4.0,110.0,77.0,47.0,13.0,14.0,12.0,17.0,3.0,3.0,88.0,55.0,36.0,13.0,13.0,5.0,10.0,70.0,535.0,76.0,512.0
331,8,Costa Do Sauipe,Brasil Open,20080213,International,Outdoor,Clay,2nd Round,3,Minar I.,Berlocq C.,96.0,74.0,429.0,517.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.15,1.65,2.25,1.571,2.29,1.719,2.4,1.55,2008-533,Costa Do Sauipe,Clay,32.0,A,20080211.0,22.0,104371.0,,,Ivo Minar,R,183.0,CZE,23.7,104122.0,,,Carlos Berlocq,R,183.0,ARG,25.0,6-4 6-4,3.0,R16,93.0,4.0,1.0,65.0,37.0,25.0,18.0,10.0,2.0,3.0,3.0,1.0,62.0,35.0,20.0,16.0,10.0,2.0,5.0,96.0,429.0,74.0,517.0
