,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2471,55,Hong Kong,Salem Open,20020923,International,Outdoor,Hard,Semifinals,3,Moya C.,Bjorkman J.,10,56,6.0,4.0,7.0,6.0,,,,,,,2,0,Completed,1.4,2.75,1.5,2.5,1.5,2.6,1.45,2.2,,,2002-336,Hong Kong,Hard,32.0,A,20020923.0,29.0,102845.0,3.0,,Carlos Moya,R,190.0,ESP,26.0,102035.0,,,Jonas Bjorkman,R,183.0,SWE,30.5,6-4 7-6(1),3.0,SF,109.0,11.0,1.0,67.0,39.0,32.0,21.0,11.0,2.0,2.0,3.0,4.0,85.0,47.0,33.0,20.0,11.0,6.0,7.0,10.0,2010.0,56.0,710.0
2472,55,Hong Kong,Salem Open,20020923,International,Outdoor,Hard,The Final,3,Ferrero J.C.,Moya C.,6,10,6.0,3.0,1.0,6.0,7.0,6.0,,,,,2,1,Completed,1.909,1.8,1.85,1.9,1.85,1.81,1.65,1.85,,,2002-336,Hong Kong,Hard,32.0,A,20020923.0,31.0,103507.0,2.0,,Juan Carlos Ferrero,R,183.0,ESP,22.6,102845.0,3.0,,Carlos Moya,R,190.0,ESP,26.0,6-3 1-6 7-6(4),3.0,F,119.0,6.0,1.0,88.0,49.0,35.0,22.0,14.0,5.0,9.0,6.0,1.0,83.0,45.0,36.0,20.0,14.0,4.0,7.0,6.0,2300.0,10.0,2010.0
2473,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,1st Round,3,Acasuso J.,Vinciguerra A.,46,99,6.0,3.0,6.0,4.0,,,,,,,2,0,Completed,1.125,5.5,1.18,4.5,1.18,4.35,1.15,3.8,,,2002-325,Palermo,Clay,32.0,A,20020923.0,5.0,104076.0,3.0,,Jose Acasuso,R,190.0,ARG,19.9,103714.0,,,Andreas Vinciguerra,L,180.0,SWE,21.5,6-3 6-4,3.0,R32,72.0,4.0,5.0,62.0,34.0,28.0,14.0,10.0,4.0,5.0,5.0,1.0,50.0,36.0,23.0,8.0,9.0,1.0,4.0,46.0,765.0,99.0,400.0
2474,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,1st Round,3,Coutelot N.,Portas A.,123,85,6.0,2.0,3.0,6.0,6.0,4.0,,,,,2,1,Completed,3.0,1.333,2.55,1.48,2.54,1.45,2.3,1.4,,,2002-325,Palermo,Clay,32.0,A,20020923.0,6.0,102934.0,,,Nicolas Coutelot,R,185.0,FRA,25.6,102287.0,,,Albert Portas,R,188.0,ESP,28.8,6-2 3-6 6-4,3.0,R32,26.0,0.0,2.0,88.0,67.0,41.0,11.0,14.0,3.0,7.0,0.0,2.0,80.0,62.0,41.0,7.0,13.0,6.0,11.0,123.0,337.0,85.0,450.0
2475,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,1st Round,3,Ferrer D.,Labadze I.,61,105,6.0,4.0,4.0,6.0,6.0,1.0,,,,,2,1,Completed,1.286,3.25,1.4,2.8,1.35,2.8,1.35,2.5,,,2002-325,Palermo,Clay,32.0,A,20020923.0,8.0,103970.0,5.0,,David Ferrer,R,175.0,ESP,20.4,103789.0,,,Irakli Labadze,L,188.0,GEO,21.2,6-4 4-6 6-1,3.0,R32,98.0,3.0,2.0,86.0,54.0,36.0,18.0,14.0,1.0,4.0,5.0,2.0,68.0,33.0,22.0,17.0,13.0,2.0,7.0,61.0,644.0,105.0,386.0
2476,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,1st Round,3,Gonzalez F.,Krajan Z.,24,100,6.0,3.0,6.0,2.0,,,,,,,2,0,Completed,,,,,,,,,,,2002-325,Palermo,Clay,32.0,A,20020923.0,16.0,103602.0,2.0,,Fernando Gonzalez,R,183.0,CHI,22.1,103318.0,,,Zeljko Krajan,R,178.0,CRO,23.6,6-3 6-2,3.0,R32,62.0,9.0,2.0,56.0,35.0,28.0,12.0,9.0,3.0,3.0,4.0,3.0,57.0,38.0,25.0,6.0,8.0,4.0,7.0,24.0,1340.0,100.0,397.0
2477,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,1st Round,3,Horna L.,Craca M.,84,325,6.0,4.0,4.0,6.0,6.0,1.0,,,,,2,1,Completed,,,1.5,2.5,,,,,,,2002-325,Palermo,Clay,32.0,A,20020923.0,7.0,103632.0,,,Luis Horna,R,180.0,PER,22.0,102472.0,,Q,Marcello Craca,R,180.0,GER,27.9,6-4 4-6 6-1,3.0,R32,125.0,3.0,2.0,86.0,68.0,43.0,11.0,14.0,10.0,14.0,2.0,0.0,98.0,62.0,32.0,18.0,13.0,8.0,14.0,84.0,453.0,325.0,89.0
2478,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,1st Round,3,Marin J.A.,Galvani S.,178,148,7.0,6.0,6.0,4.0,,,,,,,2,0,Completed,1.615,2.2,1.58,2.3,1.62,2.06,1.7,1.8,,,2002-325,Palermo,Clay,32.0,A,20020923.0,10.0,102548.0,,Q,Juan Antonio Marin,R,175.0,CRC,27.5,102999.0,,,Stefano Galvani,R,178.0,ITA,25.3,7-6(4) 6-4,3.0,R32,125.0,6.0,1.0,95.0,59.0,39.0,16.0,11.0,12.0,15.0,0.0,1.0,64.0,42.0,24.0,11.0,11.0,1.0,5.0,178.0,203.0,148.0,264.0
2479,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,1st Round,3,Martin A.,Davydenko N.,63,78,6.0,4.0,4.0,2.0,,,,,,,1,0,Retired,1.667,2.1,1.72,2.05,1.67,2.1,1.6,1.9,,,2002-325,Palermo,Clay,32.0,A,20020923.0,13.0,103252.0,7.0,,Alberto Martin,R,175.0,ESP,24.0,103786.0,,,Nikolay Davydenko,R,178.0,RUS,21.3,6-4 4-2 RET,3.0,R32,88.0,3.0,1.0,50.0,29.0,20.0,11.0,8.0,1.0,3.0,0.0,0.0,60.0,47.0,25.0,5.0,8.0,8.0,12.0,63.0,630.0,78.0,483.0
2480,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,1st Round,3,Meligeni F.,Vanek J.,72,171,6.0,2.0,5.0,7.0,6.0,2.0,,,,,2,1,Completed,1.4,2.75,1.42,2.75,1.35,2.8,1.4,2.3,,,2002-325,Palermo,Clay,32.0,A,20020923.0,11.0,101897.0,,,Fernando Meligeni,L,180.0,BRA,31.4,103181.0,,,Jiri Vanek,R,185.0,CZE,24.4,6-2 5-7 6-2,3.0,R32,92.0,11.0,3.0,79.0,55.0,37.0,15.0,14.0,5.0,8.0,4.0,1.0,84.0,53.0,32.0,15.0,14.0,2.0,8.0,72.0,546.0,171.0,216.0
2481,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,1st Round,3,Melzer J.,Mathieu P.H.,94,80,6.0,2.0,6.0,2.0,,,,,,,2,0,Completed,2.5,1.5,2.35,1.55,2.3,1.55,2.1,1.5,,,2002-325,Palermo,Clay,32.0,A,20020923.0,3.0,103781.0,,,Jurgen Melzer,L,183.0,AUT,21.3,103908.0,,,Paul Henri Mathieu,R,185.0,FRA,20.6,6-2 6-2,3.0,R32,73.0,4.0,1.0,64.0,36.0,27.0,15.0,8.0,5.0,5.0,2.0,1.0,59.0,36.0,24.0,8.0,8.0,3.0,7.0,94.0,413.0,80.0,477.0
2482,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,1st Round,3,Montanes A.,Gaudenzi A.,77,115,6.0,2.0,6.0,2.0,,,,,,,2,0,Completed,1.667,2.1,1.8,1.95,1.91,2.01,1.65,1.85,,,2002-325,Palermo,Clay,32.0,A,20020923.0,15.0,103656.0,,,Albert Montanes,R,175.0,ESP,21.8,102247.0,,WC,Andrea Gaudenzi,R,183.0,ITA,29.1,6-2 6-2,3.0,R32,65.0,1.0,1.0,49.0,29.0,24.0,10.0,8.0,1.0,1.0,2.0,3.0,51.0,26.0,19.0,7.0,8.0,1.0,5.0,77.0,491.0,115.0,349.0
2483,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,1st Round,3,Rios M.,Ramirez Hidalgo R.,22,165,6.0,2.0,6.0,4.0,,,,,,,2,0,Completed,1.25,3.5,1.36,3.0,1.27,3.2,1.25,3.0,,,2002-325,Palermo,Clay,32.0,A,20020923.0,1.0,102701.0,1.0,,Marcelo Rios,L,175.0,CHI,26.7,103105.0,,LL,Ruben Ramirez Hidalgo,R,183.0,ESP,24.7,6-2 6-4,3.0,R32,87.0,2.0,2.0,63.0,44.0,29.0,10.0,9.0,5.0,6.0,1.0,3.0,65.0,44.0,22.0,12.0,9.0,5.0,9.0,22.0,1385.0,165.0,223.0
2484,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,1st Round,3,Sanchez D.,Gasquet R.,58,172,6.0,2.0,2.0,0.0,,,,,,,1,0,Retired,1.444,2.625,1.5,2.5,1.5,2.6,1.4,2.3,,,2002-325,Palermo,Clay,32.0,A,20020923.0,4.0,103176.0,6.0,,David Sanchez,R,183.0,ESP,24.4,104755.0,,WC,Richard Gasquet,R,185.0,FRA,16.2,6-2 2-0 RET,3.0,R32,37.0,1.0,0.0,22.0,17.0,15.0,5.0,5.0,0.0,0.0,0.0,2.0,34.0,22.0,14.0,1.0,5.0,4.0,7.0,58.0,676.0,172.0,215.0
2485,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,1st Round,3,Sargsian S.,Volandri F.,86,158,4.0,6.0,7.0,6.0,6.0,1.0,,,,,2,1,Completed,,,1.5,2.5,,,1.45,2.2,,,2002-325,Palermo,Clay,32.0,A,20020923.0,9.0,102227.0,,,Sargis Sargsian,R,180.0,ARM,29.3,103835.0,,Q,Filippo Volandri,R,183.0,ITA,21.0,4-6 7-6(5) 6-1,3.0,R32,120.0,3.0,0.0,89.0,65.0,45.0,11.0,15.0,2.0,5.0,0.0,4.0,102.0,63.0,40.0,19.0,14.0,7.0,11.0,86.0,443.0,158.0,233.0
2486,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,1st Round,3,Savolt A.,Gross O.,89,149,7.0,5.0,0.0,6.0,7.0,5.0,,,,,2,1,Completed,1.727,2.0,1.75,2.0,,,,,,,2002-325,Palermo,Clay,32.0,A,20020923.0,2.0,102722.0,,,Attila Savolt,R,183.0,HUN,26.6,102234.0,,Q,Oliver Gross,R,185.0,GER,29.2,7-5 0-6 7-5,3.0,R32,123.0,7.0,3.0,81.0,49.0,35.0,10.0,15.0,4.0,10.0,3.0,2.0,86.0,52.0,34.0,19.0,15.0,4.0,9.0,89.0,433.0,149.0,264.0
2487,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,1st Round,3,Squillari F.,Rochus C.,87,119,6.0,0.0,6.0,1.0,,,,,,,2,0,Completed,1.444,2.625,1.38,2.9,1.45,2.44,1.4,2.3,,,2002-325,Palermo,Clay,32.0,A,20020923.0,14.0,102644.0,,,Franco Squillari,L,183.0,ARG,27.0,103294.0,,,Christophe Rochus,R,170.0,BEL,23.7,6-0 6-1,3.0,R32,44.0,4.0,2.0,38.0,26.0,21.0,5.0,7.0,0.0,1.0,0.0,0.0,37.0,29.0,8.0,3.0,6.0,2.0,8.0,87.0,439.0,119.0,343.0
2488,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,1st Round,3,Ulihrach B.,Vicente F.,76,53,6.0,1.0,6.0,2.0,,,,,,,2,0,Completed,2.0,1.727,1.9,1.85,1.95,1.76,1.8,1.7,,,2002-325,Palermo,Clay,32.0,A,20020923.0,12.0,102539.0,,,Bohdan Ulihrach,R,188.0,CZE,27.5,102950.0,4.0,,Fernando Vicente,R,180.0,ESP,25.5,6-1 6-2,3.0,R32,67.0,4.0,1.0,56.0,40.0,27.0,11.0,8.0,4.0,4.0,2.0,0.0,57.0,37.0,21.0,7.0,7.0,4.0,8.0,76.0,495.0,53.0,721.0
2489,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,2nd Round,3,Acasuso J.,Coutelot N.,46,123,6.0,4.0,7.0,6.0,,,,,,,2,0,Completed,1.2,4.0,1.28,3.5,1.25,3.75,1.25,3.0,,,2002-325,Palermo,Clay,32.0,A,20020923.0,19.0,104076.0,3.0,,Jose Acasuso,R,190.0,ARG,19.9,102934.0,,,Nicolas Coutelot,R,185.0,FRA,25.6,6-4 7-6(5),3.0,R16,81.0,4.0,1.0,66.0,53.0,38.0,8.0,11.0,0.0,2.0,4.0,2.0,64.0,37.0,23.0,18.0,11.0,0.0,3.0,46.0,765.0,123.0,337.0
2490,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,2nd Round,3,Gonzalez F.,Montanes A.,24,77,6.0,4.0,6.0,4.0,,,,,,,2,0,Completed,,,,,,,,,,,2002-325,Palermo,Clay,32.0,A,20020923.0,24.0,103602.0,2.0,,Fernando Gonzalez,R,183.0,CHI,22.1,103656.0,,,Albert Montanes,R,175.0,ESP,21.8,6-4 6-4,3.0,R16,68.0,4.0,2.0,50.0,34.0,31.0,9.0,10.0,0.0,0.0,3.0,1.0,69.0,51.0,31.0,11.0,10.0,5.0,7.0,24.0,1340.0,77.0,491.0
2491,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,2nd Round,3,Horna L.,Ferrer D.,84,61,6.0,1.0,6.0,2.0,,,,,,,2,0,Completed,2.625,1.444,2.4,1.53,,,2.3,1.4,,,2002-325,Palermo,Clay,32.0,A,20020923.0,20.0,103632.0,,,Luis Horna,R,180.0,PER,22.0,103970.0,5.0,,David Ferrer,R,175.0,ESP,20.4,6-1 6-2,3.0,R16,48.0,6.0,1.0,40.0,23.0,21.0,11.0,8.0,0.0,0.0,1.0,4.0,42.0,25.0,12.0,8.0,7.0,2.0,6.0,84.0,453.0,61.0,644.0
2492,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,2nd Round,3,Martin A.,Squillari F.,63,87,6.0,1.0,7.0,5.0,,,,,,,2,0,Completed,2.1,1.667,2.0,1.75,1.79,1.9,1.65,1.85,,,2002-325,Palermo,Clay,32.0,A,20020923.0,23.0,103252.0,7.0,,Alberto Martin,R,175.0,ESP,24.0,102644.0,,,Franco Squillari,L,183.0,ARG,27.0,6-1 7-5,3.0,R16,96.0,0.0,0.0,54.0,38.0,27.0,11.0,10.0,3.0,4.0,1.0,2.0,80.0,54.0,31.0,10.0,9.0,9.0,13.0,63.0,630.0,87.0,439.0
2493,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,2nd Round,3,Rios M.,Savolt A.,22,89,6.0,1.0,6.0,2.0,,,,,,,2,0,Completed,1.222,4.0,1.3,3.25,1.32,2.9,1.3,2.7,,,2002-325,Palermo,Clay,32.0,A,20020923.0,17.0,102701.0,1.0,,Marcelo Rios,L,175.0,CHI,26.7,102722.0,,,Attila Savolt,R,183.0,HUN,26.6,6-1 6-2,3.0,R16,52.0,2.0,0.0,43.0,24.0,21.0,11.0,8.0,0.0,0.0,2.0,1.0,35.0,18.0,7.0,8.0,7.0,0.0,4.0,22.0,1385.0,89.0,433.0
2494,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,2nd Round,3,Sanchez D.,Melzer J.,58,94,3.0,6.0,6.0,1.0,6.0,1.0,,,,,2,1,Completed,1.4,2.75,1.36,2.95,1.37,2.7,1.4,2.3,,,2002-325,Palermo,Clay,32.0,A,20020923.0,18.0,103176.0,6.0,,David Sanchez,R,183.0,ESP,24.4,103781.0,,,Jurgen Melzer,L,183.0,AUT,21.3,3-6 6-1 6-1,3.0,R16,44.0,1.0,0.0,64.0,48.0,37.0,8.0,11.0,3.0,4.0,4.0,2.0,67.0,50.0,32.0,5.0,12.0,1.0,6.0,58.0,676.0,94.0,413.0
2495,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,2nd Round,3,Sargsian S.,Marin J.A.,86,178,6.0,2.0,7.0,6.0,,,,,,,2,0,Completed,1.615,2.2,1.75,2.0,1.7,1.95,1.6,1.9,,,2002-325,Palermo,Clay,32.0,A,20020923.0,21.0,102227.0,,,Sargis Sargsian,R,180.0,ARM,29.3,102548.0,,Q,Juan Antonio Marin,R,175.0,CRC,27.5,6-2 7-6(4),3.0,R16,88.0,2.0,0.0,59.0,39.0,29.0,12.0,10.0,0.0,1.0,4.0,3.0,70.0,44.0,27.0,11.0,10.0,3.0,6.0,86.0,443.0,178.0,203.0
2496,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,2nd Round,3,Ulihrach B.,Meligeni F.,76,72,7.0,5.0,6.0,3.0,,,,,,,2,0,Completed,1.615,2.2,1.75,2.0,1.77,1.97,1.7,1.8,,,2002-325,Palermo,Clay,32.0,A,20020923.0,22.0,102539.0,,,Bohdan Ulihrach,R,188.0,CZE,27.5,101897.0,,,Fernando Meligeni,L,180.0,BRA,31.4,7-5 6-3,3.0,R16,72.0,4.0,1.0,71.0,62.0,44.0,4.0,11.0,5.0,6.0,3.0,0.0,62.0,48.0,28.0,8.0,10.0,2.0,5.0,76.0,495.0,72.0,546.0
2497,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,Quarterfinals,3,Acasuso J.,Horna L.,46,84,7.0,5.0,6.0,0.0,,,,,,,2,0,Completed,1.5,2.5,1.48,2.55,1.5,2.33,1.5,2.1,,,2002-325,Palermo,Clay,32.0,A,20020923.0,26.0,104076.0,3.0,,Jose Acasuso,R,190.0,ARG,19.9,103632.0,,,Luis Horna,R,180.0,PER,22.0,7-5 6-0,3.0,QF,51.0,11.0,0.0,56.0,31.0,25.0,14.0,9.0,5.0,6.0,4.0,2.0,57.0,39.0,22.0,7.0,9.0,3.0,8.0,46.0,765.0,84.0,453.0
2498,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,Quarterfinals,3,Gonzalez F.,Martin A.,24,63,6.0,2.0,7.0,5.0,,,,,,,2,0,Completed,,,,,,,,,,,2002-325,Palermo,Clay,32.0,A,20020923.0,28.0,103602.0,2.0,,Fernando Gonzalez,R,183.0,CHI,22.1,103252.0,7.0,,Alberto Martin,R,175.0,ESP,24.0,6-2 7-5,3.0,QF,82.0,6.0,6.0,62.0,32.0,25.0,16.0,10.0,5.0,6.0,2.0,1.0,60.0,48.0,27.0,6.0,10.0,4.0,8.0,24.0,1340.0,63.0,630.0
2499,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,Quarterfinals,3,Rios M.,Sanchez D.,22,58,7.0,5.0,4.0,6.0,7.0,6.0,,,,,2,1,Completed,1.5,2.5,1.5,2.5,1.5,2.48,1.45,2.2,,,2002-325,Palermo,Clay,32.0,A,20020923.0,25.0,102701.0,1.0,,Marcelo Rios,L,175.0,CHI,26.7,103176.0,6.0,,David Sanchez,R,183.0,ESP,24.4,7-5 4-6 7-6(7),3.0,QF,154.0,7.0,2.0,135.0,82.0,49.0,28.0,17.0,10.0,15.0,2.0,1.0,109.0,76.0,48.0,16.0,17.0,3.0,8.0,22.0,1385.0,58.0,676.0
2500,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,Quarterfinals,3,Ulihrach B.,Sargsian S.,76,86,7.0,5.0,1.0,6.0,6.0,4.0,,,,,2,1,Completed,1.571,2.25,1.57,2.35,1.65,2.1,1.6,1.9,,,2002-325,Palermo,Clay,32.0,A,20020923.0,27.0,102539.0,,,Bohdan Ulihrach,R,188.0,CZE,27.5,102227.0,,,Sargis Sargsian,R,180.0,ARM,29.3,7-5 1-6 6-4,3.0,QF,121.0,4.0,2.0,103.0,71.0,44.0,16.0,15.0,4.0,9.0,6.0,2.0,86.0,58.0,35.0,16.0,14.0,8.0,12.0,76.0,495.0,86.0,443.0
2501,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,Semifinals,3,Acasuso J.,Rios M.,46,22,6.0,4.0,6.0,4.0,,,,,,,2,0,Completed,2.1,1.667,2.2,1.62,2.2,1.62,2.0,1.55,,,2002-325,Palermo,Clay,32.0,A,20020923.0,29.0,104076.0,3.0,,Jose Acasuso,R,190.0,ARG,19.9,102701.0,1.0,,Marcelo Rios,L,175.0,CHI,26.7,6-4 6-4,3.0,SF,65.0,7.0,0.0,55.0,28.0,26.0,16.0,10.0,0.0,0.0,7.0,0.0,55.0,43.0,31.0,6.0,10.0,4.0,6.0,46.0,765.0,22.0,1385.0
2502,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,Semifinals,3,Gonzalez F.,Ulihrach B.,24,76,6.0,1.0,6.0,2.0,,,,,,,2,0,Completed,,,,,,,,,,,2002-325,Palermo,Clay,32.0,A,20020923.0,30.0,103602.0,2.0,,Fernando Gonzalez,R,183.0,CHI,22.1,102539.0,,,Bohdan Ulihrach,R,188.0,CZE,27.5,6-1 6-2,3.0,SF,45.0,12.0,1.0,40.0,32.0,29.0,4.0,8.0,2.0,2.0,1.0,0.0,48.0,40.0,18.0,3.0,7.0,1.0,5.0,24.0,1340.0,76.0,495.0
2503,56,Palermo,Campionati Internazionali Di Sicilia,20020923,International,Outdoor,Clay,The Final,3,Gonzalez F.,Acasuso J.,24,46,5.0,7.0,6.0,3.0,6.0,1.0,,,,,2,1,Completed,,,,,,,,,,,2002-325,Palermo,Clay,32.0,A,20020923.0,31.0,103602.0,2.0,,Fernando Gonzalez,R,183.0,CHI,22.1,104076.0,3.0,,Jose Acasuso,R,190.0,ARG,19.9,5-7 6-3 6-1,3.0,F,116.0,4.0,9.0,94.0,54.0,41.0,18.0,14.0,9.0,11.0,1.0,3.0,83.0,44.0,25.0,21.0,14.0,6.0,11.0,24.0,1340.0,46.0,765.0
2504,57,Moscow,Kremlin Cup,20020930,International,Indoor,Carpet,1st Round,3,Bjorkman J.,Mirnyi M.,47,27,4.0,6.0,7.0,5.0,6.0,2.0,,,,,2,1,Completed,2.0,1.727,2.15,1.65,2.06,1.65,1.9,1.6,,,2002-438,Moscow,Carpet,32.0,A,20020930.0,7.0,102035.0,,,Jonas Bjorkman,R,183.0,SWE,30.5,103018.0,,,Max Mirnyi,R,196.0,BLR,25.2,4-6 7-5 6-2,3.0,R32,113.0,3.0,1.0,84.0,48.0,38.0,22.0,15.0,3.0,5.0,11.0,1.0,90.0,57.0,42.0,16.0,15.0,4.0,8.0,47.0,745.0,27.0,1210.0
2505,57,Moscow,Kremlin Cup,20020930,International,Indoor,Carpet,1st Round,3,Escude N.,Costa A.,48,8,7.0,5.0,3.0,6.0,6.0,1.0,,,,,2,1,Completed,,,1.75,2.0,1.85,1.95,1.65,1.85,,,2002-438,Moscow,Carpet,32.0,A,20020930.0,12.0,102765.0,,,Nicolas Escude,R,185.0,FRA,26.4,102610.0,3.0,,Albert Costa,R,180.0,ESP,27.2,7-5 3-6 6-1,3.0,R32,118.0,9.0,5.0,76.0,40.0,33.0,21.0,14.0,1.0,3.0,6.0,3.0,85.0,44.0,28.0,21.0,14.0,4.0,8.0,48.0,745.0,8.0,2095.0
2506,57,Moscow,Kremlin Cup,20020930,International,Indoor,Carpet,1st Round,3,Federer R.,Golovanov D.,13,167,6.0,0.0,6.0,1.0,,,,,,,2,0,Completed,,,,,,,,,,,2002-438,Moscow,Carpet,32.0,A,20020930.0,4.0,103819.0,5.0,,Roger Federer,R,185.0,SUI,21.1,103350.0,,WC,Denis Golovanov,L,188.0,RUS,23.5,6-0 6-1,3.0,R32,37.0,4.0,1.0,38.0,28.0,23.0,6.0,7.0,0.0,0.0,1.0,0.0,36.0,19.0,10.0,4.0,6.0,1.0,6.0,13.0,1925.0,167.0,220.0
2507,57,Moscow,Kremlin Cup,20020930,International,Indoor,Carpet,1st Round,3,Ferreira W.,Vicente F.,33,52,7.0,6.0,6.0,4.0,,,,,,,2,0,Completed,1.333,3.0,1.36,3.0,1.3,3.1,1.2,3.3,,,2002-438,Moscow,Carpet,32.0,A,20020930.0,10.0,101965.0,,,Wayne Ferreira,R,185.0,RSA,31.0,102950.0,,,Fernando Vicente,R,180.0,ESP,25.5,7-6(8) 6-4,3.0,R32,79.0,13.0,5.0,75.0,36.0,32.0,21.0,11.0,1.0,2.0,4.0,4.0,78.0,54.0,40.0,11.0,11.0,1.0,3.0,33.0,1025.0,52.0,721.0
2508,57,Moscow,Kremlin Cup,20020930,International,Indoor,Carpet,1st Round,3,Kafelnikov Y.,Voltchkov V.,7,98,4.0,6.0,6.0,3.0,7.0,6.0,,,,,2,1,Completed,1.2,4.0,1.28,3.45,1.25,3.5,1.2,3.3,,,2002-438,Moscow,Carpet,32.0,A,20020930.0,16.0,102338.0,2.0,,Yevgeny Kafelnikov,R,190.0,RUS,28.6,103166.0,,WC,Vladimir Voltchkov,R,180.0,BLR,24.4,4-6 6-3 7-6(4),3.0,R32,162.0,15.0,6.0,119.0,65.0,50.0,23.0,16.0,4.0,8.0,8.0,6.0,116.0,63.0,43.0,23.0,15.0,8.0,12.0,7.0,2165.0,98.0,401.0
2509,57,Moscow,Kremlin Cup,20020930,International,Indoor,Carpet,1st Round,3,Kiefer N.,Stoliarov A.,64,133,6.0,1.0,6.0,4.0,,,,,,,2,0,Completed,1.444,2.625,1.36,3.0,1.35,2.9,1.3,2.7,,,2002-438,Moscow,Carpet,32.0,A,20020930.0,15.0,103017.0,,Q,Nicolas Kiefer,R,183.0,GER,25.2,102911.0,,WC,Andrei Stoliarov,R,178.0,RUS,25.7,6-1 6-4,3.0,R32,62.0,8.0,1.0,47.0,24.0,19.0,17.0,9.0,0.0,0.0,5.0,2.0,42.0,17.0,12.0,13.0,8.0,0.0,3.0,64.0,615.0,133.0,298.0
2510,57,Moscow,Kremlin Cup,20020930,International,Indoor,Carpet,1st Round,3,Ljubicic I.,El Aynaoui Y.,37,18,6.0,4.0,6.0,3.0,,,,,,,2,0,Completed,1.833,1.833,1.9,1.85,1.87,1.76,1.75,1.75,,,2002-438,Moscow,Carpet,32.0,A,20020930.0,11.0,103344.0,,,Ivan Ljubicic,R,193.0,CRO,23.5,101962.0,,,Younes El Aynaoui,R,193.0,MAR,31.0,6-4 6-3,3.0,R32,71.0,5.0,2.0,58.0,38.0,33.0,10.0,10.0,2.0,2.0,12.0,1.0,67.0,44.0,32.0,10.0,9.0,3.0,5.0,37.0,894.0,18.0,1580.0
