,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
30,1,Adelaide,Next Generation Hardcourts,20050901,International,Outdoor,Hard,The Final,3,Johansson J.,Dent T.,11,32.0,,,7.0,5.0,6,3,,,,,,,2.0,0.0,Completed,1.66,2.1,1.67,2.15,1.65,2.15,1.7,1.9,1.714,2.2,2005-339,Adelaide,Hard,32.0,A,20050103.0,31.0,104026.0,2.0,,Joachim Johansson,R,198.0,SWE,22.5,103758.0,5.0,,Taylor Dent,R,188.0,USA,23.6,7-5 6-3,3.0,F,80.0,5.0,4.0,53.0,28.0,26.0,15.0,10.0,0.0,0.0,10.0,11.0,83.0,40.0,31.0,18.0,11.0,6.0,9.0,11.0,1595.0,32.0,955.0
31,2,Chennai,TATA Open,20050301,International,Outdoor,Hard,1st Round,3,Patience O.,Schuettler R.,119,42.0,,,6.0,2.0,6,2,,,,,,,2.0,0.0,Completed,3.25,1.286,3.1,1.33,3.1,1.35,3.0,1.25,3.4,1.357,2005-891,Chennai,Hard,32.0,A,20050103.0,5.0,103535.0,,,Olivier Patience,R,180.0,FRA,24.7,102783.0,3.0,,Rainer Schuettler,R,180.0,GER,28.6,6-2 6-2,3.0,R32,72.0,2.0,6.0,45.0,18.0,13.0,15.0,8.0,0.0,2.0,1.0,6.0,77.0,41.0,23.0,11.0,8.0,10.0,16.0,119.0,374.0,42.0,885.0
32,2,Chennai,TATA Open,20050301,International,Outdoor,Hard,1st Round,3,Gimelstob J.,Gambill J.M.,162,95.0,,,6.0,3.0,6,4,,,,,,,2.0,0.0,Completed,2.1,1.667,2.3,1.57,2.1,1.7,2.1,1.5,2.26,1.685,2005-891,Chennai,Hard,32.0,A,20050103.0,11.0,102925.0,,,Justin Gimelstob,R,196.0,USA,27.9,102998.0,,,Jan Michael Gambill,R,190.0,USA,27.5,6-3 6-3,3.0,R32,82.0,6.0,2.0,63.0,38.0,26.0,15.0,9.0,5.0,6.0,8.0,4.0,61.0,38.0,24.0,7.0,9.0,3.0,7.0,162.0,272.0,95.0,450.0
33,2,Chennai,TATA Open,20050301,International,Outdoor,Hard,1st Round,3,Mathieu P.H.,Tipsarevic J.,123,117.0,,,6.0,3.0,6,4,,,,,,,2.0,0.0,Completed,1.533,2.375,1.65,2.15,1.53,2.4,1.45,2.2,1.629,2.39,2005-891,Chennai,Hard,32.0,A,20050103.0,3.0,103908.0,,,Paul Henri Mathieu,R,185.0,FRA,22.9,104386.0,,,Janko Tipsarevic,R,180.0,SRB,20.5,6-3 6-4,3.0,R32,62.0,9.0,4.0,57.0,28.0,25.0,19.0,10.0,2.0,2.0,7.0,2.0,45.0,24.0,18.0,11.0,9.0,0.0,2.0,123.0,361.0,117.0,378.0
34,2,Chennai,TATA Open,20050301,International,Outdoor,Hard,1st Round,3,Vliegen K.,Ventura S.,116,104.0,,,7.0,6.0,5,7,6,4,,,,,2.0,1.0,Completed,1.364,2.875,1.33,3.1,1.32,3.22,1.4,2.3,1.37,3.3,2005-891,Chennai,Hard,32.0,A,20050103.0,14.0,104019.0,,,Kristof Vliegen,R,193.0,BEL,22.5,103490.0,,,Santiago Ventura,R,183.0,ESP,24.9,7-6(6) 5-7 6-4,3.0,R32,157.0,8.0,5.0,115.0,60.0,39.0,26.0,17.0,8.0,15.0,4.0,5.0,113.0,55.0,36.0,25.0,17.0,6.0,13.0,116.0,379.0,104.0,424.0
35,2,Chennai,TATA Open,20050301,International,Outdoor,Hard,1st Round,3,Tabara M.,Vanek J.,98,115.0,,,6.0,2.0,4,6,7,6,,,,,2.0,1.0,Completed,1.533,2.375,1.55,2.35,1.6,2.25,1.55,2.0,1.503,2.76,2005-891,Chennai,Hard,32.0,A,20050103.0,6.0,103420.0,,,Michal Tabara,R,175.0,CZE,25.3,103181.0,,,Jiri Vanek,R,185.0,CZE,26.6,6-2 4-6 7-6(5),3.0,R32,125.0,4.0,9.0,103.0,55.0,40.0,23.0,15.0,8.0,11.0,12.0,6.0,89.0,50.0,37.0,17.0,15.0,1.0,5.0,98.0,437.0,115.0,382.0
36,2,Chennai,TATA Open,20050301,International,Outdoor,Hard,1st Round,3,Heuberger I.,Amritraj P.,124,340.0,,,6.0,4.0,6,4,,,,,,,2.0,0.0,Completed,1.444,2.625,,,1.4,2.85,1.45,2.2,1.417,3.05,2005-891,Chennai,Hard,32.0,A,20050103.0,2.0,102730.0,,,Ivo Heuberger,R,188.0,SUI,28.8,104250.0,,WC,Prakash Amritraj,R,188.0,IND,21.2,6-4 6-4,3.0,R32,78.0,11.0,0.0,53.0,37.0,32.0,12.0,10.0,4.0,4.0,3.0,3.0,65.0,38.0,22.0,17.0,10.0,4.0,6.0,124.0,361.0,340.0,92.0
37,2,Chennai,TATA Open,20050301,International,Outdoor,Hard,1st Round,3,Garcia A.,Carraz G.,118,90.0,,,6.0,4.0,6,3,,,,,,,2.0,0.0,Completed,2.87,1.36,2.45,1.5,2.6,1.45,2.7,1.3,2.82,1.476,2005-891,Chennai,Hard,32.0,A,20050103.0,8.0,103201.0,,,Adrian Garcia,R,175.0,CHI,26.6,102571.0,7.0,,Gregory Carraz,R,190.0,FRA,29.7,6-4 6-3,3.0,R32,68.0,3.0,2.0,56.0,31.0,24.0,13.0,10.0,1.0,3.0,7.0,7.0,62.0,31.0,24.0,8.0,9.0,1.0,5.0,118.0,376.0,90.0,457.0
38,2,Chennai,TATA Open,20050301,International,Outdoor,Hard,1st Round,3,Garcia-Lopez G.,van Scheppingen D.,129,112.0,,,3.0,6.0,6,3,6,2,,,,,2.0,1.0,Completed,2.0,1.727,1.93,1.8,1.95,1.8,1.85,1.65,2.01,1.826,2005-891,Chennai,Hard,32.0,A,20050103.0,7.0,104198.0,,,Guillermo Garcia Lopez,R,188.0,ESP,21.5,102615.0,,,Dennis Van Scheppingen,R,185.0,NED,29.5,3-6 6-3 6-2,3.0,R32,104.0,5.0,7.0,92.0,51.0,37.0,18.0,13.0,5.0,8.0,1.0,7.0,89.0,47.0,28.0,21.0,13.0,6.0,11.0,129.0,342.0,112.0,398.0
39,2,Chennai,TATA Open,20050301,International,Outdoor,Hard,1st Round,3,Lu Y.H.,Paes L.,87,,,,6.0,2.0,7,6,,,,,,,2.0,0.0,Completed,1.3,3.2,,,1.25,3.75,1.3,2.7,,,2005-891,Chennai,Hard,32.0,A,20050103.0,13.0,104229.0,6.0,,Yen Hsun Lu,R,180.0,TPE,21.3,102233.0,,WC,Leander Paes,R,178.0,IND,31.5,6-2 7-6(5),3.0,R32,79.0,4.0,0.0,58.0,33.0,24.0,18.0,10.0,1.0,3.0,2.0,0.0,60.0,36.0,24.0,10.0,10.0,3.0,7.0,87.0,466.0,,
40,2,Chennai,TATA Open,20050401,International,Outdoor,Hard,1st Round,3,Kim K.,Mankad H.,94,360.0,,,6.0,4.0,4,6,6,4,,,,,2.0,1.0,Completed,1.4,2.75,,,,,,,1.391,3.21,2005-891,Chennai,Hard,32.0,A,20050103.0,9.0,103240.0,8.0,,Kevin Kim,R,180.0,USA,26.4,103468.0,,Q,Harsh Mankad,R,173.0,IND,25.1,6-4 4-6 6-4,3.0,R32,124.0,5.0,7.0,91.0,48.0,30.0,18.0,15.0,4.0,10.0,0.0,5.0,104.0,64.0,38.0,16.0,15.0,7.0,14.0,94.0,451.0,360.0,83.0
41,2,Chennai,TATA Open,20050401,International,Outdoor,Hard,1st Round,3,Zib T.,Burgsmuller L.,121,100.0,,,6.0,1.0,6,4,,,,,,,2.0,0.0,Completed,2.0,1.727,2.0,1.75,1.83,1.91,1.9,1.6,2.1,1.769,2005-891,Chennai,Hard,32.0,A,20050103.0,10.0,102720.0,,,Tomas Zib,R,178.0,CZE,28.9,102694.0,,,Lars Burgsmuller,R,183.0,GER,29.0,6-1 6-4,3.0,R32,62.0,4.0,0.0,50.0,28.0,20.0,15.0,9.0,1.0,2.0,6.0,3.0,58.0,35.0,23.0,7.0,8.0,3.0,7.0,121.0,364.0,100.0,434.0
42,2,Chennai,TATA Open,20050401,International,Outdoor,Hard,1st Round,3,Bjorkman J.,Rastogi K.,70,1005.0,,,6.0,4.0,6,0,,,,,,,2.0,0.0,Completed,1.063,7.5,,,,,1.05,5.0,1.091,9.0,2005-891,Chennai,Hard,32.0,A,20050103.0,12.0,102035.0,4.0,,Jonas Bjorkman,R,183.0,SWE,32.7,104816.0,,WC,Karan Rastogi,R,178.0,IND,18.2,6-4 6-0,3.0,R32,65.0,3.0,2.0,48.0,23.0,17.0,16.0,8.0,1.0,2.0,0.0,3.0,49.0,33.0,17.0,4.0,8.0,1.0,6.0,70.0,575.0,1005.0,6.0
43,2,Chennai,TATA Open,20050401,International,Outdoor,Hard,1st Round,3,Devilder N.,Baghdatis M.,198,159.0,,,6.0,4.0,6,7,7,6,,,,,2.0,1.0,Completed,3.25,1.286,3.45,1.28,3.75,1.25,2.7,1.3,3.75,1.308,2005-891,Chennai,Hard,32.0,A,20050103.0,15.0,103534.0,,Q,Nicolas Devilder,L,173.0,FRA,24.7,104571.0,,Q,Marcos Baghdatis,R,183.0,CYP,19.5,6-4 6-7(10) 7-6(5),3.0,R32,169.0,4.0,8.0,123.0,72.0,51.0,26.0,17.0,3.0,7.0,9.0,9.0,121.0,53.0,40.0,34.0,17.0,2.0,7.0,198.0,214.0,159.0,275.0
44,2,Chennai,TATA Open,20050401,International,Outdoor,Hard,1st Round,3,Carlsen K.,Okun N.,84,141.0,,,7.0,6.0,6,4,,,,,,,2.0,0.0,Completed,1.533,2.375,1.57,2.3,1.6,2.25,1.5,2.1,1.629,2.39,2005-891,Chennai,Hard,32.0,A,20050103.0,4.0,102202.0,5.0,,Kenneth Carlsen,L,190.0,DEN,31.7,103174.0,,,Noam Okun,R,185.0,ISR,26.7,7-6(0) 6-4,3.0,R32,88.0,2.0,1.0,61.0,44.0,34.0,13.0,11.0,0.0,0.0,5.0,4.0,71.0,50.0,37.0,9.0,11.0,1.0,2.0,84.0,479.0,141.0,312.0
45,2,Chennai,TATA Open,20050401,International,Outdoor,Hard,1st Round,3,Moya C.,Knowle J.,5,257.0,,,6.0,4.0,7,6,,,,,,,2.0,0.0,Completed,1.1,6.5,1.08,7.0,1.05,8.5,1.1,4.5,1.092,9.07,2005-891,Chennai,Hard,32.0,A,20050103.0,1.0,102845.0,1.0,,Carlos Moya,R,190.0,ESP,28.3,102382.0,,Q,Julian Knowle,L,188.0,AUT,30.6,6-4 7-6(4),3.0,R32,90.0,13.0,2.0,60.0,35.0,28.0,19.0,11.0,0.0,1.0,4.0,3.0,70.0,43.0,31.0,14.0,11.0,2.0,4.0,5.0,2520.0,257.0,148.0
46,2,Chennai,TATA Open,20050401,International,Outdoor,Hard,1st Round,3,Srichaphan P.,Rochus C.,27,113.0,,,4.0,6.0,7,6,6,1,,,,,2.0,1.0,Completed,1.14,5.0,1.15,5.0,1.15,5.2,1.2,3.3,1.196,5.09,2005-891,Chennai,Hard,32.0,A,20050103.0,16.0,103387.0,2.0,,Paradorn Srichaphan,R,185.0,THA,25.5,103294.0,,,Christophe Rochus,R,170.0,BEL,26.0,4-6 7-6(4) 6-1,3.0,R32,116.0,13.0,3.0,92.0,59.0,45.0,19.0,15.0,2.0,4.0,3.0,3.0,107.0,56.0,39.0,25.0,14.0,6.0,9.0,27.0,1130.0,113.0,393.0
47,2,Chennai,TATA Open,20050501,International,Outdoor,Hard,2nd Round,3,Tabara M.,Patience O.,98,119.0,,,7.0,6.0,6,4,,,,,,,2.0,0.0,Completed,1.66,2.1,1.65,2.15,1.7,2.1,1.6,1.9,1.735,2.16,2005-891,Chennai,Hard,32.0,A,20050103.0,19.0,103420.0,,,Michal Tabara,R,175.0,CZE,25.3,103535.0,,,Olivier Patience,R,180.0,FRA,24.7,7-6(4) 6-4,3.0,R16,91.0,7.0,7.0,66.0,27.0,23.0,24.0,11.0,3.0,5.0,8.0,1.0,87.0,49.0,34.0,16.0,11.0,9.0,12.0,98.0,437.0,119.0,374.0
48,2,Chennai,TATA Open,20050501,International,Outdoor,Hard,2nd Round,3,Zib T.,Kim K.,121,94.0,,,6.0,3.0,7,5,,,,,,,2.0,0.0,Completed,1.53,2.37,1.48,2.55,1.53,2.4,1.55,2.0,1.595,2.48,2005-891,Chennai,Hard,32.0,A,20050103.0,21.0,102720.0,,,Tomas Zib,R,178.0,CZE,28.9,103240.0,8.0,,Kevin Kim,R,180.0,USA,26.4,6-3 7-5,3.0,R16,74.0,7.0,1.0,51.0,30.0,30.0,14.0,11.0,0.0,0.0,3.0,1.0,64.0,40.0,29.0,10.0,10.0,4.0,6.0,121.0,364.0,94.0,451.0
49,2,Chennai,TATA Open,20050501,International,Outdoor,Hard,2nd Round,3,Gimelstob J.,Bjorkman J.,162,70.0,,,6.0,0.0,4,6,6,3,,,,,2.0,1.0,Completed,2.1,1.66,2.25,1.6,2.1,1.7,2.0,1.55,2.49,1.592,2005-891,Chennai,Hard,32.0,A,20050103.0,22.0,102925.0,,,Justin Gimelstob,R,196.0,USA,27.9,102035.0,4.0,,Jonas Bjorkman,R,183.0,SWE,32.7,6-0 4-6 6-3,3.0,R16,116.0,7.0,3.0,86.0,42.0,32.0,22.0,12.0,8.0,10.0,6.0,4.0,80.0,39.0,18.0,22.0,13.0,3.0,9.0,162.0,272.0,70.0,575.0
50,2,Chennai,TATA Open,20050501,International,Outdoor,Hard,2nd Round,3,Garcia-Lopez G.,Garcia A.,129,118.0,,,6.0,3.0,6,3,,,,,,,2.0,0.0,Completed,1.8,1.9,1.87,1.87,1.95,1.8,1.75,1.75,1.847,1.98,2005-891,Chennai,Hard,32.0,A,20050103.0,20.0,104198.0,,,Guillermo Garcia Lopez,R,188.0,ESP,21.5,103201.0,,,Adrian Garcia,R,175.0,CHI,26.6,6-3 6-3,3.0,R16,75.0,4.0,3.0,60.0,37.0,31.0,10.0,9.0,2.0,2.0,2.0,5.0,63.0,40.0,26.0,9.0,9.0,5.0,8.0,129.0,342.0,118.0,376.0
51,2,Chennai,TATA Open,20050601,International,Outdoor,Hard,2nd Round,3,Moya C.,Heuberger I.,5,124.0,,,,,,,,,,,,,,,Walkover,1.1,6.5,,,,,,,,,2005-891,Chennai,Hard,32.0,A,20050103.0,17.0,102845.0,1.0,,Carlos Moya,R,190.0,ESP,28.3,102730.0,,,Ivo Heuberger,R,188.0,SUI,28.8,W/O,3.0,R16,,,,,,,,,,,,,,,,,,,,5.0,2520.0,124.0,361.0
52,2,Chennai,TATA Open,20050601,International,Outdoor,Hard,2nd Round,3,Vliegen K.,Lu Y.H.,116,87.0,,,1.0,6.0,7,5,7,6,,,,,2.0,1.0,Completed,1.66,2.1,1.77,2.0,1.65,2.15,1.55,2.0,1.763,2.11,2005-891,Chennai,Hard,32.0,A,20050103.0,23.0,104019.0,,,Kristof Vliegen,R,193.0,BEL,22.5,104229.0,6.0,,Yen Hsun Lu,R,180.0,TPE,21.3,1-6 7-5 7-6(6),3.0,R16,134.0,6.0,6.0,106.0,53.0,34.0,28.0,16.0,9.0,15.0,7.0,5.0,92.0,55.0,41.0,17.0,15.0,3.0,7.0,116.0,379.0,87.0,466.0
53,2,Chennai,TATA Open,20050601,International,Outdoor,Hard,2nd Round,3,Mathieu P.H.,Carlsen K.,123,84.0,,,6.0,3.0,7,5,,,,,,,2.0,0.0,Completed,1.53,2.37,1.53,2.4,1.55,2.35,1.6,1.9,1.565,2.57,2005-891,Chennai,Hard,32.0,A,20050103.0,18.0,103908.0,,,Paul Henri Mathieu,R,185.0,FRA,22.9,102202.0,5.0,,Kenneth Carlsen,L,190.0,DEN,31.7,6-3 7-5,3.0,R16,100.0,4.0,5.0,75.0,37.0,28.0,23.0,11.0,8.0,9.0,10.0,3.0,66.0,43.0,31.0,7.0,10.0,3.0,6.0,123.0,361.0,84.0,479.0
54,2,Chennai,TATA Open,20050601,International,Outdoor,Hard,2nd Round,3,Srichaphan P.,Devilder N.,27,198.0,,,6.0,3.0,6,2,,,,,,,2.0,0.0,Completed,1.12,5.5,1.11,6.0,1.15,5.2,1.2,3.3,1.141,6.41,2005-891,Chennai,Hard,32.0,A,20050103.0,24.0,103387.0,2.0,,Paradorn Srichaphan,R,185.0,THA,25.5,103534.0,,Q,Nicolas Devilder,L,173.0,FRA,24.7,6-3 6-2,3.0,R16,61.0,7.0,0.0,48.0,35.0,27.0,10.0,9.0,0.0,0.0,2.0,2.0,55.0,35.0,19.0,11.0,8.0,4.0,7.0,27.0,1130.0,198.0,214.0
55,2,Chennai,TATA Open,20050701,International,Outdoor,Hard,Quarterfinals,3,Srichaphan P.,Vliegen K.,27,116.0,,,6.0,3.0,6,4,,,,,,,2.0,0.0,Completed,1.19,4.33,1.16,4.85,,,1.2,3.3,1.201,5.08,2005-891,Chennai,Hard,32.0,A,20050103.0,28.0,103387.0,2.0,,Paradorn Srichaphan,R,185.0,THA,25.5,104019.0,,,Kristof Vliegen,R,193.0,BEL,22.5,6-3 6-4,3.0,QF,77.0,9.0,4.0,60.0,37.0,31.0,9.0,10.0,3.0,4.0,2.0,1.0,67.0,43.0,24.0,13.0,9.0,6.0,9.0,27.0,1130.0,116.0,379.0
56,2,Chennai,TATA Open,20050701,International,Outdoor,Hard,Quarterfinals,3,Garcia-Lopez G.,Tabara M.,129,98.0,,,6.0,4.0,6,4,,,,,,,2.0,0.0,Completed,2.37,1.53,2.45,1.5,2.3,1.6,1.9,1.6,2.72,1.521,2005-891,Chennai,Hard,32.0,A,20050103.0,26.0,104198.0,,,Guillermo Garcia Lopez,R,188.0,ESP,21.5,103420.0,,,Michal Tabara,R,175.0,CZE,25.3,6-4 6-4,3.0,QF,84.0,3.0,6.0,68.0,49.0,35.0,11.0,10.0,7.0,8.0,0.0,5.0,57.0,28.0,21.0,13.0,10.0,2.0,5.0,129.0,342.0,98.0,437.0
57,2,Chennai,TATA Open,20050701,International,Outdoor,Hard,Quarterfinals,3,Moya C.,Mathieu P.H.,5,123.0,,,6.0,4.0,6,4,,,,,,,2.0,0.0,Completed,1.36,3.0,1.35,3.0,,,1.35,2.5,1.455,2.95,2005-891,Chennai,Hard,32.0,A,20050103.0,25.0,102845.0,1.0,,Carlos Moya,R,190.0,ESP,28.3,103908.0,,,Paul Henri Mathieu,R,185.0,FRA,22.9,6-4 6-4,3.0,QF,89.0,11.0,6.0,67.0,33.0,27.0,16.0,10.0,3.0,4.0,1.0,1.0,59.0,23.0,14.0,21.0,10.0,0.0,3.0,5.0,2520.0,123.0,361.0
58,2,Chennai,TATA Open,20050701,International,Outdoor,Hard,Quarterfinals,3,Zib T.,Gimelstob J.,121,162.0,,,6.0,3.0,7,6,,,,,,,2.0,0.0,Completed,1.83,1.83,1.8,1.95,1.8,1.95,1.75,1.75,1.806,2.04,2005-891,Chennai,Hard,32.0,A,20050103.0,27.0,102720.0,,,Tomas Zib,R,178.0,CZE,28.9,102925.0,,,Justin Gimelstob,R,196.0,USA,27.9,6-3 7-6(4),3.0,QF,86.0,5.0,3.0,72.0,44.0,33.0,15.0,11.0,4.0,5.0,6.0,2.0,55.0,30.0,24.0,11.0,10.0,1.0,3.0,121.0,364.0,162.0,272.0
59,2,Chennai,TATA Open,20050801,International,Outdoor,Hard,Semifinals,3,Srichaphan P.,Zib T.,27,121.0,,,7.0,6.0,6,3,,,,,,,2.0,0.0,Completed,1.19,4.33,1.16,4.8,1.22,3.98,1.25,3.2,1.235,4.6,2005-891,Chennai,Hard,32.0,A,20050103.0,30.0,103387.0,2.0,,Paradorn Srichaphan,R,185.0,THA,25.5,102720.0,,,Tomas Zib,R,178.0,CZE,28.9,7-6(5) 6-3,3.0,SF,114.0,13.0,1.0,82.0,47.0,37.0,15.0,10.0,7.0,8.0,4.0,3.0,76.0,46.0,28.0,17.0,11.0,4.0,7.0,27.0,1130.0,121.0,364.0
60,2,Chennai,TATA Open,20050801,International,Outdoor,Hard,Semifinals,3,Moya C.,Garcia-Lopez G.,5,129.0,,,6.0,4.0,2,6,7,6,,,,,2.0,1.0,Completed,1.08,7.0,1.06,7.75,1.1,6.25,1.1,5.0,1.118,7.5,2005-891,Chennai,Hard,32.0,A,20050103.0,29.0,102845.0,1.0,,Carlos Moya,R,190.0,ESP,28.3,104198.0,,,Guillermo Garcia Lopez,R,188.0,ESP,21.5,6-4 2-6 7-6(2),3.0,SF,122.0,13.0,3.0,91.0,39.0,30.0,28.0,15.0,1.0,5.0,8.0,3.0,82.0,44.0,31.0,23.0,15.0,3.0,6.0,5.0,2520.0,129.0,342.0
61,2,Chennai,TATA Open,20050901,International,Outdoor,Hard,The Final,3,Moya C.,Srichaphan P.,5,27.0,,,3.0,6.0,6,4,7,6,,,,,2.0,1.0,Completed,1.53,2.37,1.65,2.2,1.65,2.15,1.55,2.1,1.595,2.48,2005-891,Chennai,Hard,32.0,A,20050103.0,31.0,102845.0,1.0,,Carlos Moya,R,190.0,ESP,28.3,103387.0,2.0,,Paradorn Srichaphan,R,185.0,THA,25.5,3-6 6-4 7-6(5),3.0,F,152.0,4.0,6.0,100.0,63.0,47.0,10.0,15.0,5.0,10.0,7.0,7.0,107.0,61.0,45.0,19.0,16.0,5.0,10.0,5.0,2520.0,27.0,1130.0
62,3,Doha,Qatar Exxon Mobil Open,20050301,International,Outdoor,Hard,1st Round,3,Ljubicic I.,Wawrinka S.,22,168.0,,,6.0,3.0,6,4,,,,,,,2.0,0.0,Completed,,,1.28,3.45,1.25,3.75,1.3,2.7,1.269,4.17,2005-451,Doha,Hard,32.0,A,20050103.0,9.0,103344.0,6.0,,Ivan Ljubicic,R,193.0,CRO,25.7,104527.0,,Q,Stan Wawrinka,R,183.0,SUI,19.7,6-3 6-4,3.0,R32,,,,,,,,,,,,,,,,,,,,22.0,1235.0,168.0,262.0
63,3,Doha,Qatar Exxon Mobil Open,20050301,International,Outdoor,Hard,1st Round,3,Lee H.T.,Stakhovsky S.,59,335.0,,,6.0,0.0,6,2,,,,,,,2.0,0.0,Completed,,,,,,,1.4,2.3,,,2005-451,Doha,Hard,32.0,A,20050103.0,6.0,102703.0,,,Hyung Taik Lee,R,180.0,KOR,29.0,104660.0,,Q,Sergiy Stakhovsky,R,193.0,UKR,18.9,6-0 6-1,3.0,R32,,3.0,1.0,32.0,30.0,27.0,1.0,7.0,0.0,0.0,2.0,3.0,30.0,25.0,7.0,2.0,6.0,1.0,6.0,59.0,681.0,335.0,94.0
64,3,Doha,Qatar Exxon Mobil Open,20050301,International,Outdoor,Hard,1st Round,3,Lopez F.,Volandri F.,25,43.0,,,7.0,5.0,6,3,,,,,,,2.0,0.0,Completed,1.286,3.25,1.28,3.45,1.25,3.75,1.25,3.0,1.308,3.75,2005-451,Doha,Hard,32.0,A,20050103.0,4.0,103852.0,7.0,,Feliciano Lopez,L,188.0,ESP,23.2,103835.0,,,Filippo Volandri,R,183.0,ITA,23.3,7-5 6-3,3.0,R32,70.0,2.0,2.0,57.0,35.0,32.0,12.0,11.0,0.0,0.0,0.0,2.0,56.0,28.0,20.0,18.0,10.0,5.0,7.0,25.0,1185.0,43.0,880.0
65,3,Doha,Qatar Exxon Mobil Open,20050301,International,Outdoor,Hard,1st Round,3,Vico U.,Mahut N.,206,131.0,,,4.0,6.0,6,3,6,4,,,,,2.0,1.0,Completed,,,,,,,1.85,1.65,2.1,1.769,2005-451,Doha,Hard,32.0,A,20050103.0,3.0,103716.0,,Q,Uros Vico,R,188.0,ITA,23.8,103917.0,,,Nicolas Mahut,R,190.0,FRA,22.9,4-6 6-3 6-4,3.0,R32,113.0,16.0,1.0,93.0,54.0,39.0,21.0,15.0,3.0,5.0,8.0,3.0,76.0,46.0,37.0,15.0,14.0,0.0,3.0,206.0,204.0,131.0,335.0
66,3,Doha,Qatar Exxon Mobil Open,20050301,International,Outdoor,Hard,1st Round,3,Federer R.,Ferrer D.,1,49.0,,,6.0,1.0,6,1,,,,,,,2.0,0.0,Completed,1.03,10.0,1.04,9.0,1.04,9.25,1.05,5.0,1.045,17.0,2005-451,Doha,Hard,32.0,A,20050103.0,1.0,103819.0,1.0,,Roger Federer,R,185.0,SUI,23.4,103970.0,,,David Ferrer,R,175.0,ESP,22.7,6-1 6-1,3.0,R32,58.0,1.0,1.0,52.0,39.0,27.0,7.0,7.0,0.0,0.0,1.0,2.0,46.0,25.0,11.0,9.0,7.0,2.0,7.0,1.0,6335.0,49.0,790.0
67,3,Doha,Qatar Exxon Mobil Open,20050301,International,Outdoor,Hard,1st Round,3,Lopez M.,Ulihrach B.,149,86.0,,,7.0,5.0,7,6,,,,,,,2.0,0.0,Completed,2.875,1.364,3.0,1.35,2.85,1.4,2.5,1.35,3.22,1.389,2005-451,Doha,Hard,32.0,A,20050103.0,10.0,104043.0,,WC,Marc Lopez,R,175.0,ESP,22.4,102539.0,,,Bohdan Ulihrach,R,188.0,CZE,29.8,7-5 7-6(2),3.0,R32,117.0,2.0,0.0,72.0,38.0,30.0,15.0,12.0,4.0,7.0,1.0,6.0,105.0,67.0,38.0,18.0,12.0,13.0,17.0,149.0,300.0,86.0,468.0
68,3,Doha,Qatar Exxon Mobil Open,20050301,International,Outdoor,Hard,1st Round,3,Rusedski G.,Hernych J.,46,83.0,,,6.0,3.0,7,5,,,,,,,2.0,0.0,Completed,1.4,2.75,1.35,3.0,1.27,3.53,1.25,3.0,1.385,3.25,2005-451,Doha,Hard,32.0,A,20050103.0,2.0,102257.0,,,Greg Rusedski,L,193.0,GBR,31.3,103401.0,,,Jan Hernych,R,190.0,CZE,25.4,6-3 7-5,3.0,R32,87.0,7.0,2.0,76.0,39.0,32.0,19.0,11.0,9.0,10.0,0.0,1.0,69.0,48.0,27.0,13.0,10.0,4.0,7.0,46.0,805.0,83.0,480.0
69,3,Doha,Qatar Exxon Mobil Open,20050401,International,Outdoor,Hard,1st Round,3,Santoro F.,Johansson T.,52,30.0,,,6.0,4.0,6,2,,,,,,,2.0,0.0,Completed,2.75,1.4,3.0,1.36,3.46,1.28,2.5,1.35,1.392,3.2,2005-451,Doha,Hard,32.0,A,20050103.0,15.0,102148.0,,,Fabrice Santoro,R,178.0,FRA,32.0,102563.0,,,Thomas Johansson,R,180.0,SWE,29.7,6-4 6-2,3.0,R32,79.0,9.0,2.0,61.0,37.0,27.0,17.0,9.0,5.0,5.0,5.0,1.0,64.0,39.0,28.0,7.0,9.0,5.0,8.0,52.0,748.0,30.0,1013.0
70,3,Doha,Qatar Exxon Mobil Open,20050401,International,Outdoor,Hard,1st Round,3,Davydenko N.,Karlovic I.,28,61.0,,,7.0,6.0,6,3,,,,,,,2.0,0.0,Completed,1.667,2.1,1.75,2.0,1.67,2.12,1.65,1.85,1.704,2.22,2005-451,Doha,Hard,32.0,A,20050103.0,8.0,103786.0,8.0,,Nikolay Davydenko,R,178.0,RUS,23.5,103333.0,,,Ivo Karlovic,R,208.0,CRO,25.8,7-6(7) 6-3,3.0,R32,101.0,1.0,1.0,69.0,49.0,39.0,14.0,11.0,2.0,2.0,13.0,7.0,90.0,53.0,37.0,17.0,10.0,8.0,9.0,28.0,1085.0,61.0,640.0
