,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
30,1,Adelaide,AAPT Championships,20041101,International,Outdoor,Hard,The Final,3,Hrbaty D.,Llodra M.,61.0,173.0,6.0,4.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.727,2.0,1.67,2.15,1.65,2.15,1.7,1.8,1.725,2.2,2004-339,Adelaide,Hard,32.0,A,20040105.0,31.0,103103.0,,,Dominik Hrbaty,R,183.0,SVK,26.0,103566.0,,Q,Michael Llodra,L,190.0,FRA,23.6,6-4 6-0,3.0,F,57.0,3.0,2.0,52.0,35.0,24.0,11.0,8.0,8.0,9.0,2.0,2.0,59.0,38.0,19.0,8.0,8.0,9.0,14.0,61.0,584.0,173.0,214.0
31,2,Chennai,TATA Open,20040501,International,Outdoor,Hard,1st Round,3,Ferrer D.,Verdasco F.,71.0,109.0,1.0,6.0,7.0,5.0,6,0.0,,,,,2.0,1.0,Completed,1.727,2.0,1.75,2.0,1.75,2.0,1.55,2.0,1.885,1.971,2004-891,Chennai,Hard,32.0,A,20040105.0,13.0,103970.0,7.0,,David Ferrer,R,175.0,ESP,21.7,104269.0,,,Fernando Verdasco,L,188.0,ESP,20.1,1-6 7-5 6-0,3.0,R32,94.0,3.0,4.0,73.0,42.0,30.0,16.0,12.0,2.0,5.0,6.0,3.0,91.0,66.0,41.0,9.0,13.0,7.0,12.0,71.0,515.0,109.0,366.0
32,2,Chennai,TATA Open,20040501,International,Outdoor,Hard,1st Round,3,Levy H.,Portas A.,111.0,85.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.55,2.4,1.65,2.15,1.6,1.9,1.641,2.36,2004-891,Chennai,Hard,32.0,A,20040105.0,15.0,103248.0,,,Harel Levy,R,185.0,ISR,25.4,102287.0,,,Albert Portas,R,188.0,ESP,30.1,6-4 6-2,3.0,R32,63.0,4.0,3.0,49.0,35.0,32.0,7.0,9.0,1.0,1.0,4.0,2.0,73.0,42.0,23.0,16.0,9.0,6.0,9.0,111.0,363.0,85.0,436.0
33,2,Chennai,TATA Open,20040501,International,Outdoor,Hard,1st Round,3,van Lottum J.,Blanco G.,92.0,99.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.444,2.625,1.4,2.85,1.48,2.53,1.4,2.3,1.455,2.9,2004-891,Chennai,Hard,32.0,A,20040105.0,7.0,102770.0,,,John Van Lottum,R,185.0,NED,27.7,102869.0,,,Galo Blanco,R,173.0,ESP,27.2,7-6(6) 6-3,3.0,R32,97.0,4.0,1.0,72.0,43.0,36.0,18.0,11.0,3.0,3.0,6.0,5.0,70.0,35.0,29.0,18.0,10.0,3.0,4.0,92.0,405.0,99.0,392.0
34,2,Chennai,TATA Open,20040501,International,Outdoor,Hard,1st Round,3,Andreev I.,Ramirez-Hidalgo R.,88.0,80.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.45,2.65,1.45,2.6,1.5,2.1,1.463,2.91,2004-891,Chennai,Hard,32.0,A,20040105.0,14.0,104214.0,,,Igor Andreev,R,185.0,RUS,20.4,103105.0,,,Ruben Ramirez Hidalgo,R,183.0,ESP,25.9,7-6(7) 6-2,3.0,R32,95.0,1.0,1.0,68.0,30.0,22.0,24.0,10.0,4.0,5.0,2.0,5.0,72.0,38.0,26.0,17.0,10.0,0.0,3.0,88.0,417.0,80.0,450.0
35,2,Chennai,TATA Open,20040501,International,Outdoor,Hard,1st Round,3,Amritraj P.,Mankad H.,280.0,340.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,1.45,2.6,1.5,2.1,,,2004-891,Chennai,Hard,32.0,A,20040105.0,3.0,104250.0,,WC,Prakash Amritraj,R,188.0,IND,20.2,103468.0,,WC,Harsh Mankad,R,173.0,IND,24.1,6-3 6-4,3.0,R32,79.0,4.0,2.0,62.0,41.0,35.0,11.0,10.0,4.0,4.0,2.0,3.0,60.0,38.0,26.0,11.0,9.0,5.0,7.0,280.0,121.0,340.0,92.0
36,2,Chennai,TATA Open,20040501,International,Outdoor,Hard,1st Round,3,Dupuis A.,Popp A.,78.0,90.0,6.0,1.0,4.0,6.0,7,6.0,,,,,2.0,1.0,Completed,1.727,2.0,1.7,2.1,1.75,2.05,1.75,1.75,1.82,2.06,2004-891,Chennai,Hard,32.0,A,20040105.0,9.0,102179.0,8.0,,Antony Dupuis,R,185.0,FRA,30.8,102880.0,,,Alexander Popp,R,201.0,GER,27.1,6-1 4-6 7-6(6),3.0,R32,119.0,12.0,2.0,88.0,54.0,41.0,20.0,14.0,2.0,3.0,3.0,6.0,98.0,57.0,40.0,23.0,15.0,9.0,12.0,78.0,459.0,90.0,414.0
37,2,Chennai,TATA Open,20040501,International,Outdoor,Hard,1st Round,3,Goldstein P.,Mutis O.,107.0,104.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.727,2.0,1.65,2.2,1.75,2.0,1.65,1.85,1.714,2.24,2004-891,Chennai,Hard,32.0,A,20040105.0,2.0,102834.0,,,Paul Goldstein,R,178.0,USA,27.4,103133.0,,,Olivier Mutis,R,175.0,FRA,25.9,6-3 6-3,3.0,R32,84.0,5.0,3.0,69.0,36.0,23.0,19.0,9.0,5.0,7.0,4.0,1.0,73.0,36.0,26.0,10.0,9.0,7.0,12.0,107.0,370.0,104.0,374.0
38,2,Chennai,TATA Open,20040501,International,Outdoor,Hard,1st Round,3,Lisnard J.R.,Pless K.,97.0,440.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.571,2.25,1.57,2.3,1.5,2.45,1.4,2.3,1.562,2.58,2004-891,Chennai,Hard,32.0,A,20040105.0,10.0,103444.0,,,Jean Rene Lisnard,R,173.0,MON,24.2,103709.0,,,Kristian Pless,R,188.0,DEN,22.9,7-6(10) 6-3,3.0,R32,99.0,2.0,2.0,77.0,42.0,35.0,16.0,10.0,6.0,8.0,6.0,3.0,74.0,42.0,30.0,14.0,11.0,3.0,7.0,97.0,397.0,440.0,59.0
39,2,Chennai,TATA Open,20040601,International,Outdoor,Hard,1st Round,3,Srichaphan P.,Montanes A.,11.0,81.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.143,5.0,1.14,5.25,1.15,5.2,1.15,3.8,1.154,5.85,2004-891,Chennai,Hard,32.0,A,20040105.0,16.0,103387.0,2.0,,Paradorn Srichaphan,R,185.0,THA,24.5,103656.0,,,Albert Montanes,R,175.0,ESP,23.1,6-1 6-3,3.0,R32,46.0,2.0,1.0,41.0,20.0,17.0,16.0,8.0,0.0,0.0,2.0,3.0,43.0,27.0,15.0,7.0,8.0,5.0,9.0,11.0,1595.0,81.0,447.0
40,2,Chennai,TATA Open,20040601,International,Outdoor,Hard,1st Round,3,Schalken S.,Udomchoke D.,18.0,162.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.1,6.5,1.12,5.5,1.15,4.9,1.15,3.8,1.133,6.5,2004-891,Chennai,Hard,32.0,A,20040105.0,5.0,102854.0,3.0,,Sjeng Schalken,R,193.0,NED,27.3,103821.0,,Q,Danai Udomchoke,R,173.0,THA,22.4,6-4 7-5,3.0,R32,92.0,1.0,1.0,66.0,52.0,36.0,7.0,11.0,5.0,7.0,3.0,4.0,78.0,48.0,30.0,12.0,11.0,3.0,7.0,18.0,1445.0,162.0,236.0
41,2,Chennai,TATA Open,20040601,International,Outdoor,Hard,1st Round,3,Knowle J.,Rastogi K.,164.0,1061.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,,,,,,,,,,,2004-891,Chennai,Hard,32.0,A,20040105.0,6.0,102382.0,,Q,Julian Knowle,L,188.0,AUT,29.6,104816.0,,WC,Karan Rastogi,R,178.0,IND,17.2,6-4 6-1,3.0,R32,74.0,3.0,2.0,47.0,27.0,22.0,13.0,8.0,1.0,1.0,0.0,2.0,60.0,35.0,20.0,13.0,9.0,5.0,9.0,164.0,225.0,1061.0,5.0
42,2,Chennai,TATA Open,20040601,International,Outdoor,Hard,1st Round,3,Moya C.,Okun N.,7.0,168.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.143,5.0,1.14,5.25,1.17,4.67,1.1,4.5,1.148,6.0,2004-891,Chennai,Hard,32.0,A,20040105.0,1.0,102845.0,1.0,,Carlos Moya,R,190.0,ESP,27.3,103174.0,,Q,Noam Okun,R,185.0,ISR,25.7,6-3 6-4,3.0,R32,59.0,9.0,2.0,51.0,36.0,30.0,9.0,10.0,1.0,2.0,1.0,1.0,53.0,38.0,25.0,8.0,9.0,2.0,5.0,7.0,2280.0,168.0,219.0
43,2,Chennai,TATA Open,20040601,International,Outdoor,Hard,1st Round,3,Mantilla F.,Vacek J.,22.0,129.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.615,2.2,1.65,2.2,1.71,2.05,1.6,1.9,1.69,2.27,2004-891,Chennai,Hard,32.0,A,20040105.0,8.0,102456.0,5.0,,Felix Mantilla,R,180.0,ESP,29.2,102788.0,,Q,Jan Vacek,R,198.0,CZE,27.6,6-3 7-6(5),3.0,R32,79.0,3.0,4.0,70.0,37.0,28.0,23.0,11.0,2.0,2.0,9.0,2.0,70.0,47.0,35.0,10.0,10.0,5.0,6.0,22.0,1265.0,129.0,310.0
44,2,Chennai,TATA Open,20040601,International,Outdoor,Hard,1st Round,3,Carlsen K.,Mathieu P.H.,108.0,83.0,6.0,2.0,1.0,0.0,,,,,,,1.0,0.0,Retired,2.2,1.615,2.15,1.65,2.15,1.6,2.1,1.5,2.3,1.676,2004-891,Chennai,Hard,32.0,A,20040105.0,11.0,102202.0,,,Kenneth Carlsen,L,190.0,DEN,30.7,103908.0,,,Paul Henri Mathieu,R,185.0,FRA,21.9,6-2 1-0 RET,3.0,R32,34.0,3.0,1.0,19.0,13.0,12.0,4.0,4.0,0.0,0.0,1.0,3.0,27.0,14.0,11.0,1.0,5.0,2.0,5.0,108.0,369.0,83.0,441.0
45,2,Chennai,TATA Open,20040601,International,Outdoor,Hard,1st Round,3,Robredo T.,Tursunov D.,21.0,98.0,7.0,5.0,6.0,7.0,6,4.0,,,,,2.0,1.0,Completed,1.4,2.75,1.45,2.65,1.42,2.65,1.35,2.5,1.529,2.69,2004-891,Chennai,Hard,32.0,A,20040105.0,12.0,103990.0,4.0,,Tommy Robredo,R,180.0,ESP,21.6,104098.0,,,Dmitry Tursunov,R,185.0,RUS,21.0,7-5 6-7(2) 6-4,3.0,R32,129.0,13.0,3.0,98.0,51.0,41.0,25.0,17.0,0.0,2.0,7.0,3.0,117.0,62.0,47.0,26.0,17.0,6.0,10.0,21.0,1295.0,98.0,392.0
46,2,Chennai,TATA Open,20040601,International,Outdoor,Hard,1st Round,3,Ascione T.,Nadal R.,102.0,49.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.75,1.4,2.85,1.4,2.53,1.48,2.5,1.35,2.9,1.465,2004-891,Chennai,Hard,32.0,A,20040105.0,4.0,103693.0,,,Thierry Ascione,R,188.0,FRA,22.9,104745.0,6.0,,Rafael Nadal,L,185.0,ESP,17.5,7-6(5) 6-4,3.0,R32,97.0,4.0,2.0,83.0,51.0,38.0,17.0,11.0,5.0,6.0,2.0,1.0,67.0,49.0,34.0,12.0,11.0,3.0,5.0,102.0,383.0,49.0,766.0
47,2,Chennai,TATA Open,20040701,International,Outdoor,Hard,2nd Round,3,Lisnard J.R.,Dupuis A.,97.0,78.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.0,1.727,2.0,1.75,1.85,1.85,1.85,1.65,2.0,1.862,2004-891,Chennai,Hard,32.0,A,20040105.0,21.0,103444.0,,,Jean Rene Lisnard,R,173.0,MON,24.2,102179.0,8.0,,Antony Dupuis,R,185.0,FRA,30.8,7-5 6-3,3.0,R16,90.0,4.0,1.0,82.0,41.0,32.0,20.0,11.0,7.0,8.0,3.0,3.0,60.0,26.0,16.0,20.0,10.0,1.0,4.0,97.0,397.0,78.0,459.0
48,2,Chennai,TATA Open,20040701,International,Outdoor,Hard,2nd Round,3,Srichaphan P.,Levy H.,11.0,111.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.143,5.0,1.14,5.25,1.17,4.67,1.15,3.8,1.182,5.25,2004-891,Chennai,Hard,32.0,A,20040105.0,24.0,103387.0,2.0,,Paradorn Srichaphan,R,185.0,THA,24.5,103248.0,,,Harel Levy,R,185.0,ISR,25.4,6-2 6-2,3.0,R16,51.0,3.0,1.0,39.0,22.0,19.0,13.0,8.0,0.0,0.0,1.0,1.0,48.0,28.0,16.0,8.0,8.0,6.0,10.0,11.0,1595.0,111.0,363.0
49,2,Chennai,TATA Open,20040701,International,Outdoor,Hard,2nd Round,3,Andreev I.,Ferrer D.,88.0,71.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.0,1.727,1.95,1.8,1.8,1.95,1.9,1.6,1.943,1.909,2004-891,Chennai,Hard,32.0,A,20040105.0,23.0,104214.0,,,Igor Andreev,R,185.0,RUS,20.4,103970.0,7.0,,David Ferrer,R,175.0,ESP,21.7,6-2 6-3,3.0,R16,66.0,4.0,0.0,58.0,33.0,25.0,9.0,8.0,4.0,6.0,0.0,4.0,58.0,35.0,16.0,11.0,9.0,2.0,8.0,88.0,417.0,71.0,515.0
50,2,Chennai,TATA Open,20040701,International,Outdoor,Hard,2nd Round,3,Robredo T.,Carlsen K.,21.0,108.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.571,2.25,1.6,2.25,1.6,2.25,1.45,2.2,1.602,2.48,2004-891,Chennai,Hard,32.0,A,20040105.0,22.0,103990.0,4.0,,Tommy Robredo,R,180.0,ESP,21.6,102202.0,,,Kenneth Carlsen,L,190.0,DEN,30.7,6-2 6-2,3.0,R16,56.0,4.0,1.0,40.0,25.0,23.0,10.0,8.0,0.0,0.0,4.0,3.0,46.0,26.0,15.0,8.0,8.0,1.0,5.0,21.0,1295.0,108.0,369.0
51,2,Chennai,TATA Open,20040801,International,Outdoor,Hard,2nd Round,3,Ascione T.,Amritraj P.,102.0,280.0,3.0,6.0,6.0,1.0,6,2.0,,,,,2.0,1.0,Completed,1.286,3.5,1.28,3.5,1.3,3.2,1.25,3.0,1.323,3.65,2004-891,Chennai,Hard,32.0,A,20040105.0,18.0,103693.0,,,Thierry Ascione,R,188.0,FRA,22.9,104250.0,,WC,Prakash Amritraj,R,188.0,IND,20.2,3-6 6-1 6-2,3.0,R16,82.0,7.0,0.0,62.0,44.0,32.0,13.0,12.0,2.0,4.0,3.0,2.0,75.0,49.0,26.0,14.0,12.0,5.0,10.0,102.0,383.0,280.0,121.0
52,2,Chennai,TATA Open,20040801,International,Outdoor,Hard,2nd Round,3,Moya C.,Goldstein P.,7.0,107.0,3.0,6.0,7.0,6.0,6,4.0,,,,,2.0,1.0,Completed,1.2,4.333,1.2,4.25,1.23,3.89,1.2,3.3,1.211,5.05,2004-891,Chennai,Hard,32.0,A,20040105.0,17.0,102845.0,1.0,,Carlos Moya,R,190.0,ESP,27.3,102834.0,,,Paul Goldstein,R,178.0,USA,27.4,3-6 7-6(7) 6-4,3.0,R16,139.0,18.0,2.0,91.0,45.0,37.0,24.0,15.0,1.0,3.0,8.0,5.0,133.0,81.0,61.0,22.0,16.0,14.0,16.0,7.0,2280.0,107.0,370.0
53,2,Chennai,TATA Open,20040801,International,Outdoor,Hard,2nd Round,3,Mantilla F.,van Lottum J.,22.0,92.0,6.0,7.0,6.0,4.0,6,4.0,,,,,2.0,1.0,Completed,1.533,2.375,1.55,2.4,1.55,2.35,1.55,2.0,1.599,2.49,2004-891,Chennai,Hard,32.0,A,20040105.0,20.0,102456.0,5.0,,Felix Mantilla,R,180.0,ESP,29.2,102770.0,,,John Van Lottum,R,185.0,NED,27.7,6-7(3) 6-4 6-4,3.0,R16,152.0,10.0,4.0,113.0,73.0,50.0,19.0,16.0,11.0,15.0,10.0,3.0,114.0,69.0,48.0,18.0,16.0,10.0,16.0,22.0,1265.0,92.0,405.0
54,2,Chennai,TATA Open,20040801,International,Outdoor,Hard,2nd Round,3,Schalken S.,Knowle J.,18.0,164.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.167,4.5,1.14,5.25,1.17,4.67,1.15,3.8,1.148,6.25,2004-891,Chennai,Hard,32.0,A,20040105.0,19.0,102854.0,3.0,,Sjeng Schalken,R,193.0,NED,27.3,102382.0,,Q,Julian Knowle,L,188.0,AUT,29.6,6-3 6-3,3.0,R16,83.0,2.0,0.0,48.0,35.0,25.0,9.0,9.0,3.0,5.0,1.0,5.0,66.0,34.0,17.0,14.0,9.0,4.0,9.0,18.0,1445.0,164.0,225.0
55,2,Chennai,TATA Open,20040901,International,Outdoor,Hard,Quarterfinals,3,Srichaphan P.,Andreev I.,11.0,88.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.22,4.1,1.25,3.75,1.2,3.3,1.263,4.2,2004-891,Chennai,Hard,32.0,A,20040105.0,28.0,103387.0,2.0,,Paradorn Srichaphan,R,185.0,THA,24.5,104214.0,,,Igor Andreev,R,185.0,RUS,20.4,6-3 7-6(2),3.0,QF,81.0,5.0,2.0,69.0,45.0,37.0,12.0,11.0,3.0,4.0,2.0,3.0,57.0,31.0,23.0,15.0,10.0,0.0,2.0,11.0,1595.0,88.0,417.0
56,2,Chennai,TATA Open,20040901,International,Outdoor,Hard,Quarterfinals,3,Schalken S.,Mantilla F.,18.0,22.0,6.0,2.0,4.0,6.0,7,6.0,,,,,2.0,1.0,Completed,1.444,2.625,1.5,2.5,1.42,2.75,1.4,2.3,1.552,2.63,2004-891,Chennai,Hard,32.0,A,20040105.0,26.0,102854.0,3.0,,Sjeng Schalken,R,193.0,NED,27.3,102456.0,5.0,,Felix Mantilla,R,180.0,ESP,29.2,6-2 5-7 7-6(6),3.0,QF,152.0,4.0,0.0,95.0,76.0,57.0,13.0,16.0,1.0,3.0,2.0,4.0,104.0,49.0,32.0,33.0,16.0,2.0,5.0,18.0,1445.0,22.0,1265.0
57,2,Chennai,TATA Open,20040901,International,Outdoor,Hard,Quarterfinals,3,Moya C.,Ascione T.,7.0,102.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.222,4.0,1.25,3.75,1.3,3.2,1.25,3.0,1.278,4.1,2004-891,Chennai,Hard,32.0,A,20040105.0,25.0,102845.0,1.0,,Carlos Moya,R,190.0,ESP,27.3,103693.0,,,Thierry Ascione,R,188.0,FRA,22.9,6-4 6-4,3.0,QF,69.0,7.0,1.0,45.0,23.0,22.0,18.0,10.0,0.0,0.0,2.0,1.0,79.0,51.0,32.0,16.0,10.0,5.0,7.0,7.0,2280.0,102.0,383.0
58,2,Chennai,TATA Open,20040901,International,Outdoor,Hard,Quarterfinals,3,Robredo T.,Lisnard J.R.,21.0,97.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.36,3.0,1.4,2.85,1.25,3.0,1.37,3.3,2004-891,Chennai,Hard,32.0,A,20040105.0,27.0,103990.0,4.0,,Tommy Robredo,R,180.0,ESP,21.6,103444.0,,,Jean Rene Lisnard,R,173.0,MON,24.2,6-4 7-6(2),3.0,QF,95.0,1.0,3.0,69.0,44.0,34.0,8.0,11.0,2.0,6.0,2.0,6.0,92.0,44.0,29.0,17.0,11.0,13.0,18.0,21.0,1295.0,97.0,397.0
59,2,Chennai,TATA Open,20041001,International,Outdoor,Hard,Semifinals,3,Srichaphan P.,Robredo T.,11.0,21.0,1.0,6.0,7.0,6.0,7,5.0,,,,,2.0,1.0,Completed,1.4,2.75,1.45,2.65,1.48,2.53,1.45,2.2,1.526,2.7,2004-891,Chennai,Hard,32.0,A,20040105.0,30.0,103387.0,2.0,,Paradorn Srichaphan,R,185.0,THA,24.5,103990.0,4.0,,Tommy Robredo,R,180.0,ESP,21.6,1-6 7-6(10) 7-5,3.0,SF,133.0,4.0,3.0,98.0,62.0,49.0,20.0,15.0,8.0,10.0,5.0,2.0,107.0,60.0,48.0,27.0,16.0,4.0,5.0,11.0,1595.0,21.0,1295.0
60,2,Chennai,TATA Open,20041001,International,Outdoor,Hard,Semifinals,3,Moya C.,Schalken S.,7.0,18.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.615,2.2,1.6,2.25,1.5,2.45,1.6,1.9,1.667,2.34,2004-891,Chennai,Hard,32.0,A,20040105.0,29.0,102845.0,1.0,,Carlos Moya,R,190.0,ESP,27.3,102854.0,3.0,,Sjeng Schalken,R,193.0,NED,27.3,6-3 6-4,3.0,SF,60.0,14.0,1.0,45.0,32.0,31.0,9.0,10.0,0.0,0.0,0.0,0.0,56.0,42.0,25.0,11.0,9.0,2.0,4.0,7.0,2280.0,18.0,1445.0
61,2,Chennai,TATA Open,20041101,International,Outdoor,Hard,The Final,3,Moya C.,Srichaphan P.,7.0,11.0,6.0,4.0,3.0,6.0,7,6.0,,,,,2.0,1.0,Completed,1.667,2.1,1.7,2.1,1.85,1.9,1.55,2.0,,,2004-891,Chennai,Hard,32.0,A,20040105.0,31.0,102845.0,1.0,,Carlos Moya,R,190.0,ESP,27.3,103387.0,2.0,,Paradorn Srichaphan,R,185.0,THA,24.5,6-4 3-6 7-6(5),3.0,F,115.0,8.0,4.0,93.0,49.0,40.0,25.0,16.0,0.0,2.0,9.0,2.0,90.0,64.0,50.0,14.0,15.0,0.0,1.0,7.0,2280.0,11.0,1595.0
62,3,Doha,Qatar Exxon Mobil Open,20040501,International,Outdoor,Hard,1st Round,3,Heuberger I.,Khalfan S.,155.0,1032.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,3,Doha,Qatar Exxon Mobil Open,20040501,International,Outdoor,Hard,1st Round,3,Sargsian S.,Carraz G.,39.0,67.0,3.0,6.0,6.0,0.0,6,3.0,,,,,2.0,1.0,Completed,1.571,2.25,1.67,2.15,1.7,2.1,1.6,1.9,1.746,2.18,2004-451,Doha,Hard,32.0,A,20040105.0,15.0,102227.0,,,Sargis Sargsian,R,180.0,ARM,30.5,102571.0,,,Gregory Carraz,R,190.0,FRA,28.7,3-6 6-0 6-3,3.0,R32,105.0,3.0,1.0,73.0,59.0,42.0,9.0,12.0,5.0,6.0,6.0,8.0,87.0,61.0,38.0,10.0,12.0,4.0,8.0,39.0,958.0,67.0,534.0
64,3,Doha,Qatar Exxon Mobil Open,20040501,International,Outdoor,Hard,1st Round,3,Youzhny M.,Schuettler R.,43.0,6.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.875,1.364,2.85,1.4,2.85,1.4,2.5,1.35,3.25,1.385,2004-451,Doha,Hard,32.0,A,20040105.0,16.0,104022.0,,,Mikhail Youzhny,R,183.0,RUS,21.5,102783.0,2.0,,Rainer Schuettler,R,180.0,GER,27.6,6-3 7-6(5),3.0,R32,110.0,6.0,0.0,67.0,40.0,30.0,14.0,10.0,3.0,4.0,0.0,0.0,85.0,57.0,32.0,15.0,11.0,9.0,12.0,43.0,840.0,6.0,3205.0
65,3,Doha,Qatar Exxon Mobil Open,20040501,International,Outdoor,Hard,1st Round,3,Ulihrach B.,Kiefer N.,246.0,58.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.2,1.615,2.1,1.7,2.1,1.65,2.2,1.45,2.21,1.719,2004-451,Doha,Hard,32.0,A,20040105.0,11.0,102539.0,,Q,Bohdan Ulihrach,R,188.0,CZE,28.8,103017.0,,,Nicolas Kiefer,R,183.0,GER,26.5,6-2 6-1,3.0,R32,66.0,5.0,1.0,41.0,25.0,21.0,11.0,7.0,4.0,4.0,3.0,4.0,51.0,26.0,19.0,4.0,8.0,2.0,7.0,246.0,142.0,58.0,616.0
66,3,Doha,Qatar Exxon Mobil Open,20040501,International,Outdoor,Hard,1st Round,3,Arazi H.,Enqvist T.,52.0,96.0,7.0,6.0,2.0,6.0,6,3.0,,,,,2.0,1.0,Completed,2.1,1.667,1.95,1.8,1.85,1.9,1.75,1.75,2.06,1.82,2004-451,Doha,Hard,32.0,A,20040105.0,3.0,102271.0,,,Hicham Arazi,L,175.0,MAR,30.2,102358.0,,WC,Thomas Enqvist,R,190.0,SWE,29.8,7-6(1) 2-6 6-3,3.0,R32,129.0,10.0,1.0,111.0,78.0,57.0,15.0,15.0,8.0,11.0,15.0,8.0,104.0,67.0,52.0,13.0,14.0,7.0,9.0,52.0,698.0,96.0,398.0
67,3,Doha,Qatar Exxon Mobil Open,20040501,International,Outdoor,Hard,1st Round,3,Henman T.,Sanchez D.,15.0,50.0,6.0,4.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.083,7.0,1.14,5.25,1.1,6.25,1.1,4.5,1.131,6.85,2004-451,Doha,Hard,32.0,A,20040105.0,13.0,102450.0,7.0,,Tim Henman,R,185.0,GBR,29.3,103176.0,,,David Sanchez,R,183.0,ESP,25.7,6-4 6-0,3.0,R32,75.0,3.0,1.0,47.0,31.0,23.0,9.0,8.0,1.0,2.0,0.0,0.0,66.0,38.0,18.0,10.0,8.0,10.0,15.0,15.0,1480.0,50.0,736.0
68,3,Doha,Qatar Exxon Mobil Open,20040601,International,Outdoor,Hard,1st Round,3,Grosjean S.,Hantschk M.,10.0,177.0,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.167,4.5,1.18,4.5,1.15,4.9,1.15,3.8,1.2,5.0,2004-451,Doha,Hard,32.0,A,20040105.0,12.0,103206.0,4.0,,Sebastien Grosjean,R,175.0,FRA,25.6,103082.0,,Q,Markus Hantschk,R,188.0,GER,26.1,6-1 7-5,3.0,R32,93.0,6.0,1.0,61.0,26.0,20.0,19.0,10.0,3.0,5.0,2.0,2.0,63.0,40.0,23.0,9.0,9.0,5.0,10.0,10.0,1610.0,177.0,201.0
69,3,Doha,Qatar Exxon Mobil Open,20040601,International,Outdoor,Hard,1st Round,3,Chela J.I.,Rochus O.,38.0,48.0,1.0,6.0,6.0,3.0,7,5.0,,,,,2.0,1.0,Completed,1.533,2.375,1.55,2.4,1.48,2.53,1.4,2.3,1.513,2.75,2004-451,Doha,Hard,32.0,A,20040105.0,14.0,103428.0,,,Juan Ignacio Chela,R,190.0,ARG,24.3,103694.0,,,Olivier Rochus,R,168.0,BEL,22.9,6-1 3-6 7-5,3.0,R32,139.0,5.0,1.0,96.0,57.0,34.0,21.0,14.0,2.0,6.0,0.0,4.0,88.0,54.0,31.0,16.0,14.0,6.0,12.0,38.0,965.0,48.0,768.0
