,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1349,33,Roland Garros,French Open,20180406,Grand Slam,Outdoor,Clay,4th Round,5,Nadal R.,Marterer M.,1,70.0,8770,831.0,6.0,3.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.005,34.0,1.01,12.0,1.01,21.0,1.01,33.9,1.02,52.25,1.01,25.41,2018-520,Roland Garros,Clay,128.0,G,20180528.0,212.0,104745.0,1.0,,Rafael Nadal,L,185.0,ESP,31.9,109739.0,,,Maximilian Marterer,L,191.0,GER,22.9,6-3 6-2 7-6(4),5.0,R16,150.0,4.0,3.0,91.0,60.0,42.0,19.0,15.0,3.0,5.0,2.0,3.0,93.0,63.0,33.0,17.0,14.0,5.0,10.0,1.0,8770.0,70.0,831.0
1350,33,Roland Garros,French Open,20180406,Grand Slam,Outdoor,Clay,4th Round,5,Cilic M.,Fognini F.,4,18.0,4950,1940.0,6.0,4.0,6.0,1.0,3.0,6.0,6.0,7.0,6.0,3.0,3.0,2.0,Completed,1.44,2.75,1.4,2.75,1.44,2.75,1.43,3.14,1.47,3.2,1.42,2.92,2018-520,Roland Garros,Clay,128.0,G,20180528.0,214.0,105227.0,3.0,,Marin Cilic,R,198.0,CRO,29.6,104926.0,18.0,,Fabio Fognini,R,178.0,ITA,31.0,6-4 6-1 3-6 6-7(4) 6-3,5.0,R16,217.0,8.0,4.0,153.0,91.0,68.0,33.0,24.0,9.0,12.0,10.0,8.0,162.0,108.0,71.0,27.0,23.0,4.0,11.0,4.0,4950.0,18.0,1940.0
1351,33,Roland Garros,French Open,20180406,Grand Slam,Outdoor,Clay,4th Round,5,Del Potro J.M.,Isner J.,6,10.0,4450,2980.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.4,3.0,1.4,2.7,1.4,3.0,1.41,3.22,1.46,3.22,1.42,2.92,2018-520,Roland Garros,Clay,128.0,G,20180528.0,215.0,105223.0,5.0,,Juan Martin del Potro,R,198.0,ARG,29.6,104545.0,9.0,,John Isner,R,206.0,USA,33.0,6-4 6-4 6-4,5.0,R16,119.0,6.0,1.0,91.0,59.0,45.0,20.0,15.0,2.0,2.0,12.0,4.0,87.0,56.0,41.0,14.0,15.0,4.0,7.0,6.0,4450.0,10.0,2980.0
1352,33,Roland Garros,French Open,20180506,Grand Slam,Outdoor,Clay,Quarterfinals,5,Thiem D.,Zverev A.,8,3.0,3355,5615.0,6.0,4.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.57,2.37,1.53,2.35,1.57,2.37,1.63,2.46,1.65,2.64,1.58,2.42,2018-520,Roland Garros,Clay,128.0,G,20180528.0,223.0,106233.0,7.0,,Dominic Thiem,R,185.0,AUT,24.7,100644.0,2.0,,Alexander Zverev,R,198.0,GER,21.1,6-4 6-2 6-1,5.0,QF,110.0,5.0,3.0,67.0,42.0,33.0,17.0,13.0,2.0,2.0,2.0,4.0,89.0,64.0,34.0,11.0,12.0,6.0,12.0,8.0,3355.0,3.0,5615.0
1353,33,Roland Garros,French Open,20180506,Grand Slam,Outdoor,Clay,Quarterfinals,5,Cecchinato M.,Djokovic N.,72,22.0,806,1665.0,6.0,3.0,7.0,6.0,1.0,6.0,7.0,6.0,,,3.0,1.0,Completed,9.0,1.08,7.25,1.06,7.5,1.08,10.36,1.08,10.5,1.11,8.6,1.08,2018-520,Roland Garros,Clay,128.0,G,20180528.0,222.0,106065.0,,,Marco Cecchinato,R,185.0,ITA,25.6,104925.0,20.0,,Novak Djokovic,R,188.0,SRB,31.0,6-3 7-6(4) 1-6 7-6(11),5.0,QF,206.0,6.0,5.0,157.0,117.0,73.0,19.0,20.0,11.0,17.0,5.0,2.0,127.0,87.0,57.0,22.0,20.0,6.0,10.0,72.0,806.0,22.0,1665.0
1354,33,Roland Garros,French Open,20180706,Grand Slam,Outdoor,Clay,Quarterfinals,5,Del Potro J.M.,Cilic M.,6,4.0,4450,4950.0,7.0,6.0,5.0,7.0,6.0,3.0,7.0,5.0,,,3.0,1.0,Completed,1.5,2.62,1.42,2.65,1.44,2.75,1.54,2.7,1.55,2.75,1.5,1.65,2018-520,Roland Garros,Clay,128.0,G,20180528.0,221.0,105223.0,5.0,,Juan Martin del Potro,R,198.0,ARG,29.6,105227.0,3.0,,Marin Cilic,R,198.0,CRO,29.6,7-6(5) 5-7 6-3 7-5,5.0,QF,230.0,19.0,2.0,141.0,87.0,69.0,29.0,23.0,8.0,11.0,18.0,5.0,153.0,87.0,62.0,30.0,22.0,9.0,13.0,6.0,4450.0,4.0,4950.0
1355,33,Roland Garros,French Open,20180706,Grand Slam,Outdoor,Clay,Quarterfinals,5,Nadal R.,Schwartzman D.,1,12.0,8770,2165.0,4.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.02,19.0,1.08,6.5,1.1,7.0,1.05,15.85,1.05,19.5,1.03,15.03,2018-520,Roland Garros,Clay,128.0,G,20180528.0,220.0,104745.0,1.0,,Rafael Nadal,L,185.0,ESP,31.9,106043.0,11.0,,Diego Schwartzman,R,170.0,ARG,25.7,4-6 6-3 6-2 6-2,5.0,QF,222.0,1.0,3.0,129.0,74.0,45.0,30.0,18.0,15.0,20.0,1.0,3.0,118.0,69.0,38.0,18.0,17.0,9.0,18.0,1.0,8770.0,12.0,2165.0
1356,33,Roland Garros,French Open,20180806,Grand Slam,Outdoor,Clay,Semifinals,5,Thiem D.,Cecchinato M.,8,72.0,3355,806.0,7.0,5.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.12,6.0,1.11,5.6,1.12,6.0,1.14,7.35,1.15,7.5,1.13,6.38,2018-520,Roland Garros,Clay,128.0,G,20180528.0,225.0,106233.0,7.0,,Dominic Thiem,R,185.0,AUT,24.7,106065.0,,,Marco Cecchinato,R,185.0,ITA,25.6,7-5 7-6(10) 6-1,5.0,SF,137.0,6.0,2.0,94.0,63.0,52.0,19.0,16.0,5.0,6.0,3.0,3.0,114.0,92.0,57.0,11.0,15.0,5.0,9.0,8.0,3355.0,72.0,806.0
1357,33,Roland Garros,French Open,20180806,Grand Slam,Outdoor,Clay,Semifinals,5,Nadal R.,Del Potro J.M.,1,6.0,8770,4450.0,6.0,4.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.12,6.0,1.12,5.4,1.12,6.0,1.14,7.07,1.17,7.07,1.13,6.18,2018-520,Roland Garros,Clay,128.0,G,20180528.0,224.0,104745.0,1.0,,Rafael Nadal,L,185.0,ESP,31.9,105223.0,5.0,,Juan Martin del Potro,R,198.0,ARG,29.6,6-4 6-1 6-2,5.0,SF,134.0,0.0,3.0,83.0,51.0,37.0,21.0,13.0,7.0,7.0,2.0,1.0,65.0,49.0,28.0,8.0,12.0,4.0,9.0,1.0,8770.0,6.0,4450.0
1358,33,Roland Garros,French Open,20181006,Grand Slam,Outdoor,Clay,The Final,5,Nadal R.,Thiem D.,1,8.0,8770,3355.0,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.22,4.33,1.2,4.1,1.22,4.33,1.24,4.75,1.33,4.95,1.23,4.42,2018-520,Roland Garros,Clay,128.0,G,20180528.0,226.0,104745.0,1.0,,Rafael Nadal,L,185.0,ESP,31.9,106233.0,7.0,,Dominic Thiem,R,185.0,AUT,24.7,6-4 6-3 6-2,5.0,F,162.0,0.0,3.0,82.0,56.0,46.0,12.0,14.0,2.0,3.0,7.0,5.0,102.0,59.0,40.0,15.0,13.0,12.0,17.0,1.0,8770.0,8.0,3355.0
1359,34,s Hertogenbosch,Ricoh Open,20181106,ATP250,Outdoor,Grass,1st Round,3,Sugita Y.,Basilashvili N.,53,87.0,970,667.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.38,2.8,1.53,2.5,1.38,3.31,1.54,3.85,1.4,2.87,2018-M010,s Hertogenbosch,Grass,32.0,A,20180611.0,278.0,105216.0,7.0,,Yuichi Sugita,R,173.0,JPN,29.7,105932.0,,,Nikoloz Basilashvili,R,185.0,GEO,26.2,6-3 6-2,3.0,R32,60.0,3.0,1.0,49.0,35.0,29.0,8.0,9.0,3.0,3.0,1.0,5.0,59.0,35.0,23.0,9.0,8.0,4.0,7.0,53.0,970.0,87.0,667.0
1360,34,s Hertogenbosch,Ricoh Open,20181106,ATP250,Outdoor,Grass,1st Round,3,Copil M.,Bedene A.,97,70.0,597,815.0,6.0,7.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.37,1.53,2.29,1.55,2.25,1.61,2.67,1.53,2.7,1.63,2.4,1.57,2018-M010,s Hertogenbosch,Grass,32.0,A,20180611.0,279.0,105657.0,,,Marius Copil,R,193.0,ROU,27.6,105379.0,,,Aljaz Bedene,R,181.0,SLO,28.8,6-7(6) 7-6(4) 6-3,3.0,R32,144.0,15.0,6.0,122.0,65.0,53.0,35.0,17.0,5.0,5.0,13.0,2.0,103.0,65.0,49.0,24.0,16.0,5.0,6.0,97.0,597.0,70.0,815.0
1361,34,s Hertogenbosch,Ricoh Open,20181106,ATP250,Outdoor,Grass,1st Round,3,Haase R.,Karlovic I.,44,90.0,1120,630.0,7.0,6.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,2.0,1.72,1.97,1.75,2.0,1.73,2.14,1.78,2.2,1.9,2.03,1.78,2018-M010,s Hertogenbosch,Grass,32.0,A,20180611.0,277.0,104898.0,6.0,,Robin Haase,R,190.0,NED,31.1,103333.0,,,Ivo Karlovic,R,208.0,CRO,39.2,7-6(3) 6-7(5) 6-3,3.0,R32,113.0,15.0,4.0,100.0,60.0,55.0,24.0,17.0,1.0,1.0,24.0,6.0,95.0,68.0,55.0,16.0,16.0,2.0,3.0,44.0,1120.0,90.0,630.0
1362,34,s Hertogenbosch,Ricoh Open,20181106,ATP250,Outdoor,Grass,1st Round,3,Medvedev D.,Bhambri Y.,52,84.0,974,677.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.38,2.8,1.44,2.75,1.4,3.18,1.5,3.42,1.42,2.88,2018-M010,s Hertogenbosch,Grass,32.0,A,20180611.0,275.0,106421.0,,,Daniil Medvedev,R,198.0,RUS,22.3,106026.0,,,Yuki Bhambri,R,183.0,IND,25.9,6-4 6-1,3.0,R32,64.0,10.0,0.0,44.0,32.0,25.0,8.0,8.0,1.0,1.0,1.0,3.0,59.0,41.0,23.0,8.0,9.0,2.0,6.0,52.0,974.0,84.0,677.0
1363,34,s Hertogenbosch,Ricoh Open,20181206,ATP250,Outdoor,Grass,1st Round,3,Donskoy E.,Skugor F.,76,350.0,726,128.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.83,1.83,1.75,1.96,1.8,2.0,1.83,2.07,1.95,2.11,1.81,1.99,2018-M010,s Hertogenbosch,Grass,32.0,A,20180611.0,271.0,105539.0,,,Evgeny Donskoy,R,185.0,RUS,28.0,105015.0,,Q,Franko Skugor,R,193.0,CRO,30.7,6-3 6-2,3.0,R32,75.0,2.0,2.0,61.0,34.0,21.0,18.0,9.0,6.0,7.0,2.0,2.0,59.0,35.0,20.0,11.0,8.0,6.0,10.0,76.0,726.0,350.0,128.0
1364,34,s Hertogenbosch,Ricoh Open,20181206,ATP250,Outdoor,Grass,1st Round,3,Tomic B.,King K.,181,165.0,316,340.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.16,4.5,,,,,,,1.16,4.5,1.16,4.5,2018-M010,s Hertogenbosch,Grass,32.0,A,20180611.0,276.0,106071.0,,Q,Bernard Tomic,R,193.0,AUS,25.6,110536.0,,LL,Kevin King,U,190.0,USA,27.2,6-4 6-2,3.0,R32,72.0,4.0,0.0,57.0,39.0,29.0,9.0,9.0,7.0,8.0,6.0,5.0,63.0,36.0,27.0,7.0,9.0,7.0,11.0,181.0,316.0,165.0,340.0
1365,34,s Hertogenbosch,Ricoh Open,20181206,ATP250,Outdoor,Grass,1st Round,3,Ebden M.,Smyczek T.,69,125.0,833,454.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.31,3.15,1.33,3.4,1.33,3.62,1.38,3.62,1.33,3.3,2018-M010,s Hertogenbosch,Grass,32.0,A,20180611.0,280.0,105051.0,,,Matthew Ebden,R,188.0,AUS,30.5,105065.0,,LL,Tim Smyczek,R,175.0,USA,30.4,6-2 6-3,3.0,R32,60.0,3.0,2.0,43.0,21.0,18.0,15.0,8.0,1.0,1.0,3.0,6.0,62.0,40.0,29.0,3.0,9.0,6.0,10.0,69.0,833.0,125.0,454.0
1366,34,s Hertogenbosch,Ricoh Open,20181206,ATP250,Outdoor,Grass,1st Round,3,Tsitsipas S.,Smith J.P.,37,196.0,1222,301.0,3.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,,,,,1.22,4.0,,,1.27,4.0,1.25,3.83,2018-M010,s Hertogenbosch,Grass,32.0,A,20180611.0,273.0,126774.0,5.0,,Stefanos Tsitsipas,R,193.0,GRE,19.8,105441.0,,LL,John Patrick Smith,L,188.0,AUS,29.3,3-6 6-3 6-4,3.0,R32,94.0,7.0,4.0,78.0,53.0,41.0,16.0,14.0,1.0,2.0,8.0,0.0,73.0,50.0,39.0,13.0,14.0,0.0,2.0,37.0,1222.0,196.0,301.0
1367,34,s Hertogenbosch,Ricoh Open,20181206,ATP250,Outdoor,Grass,1st Round,3,Jaziri M.,Purcell M.,61,214.0,907,276.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.73,2.0,1.73,2.1,1.83,2.07,1.87,2.28,1.76,2.07,2018-M010,s Hertogenbosch,Grass,32.0,A,20180611.0,272.0,104291.0,,,Malek Jaziri,R,185.0,TUN,34.3,126845.0,,Q,Max Purcell,R,185.0,AUS,20.1,6-2 6-3,3.0,R32,57.0,6.0,1.0,44.0,23.0,21.0,9.0,8.0,0.0,1.0,6.0,1.0,53.0,37.0,20.0,7.0,9.0,2.0,7.0,61.0,907.0,214.0,276.0
1368,34,s Hertogenbosch,Ricoh Open,20181206,ATP250,Outdoor,Grass,1st Round,3,Mcdonald M.,Seppi A.,110,49.0,515,1010.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.75,1.4,2.7,1.41,2.75,1.44,2.94,1.45,3.18,1.49,2.81,1.43,2018-M010,s Hertogenbosch,Grass,32.0,A,20180611.0,282.0,111456.0,,WC,Mackenzie Mcdonald,R,178.0,USA,23.1,104312.0,8.0,,Andreas Seppi,R,190.0,ITA,34.3,6-4 6-2,3.0,R32,66.0,3.0,2.0,54.0,37.0,28.0,11.0,9.0,0.0,0.0,2.0,2.0,59.0,33.0,22.0,11.0,9.0,3.0,6.0,110.0,515.0,49.0,1010.0
1369,34,s Hertogenbosch,Ricoh Open,20181206,ATP250,Outdoor,Grass,1st Round,3,Bolt A.,Pospisil V.,176,88.0,324,667.0,4.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,2.75,1.4,2.7,1.42,2.62,1.5,2.73,1.51,3.08,1.51,2.74,1.45,2018-M010,s Hertogenbosch,Grass,32.0,A,20180611.0,283.0,106109.0,,Q,Alex Bolt,L,183.0,AUS,25.4,105577.0,,,Vasek Pospisil,R,193.0,CAN,27.9,4-6 7-6(5) 6-2,3.0,R32,123.0,11.0,3.0,100.0,66.0,52.0,16.0,15.0,4.0,6.0,8.0,7.0,110.0,68.0,46.0,22.0,15.0,4.0,7.0,176.0,324.0,88.0,667.0
1370,34,s Hertogenbosch,Ricoh Open,20181206,ATP250,Outdoor,Grass,1st Round,3,Chardy J.,Garcia-Lopez G.,72,68.0,780,834.0,6.0,4.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.4,2.75,1.39,2.8,1.44,2.75,1.42,3.09,1.45,3.09,1.41,2.89,2018-M010,s Hertogenbosch,Grass,32.0,A,20180611.0,284.0,104871.0,,,Jeremy Chardy,R,188.0,FRA,31.3,104198.0,,,Guillermo Garcia Lopez,R,188.0,ESP,35.0,6-4 6-7(7) 7-6(4),3.0,R32,164.0,10.0,3.0,102.0,65.0,51.0,23.0,17.0,1.0,3.0,6.0,8.0,108.0,69.0,53.0,19.0,17.0,1.0,4.0,72.0,780.0,68.0,834.0
1371,34,s Hertogenbosch,Ricoh Open,20180613,ATP250,Outdoor,Grass,2nd Round,3,Copil M.,Sugita Y.,97,53.0,597,970.0,7.0,5.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.1,1.66,2.12,1.64,2.1,1.73,2.07,1.85,2.37,1.85,2.17,1.69,2018-M010,s Hertogenbosch,Grass,32.0,A,20180611.0,290.0,105657.0,,,Marius Copil,R,193.0,ROU,27.6,105216.0,7.0,,Yuichi Sugita,R,173.0,JPN,29.7,7-5 4-6 6-4,3.0,R16,125.0,10.0,5.0,104.0,57.0,38.0,26.0,16.0,8.0,12.0,3.0,4.0,98.0,66.0,44.0,16.0,16.0,8.0,13.0,97.0,597.0,53.0,970.0
1372,34,s Hertogenbosch,Ricoh Open,20180613,ATP250,Outdoor,Grass,2nd Round,3,Tomic B.,Haase R.,181,44.0,316,1120.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.1,1.66,1.99,1.73,2.0,1.8,2.1,1.83,2.2,1.92,2.06,1.76,2018-M010,s Hertogenbosch,Grass,32.0,A,20180611.0,289.0,106071.0,,Q,Bernard Tomic,R,193.0,AUS,25.6,104898.0,6.0,,Robin Haase,R,190.0,NED,31.1,6-3 7-5,3.0,R16,73.0,13.0,1.0,71.0,50.0,38.0,9.0,11.0,1.0,2.0,9.0,0.0,58.0,36.0,27.0,9.0,10.0,0.0,3.0,181.0,316.0,44.0,1120.0
1373,34,s Hertogenbosch,Ricoh Open,20180613,ATP250,Outdoor,Grass,2nd Round,3,Ebden M.,Muller G.,69,32.0,833,1300.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.23,1.59,2.25,1.61,2.37,1.66,2.51,1.67,2.31,1.62,2018-M010,s Hertogenbosch,Grass,32.0,A,20180611.0,291.0,105051.0,,,Matthew Ebden,R,188.0,AUS,30.5,104180.0,3.0,,Gilles Muller,L,193.0,LUX,35.0,6-3 7-5,3.0,R16,84.0,6.0,2.0,68.0,44.0,35.0,12.0,11.0,4.0,5.0,12.0,2.0,72.0,48.0,38.0,5.0,10.0,7.0,10.0,69.0,833.0,32.0,1300.0
1374,34,s Hertogenbosch,Ricoh Open,20180613,ATP250,Outdoor,Grass,2nd Round,3,Verdasco F.,Medvedev D.,34,52.0,1280,974.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.39,1.51,2.37,1.57,2.66,1.54,2.7,1.6,2.46,1.55,2018-M010,s Hertogenbosch,Grass,32.0,A,20180611.0,288.0,104269.0,4.0,,Fernando Verdasco,L,188.0,ESP,34.5,106421.0,,,Daniil Medvedev,R,198.0,RUS,22.3,6-4 6-1,3.0,R16,55.0,8.0,3.0,51.0,38.0,29.0,7.0,9.0,3.0,4.0,1.0,3.0,49.0,29.0,16.0,9.0,8.0,2.0,6.0,34.0,1280.0,52.0,974.0
1375,34,s Hertogenbosch,Ricoh Open,20180614,ATP250,Outdoor,Grass,2nd Round,3,Gasquet R.,Donskoy E.,30,76.0,1395,726.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.19,4.2,1.22,4.33,1.22,4.94,1.25,4.94,1.21,4.46,2018-M010,s Hertogenbosch,Grass,32.0,A,20180611.0,286.0,104755.0,2.0,,Richard Gasquet,R,185.0,FRA,31.9,105539.0,,,Evgeny Donskoy,R,185.0,RUS,28.0,6-2 6-2,3.0,R16,69.0,3.0,1.0,41.0,25.0,24.0,8.0,8.0,0.0,0.0,4.0,1.0,63.0,38.0,25.0,7.0,8.0,12.0,16.0,30.0,1395.0,76.0,726.0
1376,34,s Hertogenbosch,Ricoh Open,20180614,ATP250,Outdoor,Grass,2nd Round,3,Tsitsipas S.,Jaziri M.,37,61.0,1222,907.0,4.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.4,2.75,1.45,2.55,1.44,2.75,1.52,2.73,1.6,2.82,1.48,2.66,2018-M010,s Hertogenbosch,Grass,32.0,A,20180611.0,287.0,126774.0,5.0,,Stefanos Tsitsipas,R,193.0,GRE,19.8,104291.0,,,Malek Jaziri,R,185.0,TUN,34.3,4-6 7-6(6) 6-2,3.0,R16,130.0,6.0,5.0,90.0,55.0,44.0,18.0,15.0,0.0,2.0,3.0,1.0,104.0,66.0,44.0,18.0,15.0,2.0,5.0,37.0,1222.0,61.0,907.0
1377,34,s Hertogenbosch,Ricoh Open,20180614,ATP250,Outdoor,Grass,2nd Round,3,Chardy J.,Mannarino A.,72,25.0,780,1535.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.8,1.9,1.76,1.95,1.8,2.0,1.8,2.13,1.87,2.25,1.8,2.02,2018-M010,s Hertogenbosch,Grass,32.0,A,20180611.0,293.0,104871.0,,,Jeremy Chardy,R,188.0,FRA,31.3,105173.0,1.0,,Adrian Mannarino,L,183.0,FRA,29.9,6-4 6-4,3.0,R16,74.0,10.0,1.0,49.0,33.0,30.0,10.0,10.0,0.0,0.0,3.0,4.0,65.0,43.0,33.0,7.0,10.0,4.0,6.0,72.0,780.0,25.0,1535.0
1378,34,s Hertogenbosch,Ricoh Open,20180614,ATP250,Outdoor,Grass,2nd Round,3,Mcdonald M.,Bolt A.,110,176.0,515,324.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.7,2.04,1.73,2.1,1.78,2.16,1.76,2.15,1.74,2.1,2018-M010,s Hertogenbosch,Grass,32.0,A,20180611.0,292.0,111456.0,,WC,Mackenzie Mcdonald,R,178.0,USA,23.1,106109.0,,Q,Alex Bolt,L,183.0,AUS,25.4,6-4 7-5,3.0,R16,81.0,2.0,2.0,64.0,31.0,24.0,22.0,11.0,1.0,1.0,7.0,2.0,68.0,43.0,27.0,16.0,11.0,4.0,6.0,110.0,515.0,176.0,324.0
1379,34,s Hertogenbosch,Ricoh Open,20180615,ATP250,Outdoor,Grass,Quarterfinals,3,Chardy J.,Mcdonald M.,72,110.0,780,515.0,6.0,4.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.36,3.25,1.34,2.95,1.36,3.25,1.41,3.22,1.43,3.32,1.37,3.12,2018-M010,s Hertogenbosch,Grass,32.0,A,20180611.0,297.0,104871.0,,,Jeremy Chardy,R,188.0,FRA,31.3,111456.0,,WC,Mackenzie Mcdonald,R,178.0,USA,23.1,6-4 4-6 7-6(5),3.0,QF,127.0,22.0,2.0,95.0,67.0,52.0,16.0,16.0,2.0,3.0,13.0,4.0,113.0,77.0,56.0,20.0,16.0,4.0,5.0,72.0,780.0,110.0,515.0
1380,34,s Hertogenbosch,Ricoh Open,20180615,ATP250,Outdoor,Grass,Quarterfinals,3,Ebden M.,Copil M.,69,97.0,833,597.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.53,2.34,1.57,2.37,1.61,2.52,1.65,2.55,1.57,2.41,2018-M010,s Hertogenbosch,Grass,32.0,A,20180611.0,296.0,105051.0,,,Matthew Ebden,R,188.0,AUS,30.5,105657.0,,,Marius Copil,R,193.0,ROU,27.6,6-3 6-3,3.0,QF,65.0,5.0,4.0,55.0,35.0,28.0,12.0,9.0,5.0,5.0,6.0,3.0,68.0,45.0,29.0,7.0,9.0,4.0,7.0,69.0,833.0,97.0,597.0
1381,34,s Hertogenbosch,Ricoh Open,20180615,ATP250,Outdoor,Grass,Quarterfinals,3,Tomic B.,Verdasco F.,181,34.0,316,1280.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.77,1.94,1.8,2.0,1.82,2.13,1.87,2.15,1.8,2.02,2018-M010,s Hertogenbosch,Grass,32.0,A,20180611.0,295.0,106071.0,,Q,Bernard Tomic,R,193.0,AUS,25.6,104269.0,4.0,,Fernando Verdasco,L,188.0,ESP,34.5,6-4 7-6(3),3.0,QF,74.0,4.0,0.0,68.0,58.0,44.0,6.0,11.0,0.0,1.0,17.0,5.0,69.0,35.0,25.0,20.0,11.0,6.0,8.0,181.0,316.0,34.0,1280.0
1382,34,s Hertogenbosch,Ricoh Open,20180615,ATP250,Outdoor,Grass,Quarterfinals,3,Gasquet R.,Tsitsipas S.,30,37.0,1395,1222.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.36,2.9,1.36,3.25,1.43,3.14,1.44,3.22,1.38,3.05,2018-M010,s Hertogenbosch,Grass,32.0,A,20180611.0,294.0,104755.0,2.0,,Richard Gasquet,R,185.0,FRA,31.9,126774.0,5.0,,Stefanos Tsitsipas,R,193.0,GRE,19.8,7-6(2) 7-6(4),3.0,QF,131.0,7.0,1.0,85.0,52.0,41.0,20.0,12.0,4.0,4.0,9.0,6.0,95.0,55.0,41.0,19.0,12.0,5.0,5.0,30.0,1395.0,37.0,1222.0
1383,34,s Hertogenbosch,Ricoh Open,20180616,ATP250,Outdoor,Grass,Semifinals,3,Gasquet R.,Tomic B.,30,181.0,1395,316.0,6.0,4.0,6.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,1.44,2.75,1.44,2.6,1.5,2.62,1.51,2.82,1.54,3.23,1.47,2.69,2018-M010,s Hertogenbosch,Grass,32.0,A,20180611.0,298.0,104755.0,2.0,,Richard Gasquet,R,185.0,FRA,31.9,106071.0,,Q,Bernard Tomic,R,193.0,AUS,25.6,6-4 6-7(6) 6-2,3.0,SF,108.0,13.0,1.0,83.0,64.0,53.0,8.0,15.0,0.0,2.0,13.0,0.0,87.0,57.0,37.0,16.0,15.0,2.0,7.0,30.0,1395.0,181.0,316.0
1384,34,s Hertogenbosch,Ricoh Open,20180616,ATP250,Outdoor,Grass,Semifinals,3,Chardy J.,Ebden M.,72,69.0,780,833.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.71,2.02,1.73,2.1,1.81,2.14,1.83,2.18,1.76,2.07,2018-M010,s Hertogenbosch,Grass,32.0,A,20180611.0,299.0,104871.0,,,Jeremy Chardy,R,188.0,FRA,31.3,105051.0,,,Matthew Ebden,R,188.0,AUS,30.5,6-4 7-5,3.0,SF,92.0,14.0,4.0,78.0,51.0,40.0,12.0,11.0,2.0,2.0,4.0,5.0,78.0,51.0,35.0,13.0,11.0,3.0,5.0,72.0,780.0,69.0,833.0
