,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
714,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,1st Round,3,Henman T.,Schuettler R.,10,52,6.0,2.0,5.0,7.0,7.0,6.0,,,,,2,1,Completed,1.35,3.0,1.25,3.1,1.3,2.7,1.364,2.875,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,20.0,102450.0,10.0,,Tim Henman,R,185.0,GBR,26.5,102783.0,,,Rainer Schuettler,R,180.0,GER,24.8,6-2 5-7 7-6(4),3.0,R64,139.0,11.0,4.0,96.0,64.0,41.0,17.0,16.0,3.0,8.0,2.0,4.0,97.0,52.0,34.0,21.0,16.0,9.0,15.0,10.0,2010.0,52.0,770.0
715,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,1st Round,3,Hewitt L.,Costa A.,8,34,6.0,2.0,5.0,7.0,6.0,1.0,,,,,2,1,Completed,1.2,4.25,1.15,3.8,1.2,3.2,1.2,4.0,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,25.0,103720.0,6.0,,Lleyton Hewitt,R,180.0,AUS,20.0,102610.0,,,Albert Costa,R,180.0,ESP,25.7,6-2 5-7 6-1,3.0,R64,128.0,8.0,5.0,66.0,31.0,28.0,18.0,13.0,4.0,7.0,2.0,2.0,82.0,54.0,26.0,16.0,14.0,5.0,12.0,8.0,2385.0,34.0,955.0
716,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,1st Round,3,Ivanisevic G.,Calatrava A.,126,56,6.0,1.0,6.0,7.0,6.0,2.0,,,,,2,1,Completed,,,,,,,,,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,6.0,101964.0,,WC,Goran Ivanisevic,L,193.0,CRO,29.4,102231.0,,,Alex Calatrava,R,190.0,ESP,27.7,6-1 6-7(3) 6-2,3.0,R64,100.0,21.0,7.0,92.0,43.0,40.0,25.0,14.0,5.0,5.0,9.0,1.0,79.0,47.0,33.0,16.0,13.0,2.0,6.0,126.0,319.0,56.0,731.0
717,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,1st Round,3,Johansson T.,Safin M.,26,2,7.0,5.0,7.0,5.0,,,,,,,2,0,Completed,2.15,1.62,2.6,1.35,2.0,1.55,2.625,1.444,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,32.0,102563.0,,,Thomas Johansson,R,180.0,SWE,25.9,103498.0,2.0,,Marat Safin,R,193.0,RUS,21.1,7-5 7-5,3.0,R64,99.0,9.0,4.0,74.0,33.0,26.0,23.0,12.0,2.0,4.0,0.0,2.0,71.0,44.0,25.0,15.0,12.0,2.0,6.0,26.0,1140.0,2.0,4300.0
718,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,1st Round,3,Kafelnikov Y.,Rios M.,6,25,6.0,4.0,7.0,5.0,,,,,,,2,0,Completed,1.42,2.7,1.35,2.6,1.3,2.7,1.4,2.75,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,8.0,102338.0,7.0,,Yevgeny Kafelnikov,R,190.0,RUS,27.0,102701.0,,,Marcelo Rios,L,175.0,CHI,25.2,6-4 7-5,3.0,R64,78.0,7.0,5.0,76.0,36.0,29.0,18.0,11.0,6.0,8.0,7.0,6.0,64.0,41.0,29.0,8.0,11.0,5.0,9.0,6.0,2485.0,25.0,1165.0
719,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,1st Round,3,Kiefer N.,Federer R.,43,21,3.0,6.0,7.0,5.0,6.0,1.0,,,,,2,1,Completed,2.65,1.42,2.2,1.5,2.0,1.55,2.5,1.5,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,22.0,103017.0,,,Nicolas Kiefer,R,183.0,GER,23.6,103819.0,,,Roger Federer,R,185.0,SUI,19.5,3-6 7-5 6-1,3.0,R64,117.0,4.0,5.0,88.0,44.0,30.0,24.0,14.0,7.0,10.0,5.0,4.0,101.0,58.0,38.0,20.0,14.0,13.0,18.0,43.0,810.0,21.0,1250.0
720,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,1st Round,3,Kuerten G.,Mamiit C.,1,125,6.0,2.0,6.0,3.0,,,,,,,2,0,Completed,1.22,4.0,1.15,3.8,1.15,3.8,1.25,3.5,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,1.0,102856.0,1.0,,Gustavo Kuerten,R,190.0,BRA,24.5,102821.0,,Q,Cecil Mamiit,R,173.0,PHI,24.7,6-2 6-3,3.0,R64,70.0,4.0,1.0,48.0,21.0,15.0,19.0,8.0,3.0,3.0,1.0,2.0,70.0,31.0,18.0,20.0,9.0,5.0,9.0,1.0,4425.0,125.0,320.0
721,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,1st Round,3,Lapentti N.,Norman M.,27,5,4.0,6.0,6.0,1.0,6.0,1.0,,,,,2,1,Completed,2.7,1.4,2.6,1.33,2.5,1.35,2.875,1.364,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,17.0,102839.0,,,Nicolas Lapentti,R,188.0,ECU,24.5,102796.0,5.0,,Magnus Norman,R,188.0,SWE,24.7,4-6 6-1 6-1,3.0,R64,103.0,4.0,1.0,64.0,33.0,25.0,17.0,12.0,2.0,5.0,4.0,1.0,80.0,51.0,28.0,11.0,12.0,6.0,13.0,27.0,1130.0,5.0,2755.0
722,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,1st Round,3,Massu N.,Ferrero J.C.,66,13,7.0,6.0,6.0,7.0,7.0,6.0,,,,,2,1,Completed,2.75,1.4,2.7,1.32,2.7,1.3,2.875,1.364,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,28.0,103454.0,,Q,Nicolas Massu,R,183.0,CHI,21.4,103507.0,12.0,,Juan Carlos Ferrero,R,183.0,ESP,21.0,7-6(3) 6-7(4) 7-6(6),3.0,R64,210.0,6.0,4.0,136.0,79.0,55.0,26.0,18.0,8.0,12.0,16.0,7.0,123.0,68.0,48.0,28.0,18.0,3.0,7.0,66.0,631.0,13.0,1870.0
723,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,1st Round,3,Moya C.,Chang M.,24,33,6.0,4.0,6.0,4.0,,,,,,,2,0,Completed,1.38,2.8,1.6,2.0,1.5,2.1,1.444,2.625,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,11.0,102845.0,,,Carlos Moya,R,190.0,ESP,24.5,102021.0,,,Michael Chang,R,175.0,USA,29.0,6-4 6-4,3.0,R64,99.0,3.0,3.0,73.0,37.0,27.0,18.0,10.0,9.0,11.0,8.0,0.0,72.0,42.0,25.0,13.0,10.0,7.0,11.0,24.0,1190.0,33.0,995.0
724,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,1st Round,3,Pioline C.,Mirnyi M.,20,38,7.0,6.0,6.0,3.0,,,,,,,2,0,Completed,2.1,1.67,1.8,1.75,1.75,1.75,2.2,1.615,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,19.0,101611.0,,,Cedric Pioline,R,188.0,FRA,31.7,103018.0,,,Max Mirnyi,R,196.0,BLR,23.6,7-6(2) 6-3,3.0,R64,75.0,8.0,2.0,66.0,38.0,32.0,21.0,11.0,2.0,2.0,14.0,2.0,53.0,31.0,30.0,11.0,10.0,1.0,2.0,20.0,1290.0,38.0,920.0
725,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,1st Round,3,Pozzi G.,Tarango J.,44,116,6.0,2.0,6.0,0.0,,,,,,,2,0,Completed,1.7,2.05,1.6,2.0,1.6,1.9,1.833,1.833,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,30.0,101150.0,,,Gianluca Pozzi,L,180.0,ITA,35.7,101543.0,,Q,Jeff Tarango,L,180.0,USA,32.3,6-2 6-0,3.0,R64,52.0,7.0,2.0,37.0,18.0,15.0,14.0,7.0,0.0,0.0,1.0,0.0,39.0,27.0,11.0,3.0,7.0,1.0,6.0,44.0,805.0,116.0,350.0
726,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,1st Round,3,Rafter P.,Rusedski G.,11,41,6.0,3.0,6.0,2.0,,,,,,,2,0,Completed,1.85,1.9,1.7,1.85,1.65,1.85,1.8,1.909,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,13.0,102158.0,11.0,,Patrick Rafter,R,185.0,AUS,28.2,102257.0,,,Greg Rusedski,L,193.0,GBR,27.5,6-3 6-2,3.0,R64,53.0,3.0,2.0,47.0,30.0,24.0,13.0,9.0,1.0,1.0,6.0,4.0,40.0,26.0,19.0,7.0,8.0,0.0,3.0,11.0,1985.0,41.0,855.0
727,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,1st Round,3,Sampras P.,Prinosil D.,3,32,6.0,4.0,6.0,4.0,,,,,,,2,0,Completed,1.25,3.5,1.2,3.4,1.2,3.2,1.2,4.0,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,9.0,101948.0,3.0,,Pete Sampras,R,185.0,USA,29.5,102184.0,,,David Prinosil,R,185.0,GER,28.0,6-4 6-4,3.0,R64,71.0,17.0,5.0,65.0,43.0,33.0,12.0,10.0,1.0,1.0,9.0,2.0,53.0,27.0,21.0,15.0,10.0,0.0,2.0,3.0,3080.0,32.0,1010.0
728,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,1st Round,3,Santoro F.,Gaudenzi A.,49,96,6.0,0.0,6.0,3.0,,,,,,,2,0,Completed,1.53,2.35,1.4,2.4,1.4,2.3,1.444,2.625,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,10.0,102148.0,,,Fabrice Santoro,R,178.0,FRA,28.2,102247.0,,Q,Andrea Gaudenzi,R,183.0,ITA,27.6,6-0 6-3,3.0,R64,55.0,1.0,0.0,54.0,30.0,21.0,16.0,8.0,1.0,1.0,1.0,4.0,40.0,24.0,15.0,3.0,7.0,1.0,5.0,49.0,790.0,96.0,419.0
729,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,1st Round,3,Schalken S.,Chela J.I.,29,76,4.0,6.0,7.0,6.0,6.0,3.0,,,,,2,1,Completed,1.65,2.1,1.45,2.25,1.45,2.2,,,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,15.0,102854.0,,,Sjeng Schalken,R,193.0,NED,24.5,103428.0,,Q,Juan Ignacio Chela,R,190.0,ARG,21.5,4-6 7-6(5) 6-3,3.0,R64,125.0,2.0,6.0,103.0,68.0,49.0,14.0,16.0,1.0,5.0,2.0,6.0,103.0,67.0,43.0,19.0,15.0,10.0,14.0,29.0,1083.0,76.0,552.0
730,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,1st Round,3,Srichaphan P.,Pavel A.,121,23,2.0,6.0,6.0,1.0,6.0,4.0,,,,,2,1,Completed,3.25,1.28,3.0,1.25,3.0,1.25,3.0,1.333,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,26.0,103387.0,,Q,Paradorn Srichaphan,R,185.0,THA,21.7,102318.0,,,Andrei Pavel,R,183.0,ROU,27.1,2-6 6-1 6-4,3.0,R64,115.0,7.0,9.0,121.0,67.0,45.0,24.0,13.0,12.0,15.0,1.0,4.0,79.0,57.0,33.0,11.0,12.0,7.0,11.0,121.0,332.0,23.0,1235.0
731,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,1st Round,3,Ulihrach B.,Squillari F.,54,18,7.0,5.0,6.0,0.0,,,,,,,2,0,Completed,1.45,2.55,1.57,2.05,1.55,2.0,1.5,2.5,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,27.0,102539.0,,,Bohdan Ulihrach,R,188.0,CZE,26.0,102644.0,,,Franco Squillari,L,183.0,ARG,25.5,7-5 6-0,3.0,R64,71.0,2.0,2.0,57.0,27.0,22.0,16.0,9.0,5.0,6.0,3.0,5.0,60.0,36.0,20.0,10.0,9.0,5.0,10.0,54.0,751.0,18.0,1498.0
732,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,1st Round,3,Vicente F.,Woodruff C.,37,89,6.0,2.0,6.0,3.0,,,,,,,2,0,Completed,2.4,1.5,2.1,1.5,2.1,1.5,2.375,1.533,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,3.0,102950.0,,,Fernando Vicente,R,180.0,ESP,24.0,102162.0,,WC,Chris Woodruff,R,188.0,USA,28.1,6-2 6-3,3.0,R64,66.0,5.0,3.0,51.0,35.0,26.0,8.0,8.0,0.0,1.0,5.0,4.0,59.0,38.0,23.0,6.0,9.0,8.0,13.0,37.0,940.0,89.0,450.0
733,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,2nd Round,3,Agassi A.,Haas T.,4,22,7.0,6.0,6.0,3.0,,,,,,,2,0,Completed,1.4,2.75,1.25,3.0,1.25,3.0,1.286,3.25,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,44.0,101736.0,4.0,,Andre Agassi,R,180.0,USA,30.8,103163.0,,,Tommy Haas,R,188.0,GER,22.9,7-6(5) 6-3,3.0,R32,89.0,3.0,3.0,73.0,44.0,30.0,17.0,11.0,3.0,5.0,3.0,2.0,62.0,34.0,23.0,14.0,10.0,0.0,3.0,4.0,2870.0,22.0,1245.0
734,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,2nd Round,3,Clement A.,Pozzi G.,12,44,6.0,3.0,6.0,4.0,,,,,,,2,0,Completed,1.35,3.0,1.3,2.75,1.25,3.0,1.364,2.875,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,47.0,103096.0,13.0,,Arnaud Clement,R,173.0,FRA,23.2,101150.0,,,Gianluca Pozzi,L,180.0,ITA,35.7,6-3 6-4,3.0,R32,99.0,0.0,2.0,59.0,35.0,26.0,14.0,10.0,1.0,2.0,1.0,1.0,69.0,27.0,20.0,19.0,9.0,2.0,5.0,12.0,1920.0,44.0,805.0
735,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,2nd Round,3,Corretja A.,Schalken S.,7,29,6.0,4.0,7.0,6.0,,,,,,,2,0,Completed,1.67,2.05,1.6,2.0,1.55,2.0,1.667,2.1,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,40.0,102374.0,8.0,,Alex Corretja,R,180.0,ESP,26.9,102854.0,,,Sjeng Schalken,R,193.0,NED,24.5,6-4 7-6(2),3.0,R32,106.0,3.0,4.0,77.0,41.0,27.0,19.0,11.0,4.0,7.0,2.0,2.0,69.0,42.0,26.0,13.0,11.0,4.0,8.0,7.0,2425.0,29.0,1083.0
736,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,2nd Round,3,Escude N.,Johansson T.,36,26,6.0,1.0,6.0,7.0,7.0,5.0,,,,,2,1,Completed,1.85,1.9,1.8,1.75,1.6,1.9,1.833,1.833,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,48.0,102765.0,,,Nicolas Escude,R,185.0,FRA,24.9,102563.0,,,Thomas Johansson,R,180.0,SWE,25.9,6-1 6-7(5) 7-5,3.0,R32,142.0,12.0,4.0,97.0,40.0,33.0,24.0,16.0,1.0,5.0,9.0,4.0,94.0,40.0,29.0,21.0,15.0,7.0,14.0,36.0,945.0,26.0,1140.0
737,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,2nd Round,3,Gambill J.M.,Vicente F.,19,37,6.0,3.0,6.0,2.0,,,,,,,2,0,Completed,1.42,2.65,1.4,2.4,1.25,3.0,1.333,3.0,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,34.0,102998.0,,,Jan Michael Gambill,R,190.0,USA,23.7,102950.0,,,Fernando Vicente,R,180.0,ESP,24.0,6-3 6-2,3.0,R32,67.0,7.0,3.0,60.0,32.0,25.0,17.0,9.0,2.0,2.0,2.0,1.0,52.0,36.0,23.0,7.0,8.0,2.0,5.0,19.0,1325.0,37.0,940.0
738,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,2nd Round,3,Grosjean S.,Moya C.,16,24,6.0,3.0,4.0,6.0,7.0,6.0,,,,,2,1,Completed,1.65,2.15,1.65,1.9,1.55,2.0,1.571,2.25,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,38.0,103206.0,16.0,,Sebastien Grosjean,R,175.0,FRA,22.7,102845.0,,,Carlos Moya,R,190.0,ESP,24.5,6-3 4-6 7-6(3),3.0,R32,135.0,6.0,3.0,109.0,52.0,39.0,23.0,16.0,6.0,12.0,7.0,7.0,92.0,41.0,28.0,21.0,15.0,7.0,13.0,16.0,1760.0,24.0,1190.0
739,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,2nd Round,3,Henman T.,Pioline C.,10,20,6.0,3.0,6.0,3.0,,,,,,,2,0,Completed,1.7,2.0,1.5,2.15,1.45,2.2,1.571,2.25,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,42.0,102450.0,10.0,,Tim Henman,R,185.0,GBR,26.5,101611.0,,,Cedric Pioline,R,188.0,FRA,31.7,6-3 6-3,3.0,R32,76.0,5.0,2.0,57.0,31.0,22.0,16.0,9.0,4.0,6.0,3.0,0.0,56.0,35.0,16.0,10.0,9.0,3.0,8.0,10.0,2010.0,20.0,1290.0
740,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,2nd Round,3,Hewitt L.,Srichaphan P.,8,121,6.0,3.0,6.0,3.0,,,,,,,2,0,Completed,1.16,4.75,1.13,4.15,1.1,4.5,1.125,5.5,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,45.0,103720.0,6.0,,Lleyton Hewitt,R,180.0,AUS,20.0,103387.0,,Q,Paradorn Srichaphan,R,185.0,THA,21.7,6-3 6-3,3.0,R32,77.0,3.0,6.0,62.0,34.0,26.0,16.0,9.0,0.0,0.0,3.0,9.0,67.0,42.0,30.0,8.0,9.0,3.0,6.0,8.0,2385.0,121.0,332.0
741,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,2nd Round,3,Ivanisevic G.,Enqvist T.,126,9,7.0,6.0,6.0,3.0,,,,,,,2,0,Completed,2.75,1.4,2.4,1.4,2.5,1.35,2.5,1.5,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,35.0,101964.0,,WC,Goran Ivanisevic,L,193.0,CRO,29.4,102358.0,9.0,,Thomas Enqvist,R,190.0,SWE,26.9,7-6(1) 6-3,3.0,R32,74.0,23.0,6.0,68.0,40.0,37.0,15.0,11.0,7.0,7.0,0.0,3.0,64.0,40.0,27.0,13.0,10.0,3.0,4.0,126.0,319.0,9.0,2090.0
742,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,2nd Round,3,Kafelnikov Y.,Clavet F.,6,31,6.0,3.0,7.0,6.0,,,,,,,2,0,Completed,1.42,2.65,1.42,2.35,1.4,2.3,1.5,2.5,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,36.0,102338.0,7.0,,Yevgeny Kafelnikov,R,190.0,RUS,27.0,101532.0,,,Francisco Clavet,L,183.0,ESP,32.3,6-3 7-6(6),3.0,R32,83.0,5.0,6.0,79.0,37.0,29.0,24.0,11.0,4.0,5.0,2.0,1.0,53.0,31.0,21.0,18.0,10.0,2.0,4.0,6.0,2485.0,31.0,1020.0
743,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,2nd Round,3,Kiefer N.,Fish M.,43,206,6.0,4.0,6.0,1.0,,,,,,,2,0,Completed,1.33,3.0,1.4,2.4,1.35,2.5,1.333,3.0,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,43.0,103017.0,,,Nicolas Kiefer,R,183.0,GER,23.6,103888.0,,WC,Mardy Fish,R,188.0,USA,19.2,6-4 6-1,3.0,R32,65.0,3.0,4.0,60.0,28.0,21.0,17.0,9.0,1.0,2.0,0.0,1.0,38.0,17.0,10.0,12.0,8.0,0.0,4.0,43.0,810.0,206.0,185.0
744,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,2nd Round,3,Kuerten G.,Dent T.,1,197,6.0,4.0,6.0,7.0,6.0,2.0,,,,,2,1,Completed,1.22,4.0,1.2,3.4,1.15,3.8,1.167,4.5,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,33.0,102856.0,1.0,,Gustavo Kuerten,R,190.0,BRA,24.5,103758.0,,WC,Taylor Dent,R,188.0,USA,19.8,6-4 6-7(5) 6-2,3.0,R32,101.0,10.0,2.0,82.0,49.0,44.0,15.0,15.0,0.0,2.0,11.0,8.0,103.0,55.0,43.0,19.0,15.0,4.0,9.0,1.0,4425.0,197.0,195.0
745,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,2nd Round,3,Lapentti N.,Bjorkman J.,27,51,6.0,3.0,6.0,2.0,,,,,,,2,0,Completed,1.6,2.2,1.65,1.9,1.7,1.8,1.667,2.1,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,41.0,102839.0,,,Nicolas Lapentti,R,188.0,ECU,24.5,102035.0,,,Jonas Bjorkman,R,183.0,SWE,28.9,6-3 6-2,3.0,R32,75.0,2.0,2.0,62.0,38.0,30.0,13.0,9.0,4.0,4.0,0.0,0.0,44.0,23.0,13.0,14.0,8.0,2.0,5.0,27.0,1130.0,51.0,790.0
746,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,2nd Round,3,Rafter P.,di Pasquale A.,11,63,6.0,2.0,6.0,2.0,,,,,,,2,0,Completed,1.25,3.5,1.25,3.0,1.25,3.0,1.25,3.5,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,39.0,102158.0,11.0,,Patrick Rafter,R,185.0,AUS,28.2,103324.0,,Q,Arnaud Di Pasquale,R,185.0,FRA,22.0,6-2 6-2,3.0,R32,63.0,6.0,1.0,46.0,29.0,25.0,10.0,8.0,1.0,1.0,1.0,6.0,57.0,35.0,22.0,7.0,8.0,3.0,7.0,11.0,1985.0,63.0,660.0
747,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,2nd Round,3,Sampras P.,Santoro F.,3,49,6.0,3.0,3.0,6.0,6.0,0.0,,,,,2,1,Completed,1.28,3.4,1.25,3.0,1.25,3.0,1.286,3.25,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,37.0,101948.0,3.0,,Pete Sampras,R,185.0,USA,29.5,102148.0,,,Fabrice Santoro,R,178.0,FRA,28.2,6-3 3-6 6-0,3.0,R32,99.0,7.0,9.0,75.0,36.0,30.0,20.0,12.0,1.0,2.0,0.0,1.0,83.0,41.0,26.0,21.0,12.0,3.0,7.0,3.0,3080.0,49.0,790.0
748,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,2nd Round,3,Ulihrach B.,Massu N.,54,66,6.0,2.0,2.0,0.0,,,,,,,1,0,Retired,1.75,1.95,1.47,2.2,1.5,2.1,1.727,2.0,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,46.0,102539.0,,,Bohdan Ulihrach,R,188.0,CZE,26.0,103454.0,,Q,Nicolas Massu,R,183.0,CHI,21.4,6-2 6-0 RET,3.0,R32,49.0,2.0,1.0,35.0,20.0,15.0,8.0,5.0,3.0,3.0,1.0,0.0,30.0,15.0,8.0,5.0,5.0,2.0,5.0,54.0,751.0,66.0,631.0
749,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,3rd Round,3,Agassi A.,Kiefer N.,4,43,6.0,4.0,5.0,7.0,6.0,4.0,,,,,2,1,Completed,1.26,3.5,1.3,2.8,1.3,2.7,1.286,3.25,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,54.0,101736.0,4.0,,Andre Agassi,R,180.0,USA,30.8,103017.0,,,Nicolas Kiefer,R,183.0,GER,23.6,6-4 5-7 6-4,3.0,R16,135.0,3.0,4.0,87.0,52.0,39.0,21.0,16.0,2.0,4.0,8.0,5.0,97.0,39.0,30.0,32.0,16.0,8.0,11.0,4.0,2870.0,43.0,810.0
750,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,3rd Round,3,Escude N.,Clement A.,36,12,6.0,1.0,6.0,2.0,,,,,,,2,0,Completed,2.1,1.65,2.0,1.6,2.0,1.55,2.1,1.667,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,56.0,102765.0,,,Nicolas Escude,R,185.0,FRA,24.9,103096.0,13.0,,Arnaud Clement,R,173.0,FRA,23.2,6-1 6-2,3.0,R16,62.0,6.0,0.0,32.0,17.0,14.0,14.0,7.0,0.0,0.0,3.0,5.0,56.0,30.0,18.0,7.0,8.0,6.0,11.0,36.0,945.0,12.0,1920.0
751,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,3rd Round,3,Gambill J.M.,Kuerten G.,19,1,7.0,6.0,6.0,4.0,,,,,,,2,0,Completed,2.5,1.48,2.25,1.45,2.1,1.5,2.5,1.5,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,49.0,102998.0,,,Jan Michael Gambill,R,190.0,USA,23.7,102856.0,1.0,,Gustavo Kuerten,R,190.0,BRA,24.5,7-6(5) 6-4,3.0,R16,96.0,10.0,3.0,75.0,44.0,34.0,16.0,11.0,1.0,2.0,9.0,2.0,74.0,45.0,33.0,15.0,11.0,4.0,6.0,19.0,1325.0,1.0,4425.0
752,20,Indian Wells Masters,Indian Wells TMS,20011203,Masters,Outdoor,Hard,3rd Round,3,Hewitt L.,Ulihrach B.,8,54,6.0,2.0,6.0,4.0,,,,,,,2,0,Completed,1.33,3.0,1.3,2.8,1.25,3.0,1.286,3.25,2001-404,Indian Wells Masters,Hard,64.0,M,20010312.0,55.0,103720.0,6.0,,Lleyton Hewitt,R,180.0,AUS,20.0,102539.0,,,Bohdan Ulihrach,R,188.0,CZE,26.0,6-2 6-4,3.0,R16,68.0,10.0,0.0,43.0,24.0,21.0,15.0,9.0,0.0,0.0,3.0,2.0,62.0,35.0,24.0,11.0,9.0,4.0,7.0,8.0,2385.0,54.0,751.0
