,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,SJW,SJL,UBW,UBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
35,2,Chennai,Chennai Open,20090501,ATP250,Outdoor,Hard,1st Round,3,Dlouhy L.,Soeda G.,180,112.0,452,870.0,3.0,6.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,2.1,1.66,2.05,1.75,2.0,1.72,2.0,1.727,2.1,1.7,2009-891,Chennai,Hard,32.0,A,20090105.0,2.0,104160.0,,WC,Lukas Dlouhy,R,185.0,CZE,25.7,104424.0,,,Go Soeda,R,178.0,JPN,24.3,3-6 6-2 6-4,3.0,R32,114.0,6.0,5.0,83.0,57.0,38.0,13.0,14.0,4.0,7.0,1.0,1.0,98.0,61.0,37.0,18.0,13.0,10.0,14.0,180.0,452.0,112.0,870.0
36,2,Chennai,Chennai Open,20090501,ATP250,Outdoor,Hard,1st Round,3,Schuettler R.,Amritraj P.,33,206.0,1864,392.0,6.0,2.0,4.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.25,3.75,1.3,3.55,1.25,3.75,1.25,3.75,1.32,3.25,2009-891,Chennai,Hard,32.0,A,20090105.0,13.0,102783.0,5.0,,Rainer Schuettler,R,180.0,GER,32.6,104250.0,,WC,Prakash Amritraj,R,188.0,IND,25.2,6-2 4-6 6-1,3.0,R32,85.0,3.0,2.0,68.0,42.0,32.0,18.0,13.0,1.0,2.0,2.0,0.0,61.0,45.0,27.0,9.0,12.0,1.0,5.0,33.0,1864.0,206.0,392.0
37,2,Chennai,Chennai Open,20090501,ATP250,Outdoor,Hard,1st Round,3,Granollers M.,Lee H.T.,55,115.0,1384,864.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.15,1.7,1.909,1.8,2.2,1.667,2.1,1.7,2009-891,Chennai,Hard,32.0,A,20090105.0,4.0,104719.0,8.0,,Marcel Granollers,R,190.0,ESP,22.7,102703.0,,,Hyung Taik Lee,R,180.0,KOR,33.0,6-4 7-5,3.0,R32,113.0,7.0,4.0,74.0,37.0,26.0,20.0,11.0,4.0,6.0,0.0,3.0,81.0,45.0,27.0,18.0,11.0,7.0,11.0,55.0,1384.0,115.0,864.0
38,2,Chennai,Chennai Open,20090601,ATP250,Outdoor,Hard,1st Round,3,Beck A.,Karanusic R.,104,89.0,908,974.0,6.0,1.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.7,2.15,1.833,1.833,1.727,2.1,1.67,2.15,2009-891,Chennai,Hard,32.0,A,20090105.0,3.0,104676.0,,,Andreas Beck,L,190.0,GER,22.9,104056.0,,,Roko Karanusic,R,183.0,CRO,26.3,6-1 6-0,3.0,R32,39.0,3.0,0.0,31.0,25.0,19.0,5.0,6.0,0.0,0.0,2.0,4.0,45.0,36.0,16.0,1.0,7.0,3.0,9.0,104.0,908.0,89.0,974.0
39,2,Chennai,Chennai Open,20090601,ATP250,Outdoor,Hard,1st Round,3,Istomin D.,Bopanna R.,109,332.0,902,208.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.55,2.45,,,1.615,2.2,1.62,2.25,2009-891,Chennai,Hard,32.0,A,20090105.0,6.0,104797.0,,,Denis Istomin,R,188.0,UZB,22.3,103523.0,,Q,Rohan Bopanna,R,190.0,IND,28.8,6-4 7-6(3),3.0,R32,86.0,3.0,1.0,70.0,50.0,39.0,12.0,11.0,2.0,3.0,9.0,2.0,77.0,41.0,30.0,17.0,11.0,2.0,4.0,109.0,902.0,332.0,208.0
40,2,Chennai,Chennai Open,20090601,ATP250,Outdoor,Hard,1st Round,3,Davydenko N.,Koellerer D.,5,28.0,5330,2160.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.02,12.0,1.05,9.5,1.05,8.5,1.04,10.0,1.03,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2,Chennai,Chennai Open,20090601,ATP250,Outdoor,Hard,1st Round,3,Devvarman S.,Kim K.,202,114.0,412,866.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.83,1.83,1.92,1.92,1.909,1.8,1.909,1.8,1.9,1.86,2009-891,Chennai,Hard,32.0,A,20090105.0,10.0,104500.0,,WC,Somdev Devvarman,R,180.0,IND,23.8,103240.0,,,Kevin Kim,R,180.0,USA,30.4,6-3 6-3,3.0,R32,75.0,10.0,3.0,57.0,34.0,23.0,14.0,9.0,2.0,3.0,0.0,1.0,60.0,33.0,22.0,10.0,9.0,4.0,8.0,202.0,412.0,114.0,866.0
42,2,Chennai,Chennai Open,20090601,ATP250,Outdoor,Hard,1st Round,3,Karlovic I.,Ram R.,25,204.0,2280,404.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.2,4.33,1.25,3.95,1.25,3.75,1.222,3.75,1.2,4.3,2009-891,Chennai,Hard,32.0,A,20090105.0,12.0,103333.0,4.0,,Ivo Karlovic,R,208.0,CRO,29.8,104330.0,,Q,Rajeev Ram,R,193.0,USA,24.8,6-4 6-3,3.0,R32,66.0,10.0,1.0,46.0,29.0,27.0,13.0,10.0,0.0,0.0,0.0,2.0,55.0,34.0,25.0,10.0,9.0,6.0,8.0,25.0,2280.0,204.0,404.0
43,2,Chennai,Chennai Open,20090601,ATP250,Outdoor,Hard,1st Round,3,Minar I.,Odesnik W.,97,117.0,950,862.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.8,2.05,1.833,1.833,1.8,1.909,1.77,2.0,2009-891,Chennai,Hard,32.0,A,20090105.0,11.0,104371.0,,,Ivo Minar,R,183.0,CZE,24.6,104639.0,,,Wayne Odesnik,L,180.0,USA,23.1,6-3 6-0,3.0,R32,60.0,4.0,3.0,44.0,25.0,20.0,10.0,7.0,1.0,2.0,1.0,1.0,54.0,36.0,16.0,5.0,8.0,2.0,8.0,97.0,950.0,117.0,862.0
44,2,Chennai,Chennai Open,20090601,ATP250,Outdoor,Hard,1st Round,3,Moya C.,Udomchoke D.,42,152.0,1580,566.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.25,3.95,1.25,3.75,1.2,4.0,1.26,3.7,2009-891,Chennai,Hard,32.0,A,20090105.0,9.0,102845.0,6.0,,Carlos Moya,R,190.0,ESP,32.3,103821.0,,Q,Danai Udomchoke,R,173.0,THA,27.4,6-3 7-6(4),3.0,R32,81.0,5.0,0.0,64.0,41.0,31.0,16.0,11.0,0.0,1.0,2.0,5.0,65.0,40.0,30.0,10.0,10.0,4.0,6.0,42.0,1580.0,152.0,566.0
45,2,Chennai,Chennai Open,20090601,ATP250,Outdoor,Hard,1st Round,3,Tipsarevic J.,Andujar P.,47,98.0,1500,942.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.12,5.5,1.2,4.55,1.2,4.333,1.2,4.333,1.14,5.5,2009-891,Chennai,Hard,32.0,A,20090105.0,8.0,104386.0,7.0,,Janko Tipsarevic,R,180.0,SRB,24.5,104665.0,,,Pablo Andujar,R,180.0,ESP,22.9,6-3 6-2,3.0,R32,80.0,4.0,0.0,57.0,34.0,25.0,12.0,9.0,1.0,2.0,3.0,5.0,55.0,41.0,23.0,6.0,8.0,2.0,6.0,47.0,1500.0,98.0,942.0
46,2,Chennai,Chennai Open,20090601,ATP250,Outdoor,Hard,1st Round,3,Cipolla F.,Wawrinka S.,138,16.0,632,2670.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,6.5,1.1,5.6,1.15,5.0,1.143,6.0,1.1,6.2,1.11,2009-891,Chennai,Hard,32.0,A,20090105.0,16.0,104262.0,,Q,Flavio Cipolla,R,173.0,ITA,25.2,104527.0,2.0,,Stan Wawrinka,R,183.0,SUI,23.7,6-4 6-1,3.0,R32,94.0,0.0,3.0,72.0,57.0,39.0,7.0,9.0,6.0,7.0,3.0,3.0,53.0,25.0,16.0,12.0,8.0,5.0,9.0,138.0,632.0,16.0,2670.0
47,2,Chennai,Chennai Open,20090701,ATP250,Outdoor,Hard,2nd Round,3,Dlouhy L.,Davydenko N.,180,5.0,452,5330.0,,,,,,,,,,,,,Walkover,11.0,1.03,9.5,1.05,8.5,1.05,9.0,1.05,10.0,1.05,2009-891,Chennai,Hard,32.0,A,20090105.0,17.0,104160.0,,WC,Lukas Dlouhy,R,185.0,CZE,25.7,103786.0,1.0,,Nikolay Davydenko,R,178.0,RUS,27.5, W/O,3.0,R16,,,,,,,,,,,,,,,,,,,,180.0,452.0,5.0,5330.0
48,2,Chennai,Chennai Open,20090801,ATP250,Outdoor,Hard,2nd Round,3,Karlovic I.,Minar I.,25,97.0,2280,950.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.35,3.2,1.286,3.5,1.286,3.5,1.37,3.0,2009-891,Chennai,Hard,32.0,A,20090105.0,22.0,103333.0,4.0,,Ivo Karlovic,R,208.0,CRO,29.8,104371.0,,,Ivo Minar,R,183.0,CZE,24.6,6-1 6-4,3.0,R16,53.0,16.0,0.0,46.0,26.0,23.0,14.0,9.0,2.0,2.0,3.0,1.0,39.0,29.0,21.0,3.0,8.0,2.0,5.0,25.0,2280.0,97.0,950.0
49,2,Chennai,Chennai Open,20090801,ATP250,Outdoor,Hard,2nd Round,3,Devvarman S.,Moya C.,202,42.0,412,1580.0,4.0,6.0,7.0,5.0,6.0,4.0,,,,,2.0,1.0,Completed,3.4,1.3,3.66,1.29,3.4,1.3,3.5,1.286,3.6,1.27,2009-891,Chennai,Hard,32.0,A,20090105.0,21.0,104500.0,,WC,Somdev Devvarman,R,180.0,IND,23.8,102845.0,6.0,,Carlos Moya,R,190.0,ESP,32.3,4-6 7-5 6-4,3.0,R16,134.0,10.0,2.0,93.0,54.0,43.0,22.0,16.0,6.0,8.0,3.0,4.0,96.0,56.0,45.0,19.0,16.0,7.0,10.0,202.0,412.0,42.0,1580.0
50,2,Chennai,Chennai Open,20090801,ATP250,Outdoor,Hard,2nd Round,3,Granollers M.,Beck A.,55,104.0,1384,908.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.9,1.8,1.95,1.85,1.909,1.8,2.0,1.8,1.97,1.8,2009-891,Chennai,Hard,32.0,A,20090105.0,18.0,104719.0,8.0,,Marcel Granollers,R,190.0,ESP,22.7,104676.0,,,Andreas Beck,L,190.0,GER,22.9,6-4 6-1,3.0,R16,60.0,7.0,2.0,49.0,28.0,23.0,10.0,8.0,3.0,4.0,1.0,6.0,70.0,40.0,23.0,11.0,9.0,10.0,15.0,55.0,1384.0,104.0,908.0
51,2,Chennai,Chennai Open,20090801,ATP250,Outdoor,Hard,2nd Round,3,Tipsarevic J.,Sela D.,47,107.0,1500,906.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.45,2.7,1.4,2.75,1.444,2.75,1.45,2.68,2009-891,Chennai,Hard,32.0,A,20090105.0,20.0,104386.0,7.0,,Janko Tipsarevic,R,180.0,SRB,24.5,104534.0,,,Dudi Sela,R,175.0,ISR,23.7,7-6(3) 6-4,3.0,R16,124.0,6.0,4.0,85.0,45.0,36.0,19.0,11.0,4.0,5.0,3.0,1.0,67.0,38.0,27.0,16.0,11.0,3.0,5.0,47.0,1500.0,107.0,906.0
52,2,Chennai,Chennai Open,20090801,ATP250,Outdoor,Hard,2nd Round,3,Phau B.,Cipolla F.,118,138.0,850,632.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.83,1.83,1.8,2.05,1.8,1.909,1.8,2.0,1.75,2.02,2009-891,Chennai,Hard,32.0,A,20090105.0,24.0,103451.0,,,Bjorn Phau,R,175.0,GER,29.2,104262.0,,Q,Flavio Cipolla,R,173.0,ITA,25.2,6-1 6-2,3.0,R16,49.0,5.0,2.0,41.0,24.0,19.0,13.0,8.0,0.0,0.0,0.0,3.0,37.0,30.0,15.0,3.0,7.0,2.0,6.0,118.0,850.0,138.0,632.0
53,2,Chennai,Chennai Open,20090801,ATP250,Outdoor,Hard,2nd Round,3,Schuettler R.,Greul S.,33,125.0,1864,778.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.49,2.65,1.4,2.75,1.444,2.625,1.42,2.78,2009-891,Chennai,Hard,32.0,A,20090105.0,23.0,102783.0,5.0,,Rainer Schuettler,R,180.0,GER,32.6,103752.0,,,Simon Greul,R,185.0,GER,27.7,6-4 6-2,3.0,R16,82.0,3.0,2.0,56.0,39.0,28.0,11.0,9.0,5.0,6.0,1.0,2.0,59.0,33.0,20.0,10.0,9.0,0.0,4.0,33.0,1864.0,125.0,778.0
54,2,Chennai,Chennai Open,20090801,ATP250,Outdoor,Hard,2nd Round,3,Cilic M.,Istomin D.,27,109.0,2250,902.0,6.0,0.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.12,5.5,1.15,5.6,1.143,5.0,1.167,5.0,1.14,5.5,2009-891,Chennai,Hard,32.0,A,20090105.0,19.0,105227.0,3.0,,Marin Cilic,R,198.0,CRO,20.2,104797.0,,,Denis Istomin,R,188.0,UZB,22.3,6-0 6-4,3.0,R16,64.0,5.0,4.0,41.0,23.0,21.0,11.0,8.0,0.0,0.0,2.0,1.0,60.0,44.0,23.0,8.0,8.0,5.0,9.0,27.0,2250.0,109.0,902.0
55,2,Chennai,Chennai Open,20090901,ATP250,Outdoor,Hard,Quarterfinals,3,Granollers M.,Dlouhy L.,55,180.0,1384,452.0,7.0,5.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.4,2.75,1.42,2.89,1.444,2.625,1.444,2.75,1.36,3.05,2009-891,Chennai,Hard,32.0,A,20090105.0,25.0,104719.0,8.0,,Marcel Granollers,R,190.0,ESP,22.7,104160.0,,WC,Lukas Dlouhy,R,185.0,CZE,25.7,7-5 2-6 6-4,3.0,QF,120.0,3.0,3.0,88.0,45.0,37.0,19.0,15.0,0.0,3.0,3.0,5.0,90.0,56.0,41.0,17.0,15.0,4.0,7.0,55.0,1384.0,180.0,452.0
56,2,Chennai,Chennai Open,20090901,ATP250,Outdoor,Hard,Quarterfinals,3,Schuettler R.,Phau B.,33,118.0,1864,850.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.5,2.55,1.533,2.375,1.5,2.625,1.48,2.56,2009-891,Chennai,Hard,32.0,A,20090105.0,28.0,102783.0,5.0,,Rainer Schuettler,R,180.0,GER,32.6,103451.0,,,Bjorn Phau,R,175.0,GER,29.2,6-2 7-5,3.0,QF,97.0,3.0,3.0,68.0,51.0,28.0,9.0,10.0,3.0,6.0,2.0,0.0,65.0,30.0,17.0,14.0,10.0,3.0,9.0,33.0,1864.0,118.0,850.0
57,2,Chennai,Chennai Open,20090901,ATP250,Outdoor,Hard,Quarterfinals,3,Cilic M.,Tipsarevic J.,27,47.0,2250,1500.0,6.0,4.0,0.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.44,2.62,1.5,2.55,1.444,2.625,1.444,2.75,1.5,2.52,2009-891,Chennai,Hard,32.0,A,20090105.0,26.0,105227.0,3.0,,Marin Cilic,R,198.0,CRO,20.2,104386.0,7.0,,Janko Tipsarevic,R,180.0,SRB,24.5,6-4 0-6 6-4,3.0,QF,121.0,10.0,4.0,86.0,50.0,39.0,16.0,13.0,9.0,12.0,1.0,3.0,81.0,55.0,39.0,15.0,13.0,2.0,4.0,27.0,2250.0,47.0,1500.0
58,2,Chennai,Chennai Open,20090901,ATP250,Outdoor,Hard,Quarterfinals,3,Devvarman S.,Karlovic I.,202,25.0,412,2280.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.5,1.28,3.55,1.3,3.75,1.25,3.5,1.286,3.5,1.29,2009-891,Chennai,Hard,32.0,A,20090105.0,27.0,104500.0,,WC,Somdev Devvarman,R,180.0,IND,23.8,103333.0,4.0,,Ivo Karlovic,R,208.0,CRO,29.8,7-6(4) 6-4,3.0,QF,86.0,7.0,1.0,66.0,47.0,37.0,14.0,11.0,0.0,0.0,10.0,0.0,60.0,45.0,39.0,8.0,11.0,1.0,2.0,202.0,412.0,25.0,2280.0
59,2,Chennai,Chennai Open,20091001,ATP250,Outdoor,Hard,Semifinals,3,Cilic M.,Granollers M.,27,55.0,2250,1384.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.3,3.55,1.3,3.4,1.333,3.25,1.3,3.4,2009-891,Chennai,Hard,32.0,A,20090105.0,29.0,105227.0,3.0,,Marin Cilic,R,198.0,CRO,20.2,104719.0,8.0,,Marcel Granollers,R,190.0,ESP,22.7,6-4 6-3,3.0,SF,72.0,6.0,1.0,44.0,25.0,21.0,12.0,9.0,0.0,1.0,2.0,0.0,59.0,37.0,23.0,11.0,10.0,1.0,5.0,27.0,2250.0,55.0,1384.0
60,2,Chennai,Chennai Open,20091001,ATP250,Outdoor,Hard,Semifinals,3,Schuettler R.,Devvarman S.,33,202.0,1864,412.0,,,,,,,,,,,,,Walkover,1.61,2.2,1.65,2.2,1.615,2.2,1.667,2.2,1.67,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2,Chennai,Chennai Open,20091101,ATP250,Outdoor,Hard,The Final,3,Cilic M.,Schuettler R.,27,33.0,2250,1864.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.25,3.95,1.2,4.33,1.2,4.33,1.2,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,3,Doha,Qatar Exxon Mobil Open,20090501,ATP250,Outdoor,Hard,1st Round,3,Monfils G.,Hernych J.,13,79.0,2950,1068.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.16,4.5,1.2,4.55,1.16,4.5,1.22,4.0,1.15,5.2,2009-451,Doha,Hard,32.0,A,20090105.0,4.0,104792.0,5.0,,Gael Monfils,R,193.0,FRA,22.3,103401.0,,,Jan Hernych,R,190.0,CZE,29.5,6-2 6-2,3.0,R32,55.0,9.0,2.0,50.0,35.0,27.0,6.0,8.0,2.0,3.0,1.0,2.0,41.0,26.0,15.0,2.0,8.0,1.0,6.0,13.0,2950.0,79.0,1068.0
63,3,Doha,Qatar Exxon Mobil Open,20090501,ATP250,Outdoor,Hard,1st Round,3,Stakhovsky S.,Rochus C.,91,75.0,966,1096.0,2.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,1.72,2.0,1.75,2.05,1.72,2.0,1.73,2.1,1.8,1.9,2009-451,Doha,Hard,32.0,A,20090105.0,10.0,104660.0,,,Sergiy Stakhovsky,R,193.0,UKR,22.9,103294.0,,,Christophe Rochus,R,170.0,BEL,30.0,2-6 6-3 7-6(3),3.0,R32,126.0,14.0,4.0,95.0,63.0,47.0,15.0,15.0,1.0,4.0,0.0,7.0,97.0,53.0,39.0,21.0,14.0,3.0,5.0,91.0,966.0,75.0,1096.0
64,3,Doha,Qatar Exxon Mobil Open,20090501,ATP250,Outdoor,Hard,1st Round,3,Roddick A.,Navarro-Pastor I.,8,73.0,3940,1108.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.05,9.0,1.05,9.5,1.08,7.0,1.03,11.0,1.09,7.0,2009-451,Doha,Hard,32.0,A,20090105.0,5.0,104053.0,4.0,,Andy Roddick,R,188.0,USA,26.3,103868.0,,,Ivan Navarro,R,183.0,ESP,27.2,6-1 6-3,3.0,R32,62.0,8.0,0.0,46.0,34.0,26.0,9.0,8.0,1.0,1.0,3.0,8.0,52.0,20.0,16.0,10.0,8.0,6.0,10.0,8.0,3940.0,73.0,1108.0
65,3,Doha,Qatar Exxon Mobil Open,20090501,ATP250,Outdoor,Hard,1st Round,3,Devilder N.,Hajji A.,72,,1122,,6.0,0.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.05,9.0,,,1.07,7.5,1.05,8.0,1.05,9.5,2009-451,Doha,Hard,32.0,A,20090105.0,3.0,103534.0,,,Nicolas Devilder,L,173.0,FRA,28.7,108993.0,,WC,Abdulla Hajji,R,,QAT,18.0,6-0 6-3,3.0,R32,46.0,6.0,1.0,31.0,18.0,17.0,11.0,7.0,0.0,0.0,0.0,0.0,54.0,35.0,19.0,4.0,8.0,2.0,7.0,72.0,1122.0,,
66,3,Doha,Qatar Exxon Mobil Open,20090501,ATP250,Outdoor,Hard,1st Round,3,Hanescu V.,Troicki V.,48,56.0,1486,1380.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.2,1.61,2.15,1.7,2.1,1.66,2.1,1.67,2.1,1.7,2009-451,Doha,Hard,32.0,A,20090105.0,7.0,103812.0,,,Victor Hanescu,R,198.0,ROU,27.4,104678.0,,,Viktor Troicki,R,193.0,SRB,22.9,6-4 6-2,3.0,R32,70.0,1.0,1.0,49.0,37.0,28.0,8.0,9.0,3.0,4.0,8.0,3.0,58.0,33.0,20.0,11.0,9.0,7.0,11.0,48.0,1486.0,56.0,1380.0
67,3,Doha,Qatar Exxon Mobil Open,20090501,ATP250,Outdoor,Hard,1st Round,3,Seppi A.,Gremelmayr D.,34,83.0,1820,1036.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.45,2.7,1.44,2.62,1.44,2.75,1.4,2.85,2009-451,Doha,Hard,32.0,A,20090105.0,15.0,104312.0,,,Andreas Seppi,R,190.0,ITA,24.8,103823.0,,,Denis Gremelmayr,L,183.0,GER,27.3,6-4 6-2,3.0,R32,69.0,0.0,1.0,57.0,40.0,31.0,6.0,9.0,2.0,4.0,1.0,2.0,61.0,32.0,18.0,12.0,9.0,8.0,13.0,34.0,1820.0,83.0,1036.0
68,3,Doha,Qatar Exxon Mobil Open,20090501,ATP250,Outdoor,Hard,1st Round,3,Petzschner P.,Chardy J.,66,74.0,1212,1106.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.8,1.9,1.85,1.95,1.83,1.83,1.67,2.1,1.8,1.97,2009-451,Doha,Hard,32.0,A,20090105.0,11.0,104332.0,,,Philipp Petzschner,R,185.0,GER,24.7,104871.0,,,Jeremy Chardy,R,188.0,FRA,21.8,7-6(2) 6-3,3.0,R32,88.0,4.0,3.0,64.0,35.0,31.0,18.0,11.0,5.0,6.0,5.0,2.0,70.0,48.0,30.0,12.0,10.0,2.0,4.0,66.0,1212.0,74.0,1106.0
69,3,Doha,Qatar Exxon Mobil Open,20090601,ATP250,Outdoor,Hard,1st Round,3,Peya A.,Tursunov D.,148,24.0,590,2290.0,2.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,4.0,1.22,4.55,1.2,4.0,1.222,5.0,1.167,4.3,1.2,2009-451,Doha,Hard,32.0,A,20090105.0,9.0,103580.0,,Q,Alexander Peya,R,183.0,AUT,28.5,104098.0,7.0,,Dmitry Tursunov,R,185.0,RUS,26.0,2-6 6-3 6-4,3.0,R32,115.0,4.0,5.0,101.0,60.0,45.0,19.0,14.0,8.0,10.0,8.0,3.0,90.0,53.0,33.0,23.0,13.0,8.0,10.0,148.0,590.0,24.0,2290.0
70,3,Doha,Qatar Exxon Mobil Open,20090601,ATP250,Outdoor,Hard,1st Round,3,Clement A.,Junqueira D.,92,77.0,960,1088.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.35,3.15,1.364,3.0,1.4,2.75,1.29,3.45,2009-451,Doha,Hard,32.0,A,20090105.0,6.0,103096.0,,WC,Arnaud Clement,R,173.0,FRA,31.0,103675.0,,,Diego Junqueira,L,178.0,ARG,28.0,6-1 6-2,3.0,R32,69.0,4.0,1.0,46.0,34.0,28.0,6.0,8.0,1.0,1.0,0.0,0.0,56.0,34.0,20.0,7.0,7.0,5.0,9.0,92.0,960.0,77.0,1088.0
71,3,Doha,Qatar Exxon Mobil Open,20090601,ATP250,Outdoor,Hard,1st Round,3,Murray A.,Montanes A.,4,43.0,7050,1574.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.01,15.0,1.02,13.5,1.02,11.0,1.005,19.0,1.01,20.0,2009-451,Doha,Hard,32.0,A,20090105.0,12.0,104918.0,3.0,,Andy Murray,R,190.0,GBR,21.6,103656.0,,,Albert Montanes,R,175.0,ESP,28.1,6-2 6-4,3.0,R32,75.0,3.0,3.0,59.0,35.0,27.0,12.0,9.0,4.0,5.0,3.0,5.0,71.0,40.0,26.0,13.0,9.0,11.0,15.0,4.0,7050.0,43.0,1574.0
72,3,Doha,Qatar Exxon Mobil Open,20090601,ATP250,Outdoor,Hard,1st Round,3,Vliegen K.,Hernandez O.,85,67.0,998,1168.0,6.0,1.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.36,3.0,1.36,3.17,1.364,3.0,1.364,2.875,1.3,3.4,2009-451,Doha,Hard,32.0,A,20090105.0,14.0,104019.0,,,Kristof Vliegen,R,193.0,BEL,26.5,103169.0,,,Oscar Hernandez,R,180.0,ESP,30.7,6-1 6-7(4) 7-6(5),3.0,R32,158.0,7.0,1.0,107.0,69.0,50.0,21.0,16.0,7.0,9.0,2.0,4.0,120.0,78.0,48.0,23.0,15.0,10.0,14.0,85.0,998.0,67.0,1168.0
73,3,Doha,Qatar Exxon Mobil Open,20090601,ATP250,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Chiudinelli M.,28,603.0,2160,74.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.14,5.0,1.2,4.55,1.143,5.0,1.167,5.0,1.17,4.8,2009-451,Doha,Hard,32.0,A,20090105.0,13.0,104259.0,8.0,,Philipp Kohlschreiber,R,178.0,GER,25.2,103843.0,,Q,Marco Chiudinelli,R,185.0,SUI,27.3,6-4 6-3,3.0,R32,75.0,3.0,0.0,51.0,38.0,27.0,11.0,9.0,0.0,0.0,3.0,2.0,59.0,41.0,26.0,12.0,10.0,1.0,4.0,28.0,2160.0,603.0,74.0
74,3,Doha,Qatar Exxon Mobil Open,20090601,ATP250,Outdoor,Hard,1st Round,3,Youzhny M.,Andreev I.,39,19.0,1670,2490.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2.1,1.66,2.1,1.75,2.2,1.615,2.0,1.8,2.1,1.7,2009-451,Doha,Hard,32.0,A,20090105.0,8.0,104022.0,,,Mikhail Youzhny,R,183.0,RUS,26.5,104214.0,6.0,,Igor Andreev,R,185.0,RUS,25.4,4-6 6-3 6-4,3.0,R32,121.0,4.0,0.0,86.0,64.0,43.0,16.0,15.0,1.0,3.0,2.0,4.0,85.0,46.0,36.0,18.0,14.0,5.0,8.0,39.0,1670.0,19.0,2490.0
